dataset,target_model,auto_encoder_weighting,auto_encoder_sampling,auto_encoder,instance_no,noise_std,kernel_width,jaccard_values,score,mse,predict_label,label
liver,NN,TRUE,TRUE,CVAE,5,0.1,0,,0.844,0.027,[0],0
liver,NN,TRUE,TRUE,CVAE,5,0.2,0,,0.84,0.025,[0],0
liver,NN,TRUE,TRUE,CVAE,5,0.3,0,,0.918,0.025,[0],0
liver,NN,TRUE,TRUE,CVAE,5,0.4,0,,0.902,0.028,[0],0
liver,NN,TRUE,TRUE,CVAE,5,0.5,0,,0.894,0.028,[0],0
liver,NN,TRUE,TRUE,CVAE,5,0.6,0,,0.889,0.029,[0],0
liver,NN,TRUE,TRUE,CVAE,5,0.7,0,,0.893,0.014,[0],0
liver,NN,TRUE,TRUE,CVAE,5,0.8,0,,0.902,0.018,[0],0
liver,NN,TRUE,TRUE,CVAE,5,0.9,0,,0.912,0.017,[0],0
liver,NN,TRUE,TRUE,CVAE,5,1,0,,0.924,0.023,[0],0
liver,NN,TRUE,TRUE,CVAE,50,0.01,0,,0.889,0.003,[0],1
liver,NN,TRUE,TRUE,CVAE,50,0.05,0,,0.999,0.004,[0],1
liver,NN,TRUE,TRUE,CVAE,50,0.1,0,,0.999,0.003,[0],1
liver,NN,TRUE,TRUE,CVAE,50,0.2,0,,0.998,0,[0],1
liver,NN,TRUE,TRUE,CVAE,50,0.3,0,,0.998,0,[0],1
liver,NN,TRUE,TRUE,CVAE,50,0.4,0,,0.995,0.024,[0],1
liver,NN,TRUE,TRUE,CVAE,50,0.5,0,,0.992,0.003,[0],1
liver,NN,TRUE,TRUE,CVAE,50,0.6,0,,0.99,0.007,[0],1
liver,NN,TRUE,TRUE,CVAE,50,0.7,0,,0.989,0.043,[0],1
liver,NN,TRUE,TRUE,CVAE,50,0.8,0,,0.988,0,[0],1
liver,NN,TRUE,TRUE,CVAE,50,0.9,0,,0.987,0,[0],1
liver,NN,TRUE,TRUE,CVAE,50,1,0,,0.987,0.018,[0],1
liver,NN,TRUE,TRUE,CVAE,51,0.01,0,,0.871,0.003,[0],0
liver,NN,TRUE,TRUE,CVAE,51,0.05,0,,0.999,0.003,[0],0
liver,NN,TRUE,TRUE,CVAE,51,0.1,0,,0.999,0.001,[0],0
liver,NN,TRUE,TRUE,CVAE,51,0.2,0,,0.999,0.004,[0],0
liver,NN,TRUE,TRUE,CVAE,51,0.3,0,,0.998,0.002,[0],0
liver,NN,TRUE,TRUE,CVAE,51,0.4,0,,0.996,0.003,[0],0
liver,NN,TRUE,TRUE,CVAE,51,0.5,0,,0.994,0.002,[0],0
liver,NN,TRUE,TRUE,CVAE,51,0.6,0,,0.993,0.005,[0],0
liver,NN,TRUE,TRUE,CVAE,51,0.7,0,,0.991,0.082,[0],0
liver,NN,TRUE,TRUE,CVAE,51,0.8,0,,0.99,0,[0],0
liver,NN,TRUE,TRUE,CVAE,51,0.9,0,,0.989,0,[0],0
liver,NN,TRUE,TRUE,CVAE,51,1,0,,0.988,0.031,[0],0
liver,NN,TRUE,TRUE,CVAE,52,0.01,0,,0.795,0.01,[0],0
liver,NN,TRUE,TRUE,CVAE,52,0.05,0,,0.997,0.01,[0],0
liver,NN,TRUE,TRUE,CVAE,52,0.1,0,,0.997,0.01,[0],0
liver,NN,TRUE,TRUE,CVAE,52,0.2,0,,0.997,0.01,[0],0
liver,NN,TRUE,TRUE,CVAE,52,0.3,0,,0.998,0.012,[0],0
liver,NN,TRUE,TRUE,CVAE,52,0.4,0,,0.998,0.031,[0],0
liver,NN,TRUE,TRUE,CVAE,52,0.5,0,,0.997,0.018,[0],0
liver,NN,TRUE,TRUE,CVAE,52,0.6,0,,0.996,0.01,[0],0
liver,NN,TRUE,TRUE,CVAE,52,0.7,0,,0.995,0.004,[0],0
liver,NN,TRUE,TRUE,CVAE,52,0.8,0,,0.993,0.021,[0],0
liver,NN,TRUE,TRUE,CVAE,52,0.9,0,,0.992,0.044,[0],0
liver,NN,TRUE,TRUE,CVAE,52,1,0,,0.991,0.016,[0],0
liver,NN,TRUE,TRUE,CVAE,53,0.01,0,,0.213,0,[0],0
liver,NN,TRUE,TRUE,CVAE,53,0.05,0,,0.93,0,[0],0
liver,NN,TRUE,TRUE,CVAE,53,0.1,0,,0.986,0,[0],0
liver,NN,TRUE,TRUE,CVAE,53,0.2,0,,0.976,0,[0],0
liver,NN,TRUE,TRUE,CVAE,53,0.3,0,,0.953,0,[0],0
liver,NN,TRUE,TRUE,CVAE,53,0.4,0,,0.963,0,[0],0
liver,NN,TRUE,TRUE,CVAE,53,0.5,0,,0.98,0,[0],0
liver,NN,TRUE,TRUE,CVAE,53,0.6,0,,0.991,0,[0],0
liver,NN,TRUE,TRUE,CVAE,53,0.7,0,,0.995,0,[0],0
liver,NN,TRUE,TRUE,CVAE,53,0.8,0,,0.995,0.003,[0],0
liver,NN,TRUE,TRUE,CVAE,53,0.9,0,,0.996,0.118,[0],0
liver,NN,TRUE,TRUE,CVAE,53,1,0,,0.995,0,[0],0
liver,NN,TRUE,TRUE,CVAE,54,0.01,0,,0.693,0,[0],0
liver,NN,TRUE,TRUE,CVAE,54,0.05,0,,0.994,0.001,[0],0
liver,NN,TRUE,TRUE,CVAE,54,0.1,0,,0.991,0,[0],0
liver,NN,TRUE,TRUE,CVAE,54,0.2,0,,0.995,0.001,[0],0
liver,NN,TRUE,TRUE,CVAE,54,0.3,0,,0.998,0.002,[0],0
liver,NN,TRUE,TRUE,CVAE,54,0.4,0,,0.998,0.003,[0],0
liver,NN,TRUE,TRUE,CVAE,54,0.5,0,,0.998,0.001,[0],0
liver,NN,TRUE,TRUE,CVAE,54,0.6,0,,0.997,0.012,[0],0
liver,NN,TRUE,TRUE,CVAE,54,0.7,0,,0.996,0.004,[0],0
liver,NN,TRUE,TRUE,CVAE,54,0.8,0,,0.995,0.001,[0],0
liver,NN,TRUE,TRUE,CVAE,54,0.9,0,,0.994,0.003,[0],0
liver,NN,TRUE,TRUE,CVAE,54,1,0,,0.992,0.038,[0],0
liver,NN,TRUE,TRUE,CVAE,55,0.01,0,,0.473,0.003,[0],0
liver,NN,TRUE,TRUE,CVAE,55,0.05,0,,0.865,0.003,[0],0
liver,NN,TRUE,TRUE,CVAE,55,0.1,0,,0.814,0.003,[0],0
liver,NN,TRUE,TRUE,CVAE,55,0.2,0,,0.891,0.003,[0],0
liver,NN,TRUE,TRUE,CVAE,55,0.3,0,,0.922,0.001,[0],0
liver,NN,TRUE,TRUE,CVAE,55,0.4,0,,0.905,0.003,[0],0
liver,NN,TRUE,TRUE,CVAE,55,0.5,0,,0.899,0.004,[0],0
liver,NN,TRUE,TRUE,CVAE,55,0.6,0,,0.896,0.004,[0],0
liver,NN,TRUE,TRUE,CVAE,55,0.7,0,,0.902,0.002,[0],0
liver,NN,TRUE,TRUE,CVAE,55,0.8,0,,0.91,0,[0],0
liver,NN,TRUE,TRUE,CVAE,55,0.9,0,,0.919,0.006,[0],0
liver,NN,TRUE,TRUE,CVAE,55,1,0,,0.929,0.012,[0],0
liver,NN,TRUE,TRUE,CVAE,56,0.01,0,,0.882,0.013,[0],1
liver,NN,TRUE,TRUE,CVAE,56,0.05,0,,0.999,0.017,[0],1
liver,NN,TRUE,TRUE,CVAE,56,0.1,0,,0.999,0.003,[0],1
liver,NN,TRUE,TRUE,CVAE,56,0.2,0,,0.998,0.011,[0],1
liver,NN,TRUE,TRUE,CVAE,56,0.3,0,,0.997,0.013,[0],1
liver,NN,TRUE,TRUE,CVAE,56,0.4,0,,0.995,0.004,[0],1
liver,NN,TRUE,TRUE,CVAE,56,0.5,0,,0.993,0.014,[0],1
liver,NN,TRUE,TRUE,CVAE,56,0.6,0,,0.991,0,[0],1
liver,NN,TRUE,TRUE,CVAE,56,0.7,0,,0.99,0.028,[0],1
liver,NN,TRUE,TRUE,CVAE,56,0.8,0,,0.989,0.055,[0],1
liver,NN,TRUE,TRUE,CVAE,56,0.9,0,,0.987,0.031,[0],1
liver,NN,TRUE,TRUE,CVAE,56,1,0,,0.987,0.039,[0],1
liver,NN,TRUE,TRUE,CVAE,57,0.01,0,,0.246,0.001,[0],0
liver,NN,TRUE,TRUE,CVAE,57,0.05,0,,0.953,0.001,[0],0
liver,NN,TRUE,TRUE,CVAE,57,0.1,0,,0.993,0.001,[0],0
liver,NN,TRUE,TRUE,CVAE,57,0.2,0,,0.906,0.001,[0],0
liver,NN,TRUE,TRUE,CVAE,57,0.3,0,,0.814,0.001,[0],0
liver,NN,TRUE,TRUE,CVAE,57,0.4,0,,0.877,0.001,[0],0
liver,NN,TRUE,TRUE,CVAE,57,0.5,0,,0.871,0.001,[0],0
liver,NN,TRUE,TRUE,CVAE,57,0.6,0,,0.874,0.001,[0],0
liver,NN,TRUE,TRUE,CVAE,57,0.7,0,,0.871,0,[0],0
liver,NN,TRUE,TRUE,CVAE,57,0.8,0,,0.875,0.001,[0],0
liver,NN,TRUE,TRUE,CVAE,57,0.9,0,,0.879,0.001,[0],0
liver,NN,TRUE,TRUE,CVAE,57,1,0,,0.894,0.001,[0],0
liver,NN,TRUE,TRUE,CVAE,58,0.01,0,,0.824,0.002,[0],1
liver,NN,TRUE,TRUE,CVAE,58,0.05,0,,0.995,0.003,[0],1
liver,NN,TRUE,TRUE,CVAE,58,0.1,0,,0.942,0.004,[0],1
liver,NN,TRUE,TRUE,CVAE,58,0.2,0,,0.905,0,[0],1
liver,NN,TRUE,TRUE,CVAE,58,0.3,0,,0.915,0.001,[0],1
liver,NN,TRUE,TRUE,CVAE,58,0.4,0,,0.929,0.002,[0],1
liver,NN,TRUE,TRUE,CVAE,58,0.5,0,,0.944,0.005,[0],1
liver,NN,TRUE,TRUE,CVAE,58,0.6,0,,0.953,0,[0],1
liver,NN,TRUE,TRUE,CVAE,58,0.7,0,,0.958,0.035,[0],1
liver,NN,TRUE,TRUE,CVAE,58,0.8,0,,0.964,0.006,[0],1
liver,NN,TRUE,TRUE,CVAE,58,0.9,0,,0.966,0.079,[0],1
liver,NN,TRUE,TRUE,CVAE,58,1,0,,0.966,0.003,[0],1
liver,NN,TRUE,TRUE,CVAE,59,0.01,0,,0.77,0,[1],0
liver,NN,TRUE,TRUE,CVAE,59,0.05,0,,0.998,0,[1],0
liver,NN,TRUE,TRUE,CVAE,59,0.1,0,,0.993,0,[1],0
liver,NN,TRUE,TRUE,CVAE,59,0.2,0,,0.925,0,[1],0
liver,NN,TRUE,TRUE,CVAE,59,0.3,0,,0.91,0.001,[1],0
liver,NN,TRUE,TRUE,CVAE,59,0.4,0,,0.914,0.005,[1],0
liver,NN,TRUE,TRUE,CVAE,59,0.5,0,,0.93,0.002,[1],0
liver,NN,TRUE,TRUE,CVAE,59,0.6,0,,0.942,0,[1],0
liver,NN,TRUE,TRUE,CVAE,59,0.7,0,,0.95,0,[1],0
liver,NN,TRUE,TRUE,CVAE,59,0.8,0,,0.956,0,[1],0
liver,NN,TRUE,TRUE,CVAE,59,0.9,0,,0.959,0.001,[1],0
liver,NN,TRUE,TRUE,CVAE,59,1,0,,0.962,0.029,[1],0
liver,NN,TRUE,TRUE,CVAE,6,0.01,0,,0.902,0.005,[0],1
liver,NN,TRUE,TRUE,CVAE,6,0.05,0,,0.995,0.008,[0],1
liver,NN,TRUE,TRUE,CVAE,6,0.1,0,,0.997,0,[0],1
liver,NN,TRUE,TRUE,CVAE,6,0.2,0,,0.992,0.001,[0],1
liver,NN,TRUE,TRUE,CVAE,6,0.3,0,,0.987,0.01,[0],1
liver,NN,TRUE,TRUE,CVAE,6,0.4,0,,0.983,0.009,[0],1
liver,NN,TRUE,TRUE,CVAE,6,0.5,0,,0.983,0.007,[0],1
liver,NN,TRUE,TRUE,CVAE,6,0.6,0,,0.982,0.03,[0],1
liver,NN,TRUE,TRUE,CVAE,6,0.7,0,,0.982,0,[0],1
liver,NN,TRUE,TRUE,CVAE,6,0.8,0,,0.981,0.047,[0],1
liver,NN,TRUE,TRUE,CVAE,6,0.9,0,,0.981,0.01,[0],1
liver,NN,TRUE,TRUE,CVAE,6,1,0,,0.981,0.001,[0],1
liver,NN,TRUE,TRUE,CVAE,60,0.01,0,,0.779,0.009,[0],0
liver,NN,TRUE,TRUE,CVAE,60,0.05,0,,0.996,0.007,[0],0
liver,NN,TRUE,TRUE,CVAE,60,0.1,0,,0.995,0.012,[0],0
liver,NN,TRUE,TRUE,CVAE,60,0.2,0,,0.997,0.014,[0],0
liver,NN,TRUE,TRUE,CVAE,60,0.3,0,,0.998,0.003,[0],0
liver,NN,TRUE,TRUE,CVAE,60,0.4,0,,0.998,0.015,[0],0
liver,NN,TRUE,TRUE,CVAE,60,0.5,0,,0.997,0.016,[0],0
liver,NN,TRUE,TRUE,CVAE,60,0.6,0,,0.997,0.005,[0],0
liver,NN,TRUE,TRUE,CVAE,60,0.7,0,,0.995,0.002,[0],0
liver,NN,TRUE,TRUE,CVAE,60,0.8,0,,0.994,0.006,[0],0
liver,NN,TRUE,TRUE,CVAE,60,0.9,0,,0.993,0.021,[0],0
liver,NN,TRUE,TRUE,CVAE,60,1,0,,0.991,0.027,[0],0
liver,NN,TRUE,TRUE,CVAE,61,0.01,0,,0.727,0.013,[0],0
liver,NN,TRUE,TRUE,CVAE,61,0.05,0,,0.996,0.013,[0],0
liver,NN,TRUE,TRUE,CVAE,61,0.1,0,,0.999,0.013,[0],0
liver,NN,TRUE,TRUE,CVAE,61,0.2,0,,0.945,0.011,[0],0
liver,NN,TRUE,TRUE,CVAE,61,0.3,0,,0.911,0.007,[0],0
liver,NN,TRUE,TRUE,CVAE,61,0.4,0,,0.912,0.014,[0],0
liver,NN,TRUE,TRUE,CVAE,61,0.5,0,,0.917,0.008,[0],0
liver,NN,TRUE,TRUE,CVAE,61,0.6,0,,0.932,0.004,[0],0
liver,NN,TRUE,TRUE,CVAE,61,0.7,0,,0.943,0.004,[0],0
liver,NN,TRUE,TRUE,CVAE,61,0.8,0,,0.949,0.003,[0],0
liver,NN,TRUE,TRUE,CVAE,61,0.9,0,,0.955,0.026,[0],0
liver,NN,TRUE,TRUE,CVAE,61,1,0,,0.959,0.004,[0],0
liver,NN,TRUE,TRUE,CVAE,62,0.01,0,,0.332,0.009,[0],1
liver,NN,TRUE,TRUE,CVAE,62,0.05,0,,0.973,0.009,[0],1
liver,NN,TRUE,TRUE,CVAE,62,0.1,0,,0.985,0.009,[0],1
liver,NN,TRUE,TRUE,CVAE,62,0.2,0,,0.798,0.007,[0],1
liver,NN,TRUE,TRUE,CVAE,62,0.3,0,,0.884,0.009,[0],1
liver,NN,TRUE,TRUE,CVAE,62,0.4,0,,0.904,0.008,[0],1
liver,NN,TRUE,TRUE,CVAE,62,0.5,0,,0.898,0.005,[0],1
liver,NN,TRUE,TRUE,CVAE,62,0.6,0,,0.89,0.009,[0],1
liver,NN,TRUE,TRUE,CVAE,62,0.7,0,,0.879,0.008,[0],1
liver,NN,TRUE,TRUE,CVAE,62,0.8,0,,0.883,0.011,[0],1
liver,NN,TRUE,TRUE,CVAE,62,0.9,0,,0.899,0.007,[0],1
liver,NN,TRUE,TRUE,CVAE,62,1,0,,0.909,0.004,[0],1
liver,NN,TRUE,TRUE,CVAE,63,0.01,0,,0.534,0.004,[0],0
liver,NN,TRUE,TRUE,CVAE,63,0.05,0,,0.99,0.003,[0],0
liver,NN,TRUE,TRUE,CVAE,63,0.1,0,,0.988,0.005,[0],0
liver,NN,TRUE,TRUE,CVAE,63,0.2,0,,0.984,0.004,[0],0
liver,NN,TRUE,TRUE,CVAE,63,0.3,0,,0.994,0.001,[0],0
liver,NN,TRUE,TRUE,CVAE,63,0.4,0,,0.997,0.002,[0],0
liver,NN,TRUE,TRUE,CVAE,63,0.5,0,,0.998,0.006,[0],0
liver,NN,TRUE,TRUE,CVAE,63,0.6,0,,0.998,0.006,[0],0
liver,NN,TRUE,TRUE,CVAE,63,0.7,0,,0.997,0.005,[0],0
liver,NN,TRUE,TRUE,CVAE,63,0.8,0,,0.996,0.006,[0],0
liver,NN,TRUE,TRUE,CVAE,63,0.9,0,,0.995,0.007,[0],0
liver,NN,TRUE,TRUE,CVAE,63,1,0,,0.994,0,[0],0
liver,NN,TRUE,TRUE,CVAE,64,0.01,0,,0.492,0,[1],0
liver,NN,TRUE,TRUE,CVAE,64,0.05,0,,0.832,0,[1],0
liver,NN,TRUE,TRUE,CVAE,64,0.1,0,,0.868,0,[1],0
liver,NN,TRUE,TRUE,CVAE,64,0.2,0,,0.923,0,[1],0
liver,NN,TRUE,TRUE,CVAE,64,0.3,0,,0.933,0,[1],0
liver,NN,TRUE,TRUE,CVAE,64,0.4,0,,0.909,0,[1],0
liver,NN,TRUE,TRUE,CVAE,64,0.5,0,,0.895,0,[1],0
liver,NN,TRUE,TRUE,CVAE,64,0.6,0,,0.901,0.002,[1],0
liver,NN,TRUE,TRUE,CVAE,64,0.7,0,,0.907,0.022,[1],0
liver,NN,TRUE,TRUE,CVAE,64,0.8,0,,0.919,0,[1],0
liver,NN,TRUE,TRUE,CVAE,64,0.9,0,,0.923,0,[1],0
liver,NN,TRUE,TRUE,CVAE,64,1,0,,0.937,0,[1],0
liver,NN,TRUE,TRUE,CVAE,65,0.01,0,,0.844,0.008,[0],0
liver,NN,TRUE,TRUE,CVAE,65,0.05,0,,0.995,0.004,[0],0
liver,NN,TRUE,TRUE,CVAE,65,0.1,0,,0.999,0.012,[0],0
liver,NN,TRUE,TRUE,CVAE,65,0.2,0,,0.999,0.002,[0],0
liver,NN,TRUE,TRUE,CVAE,65,0.3,0,,0.998,0.018,[0],0
liver,NN,TRUE,TRUE,CVAE,65,0.4,0,,0.997,0.026,[0],0
liver,NN,TRUE,TRUE,CVAE,65,0.5,0,,0.996,0.04,[0],0
liver,NN,TRUE,TRUE,CVAE,65,0.6,0,,0.994,0.043,[0],0
liver,NN,TRUE,TRUE,CVAE,65,0.7,0,,0.993,0.007,[0],0
liver,NN,TRUE,TRUE,CVAE,65,0.8,0,,0.991,0.026,[0],0
liver,NN,TRUE,TRUE,CVAE,65,0.9,0,,0.99,0.002,[0],0
liver,NN,TRUE,TRUE,CVAE,65,1,0,,0.989,0.043,[0],0
liver,NN,TRUE,TRUE,CVAE,66,0.01,0,,0.898,0,[0],0
liver,NN,TRUE,TRUE,CVAE,66,0.05,0,,0.995,0,[0],0
liver,NN,TRUE,TRUE,CVAE,66,0.1,0,,0.996,0,[0],0
liver,NN,TRUE,TRUE,CVAE,66,0.2,0,,0.995,0,[0],0
liver,NN,TRUE,TRUE,CVAE,66,0.3,0,,0.991,0.004,[0],0
liver,NN,TRUE,TRUE,CVAE,66,0.4,0,,0.987,0.03,[0],0
liver,NN,TRUE,TRUE,CVAE,66,0.5,0,,0.985,0.037,[0],0
liver,NN,TRUE,TRUE,CVAE,66,0.6,0,,0.984,0.005,[0],0
liver,NN,TRUE,TRUE,CVAE,66,0.7,0,,0.984,0.018,[0],0
liver,NN,TRUE,TRUE,CVAE,66,0.8,0,,0.983,0.015,[0],0
liver,NN,TRUE,TRUE,CVAE,66,0.9,0,,0.983,0.016,[0],0
liver,NN,TRUE,TRUE,CVAE,66,1,0,,0.982,0.05,[0],0
liver,NN,TRUE,TRUE,CVAE,67,0.01,0,,0.903,0.012,[0],0
liver,NN,TRUE,TRUE,CVAE,67,0.05,0,,0.994,0.017,[0],0
liver,NN,TRUE,TRUE,CVAE,67,0.1,0,,0.996,0.017,[0],0
liver,NN,TRUE,TRUE,CVAE,67,0.2,0,,0.997,0.007,[0],0
liver,NN,TRUE,TRUE,CVAE,67,0.3,0,,0.993,0.046,[0],0
liver,NN,TRUE,TRUE,CVAE,67,0.4,0,,0.99,0.055,[0],0
liver,NN,TRUE,TRUE,CVAE,67,0.5,0,,0.988,0.022,[0],0
liver,NN,TRUE,TRUE,CVAE,67,0.6,0,,0.986,0.06,[0],0
liver,NN,TRUE,TRUE,CVAE,67,0.7,0,,0.986,0.001,[0],0
liver,NN,TRUE,TRUE,CVAE,67,0.8,0,,0.985,0.071,[0],0
liver,NN,TRUE,TRUE,CVAE,67,0.9,0,,0.984,0.004,[0],0
liver,NN,TRUE,TRUE,CVAE,67,1,0,,0.984,0.005,[0],0
liver,NN,TRUE,TRUE,CVAE,68,0.01,0,,0.807,0.007,[0],0
liver,NN,TRUE,TRUE,CVAE,68,0.05,0,,0.998,0.007,[0],0
liver,NN,TRUE,TRUE,CVAE,68,0.1,0,,0.967,0.004,[0],0
liver,NN,TRUE,TRUE,CVAE,68,0.2,0,,0.903,0.004,[0],0
liver,NN,TRUE,TRUE,CVAE,68,0.3,0,,0.912,0.003,[0],0
liver,NN,TRUE,TRUE,CVAE,68,0.4,0,,0.926,0.013,[0],0
liver,NN,TRUE,TRUE,CVAE,68,0.5,0,,0.94,0,[0],0
liver,NN,TRUE,TRUE,CVAE,68,0.6,0,,0.95,0.008,[0],0
liver,NN,TRUE,TRUE,CVAE,68,0.7,0,,0.957,0.021,[0],0
liver,NN,TRUE,TRUE,CVAE,68,0.8,0,,0.961,0.005,[0],0
liver,NN,TRUE,TRUE,CVAE,68,0.9,0,,0.965,0.008,[0],0
liver,NN,TRUE,TRUE,CVAE,68,1,0,,0.966,0,[0],0
liver,NN,TRUE,TRUE,CVAE,69,0.01,0,,0.885,0.006,[0],0
liver,NN,TRUE,TRUE,CVAE,69,0.05,0,,0.994,0.004,[0],0
liver,NN,TRUE,TRUE,CVAE,69,0.1,0,,0.979,0.009,[0],0
liver,NN,TRUE,TRUE,CVAE,69,0.2,0,,0.964,0,[0],0
liver,NN,TRUE,TRUE,CVAE,69,0.3,0,,0.965,0.001,[0],0
liver,NN,TRUE,TRUE,CVAE,69,0.4,0,,0.966,0,[0],0
liver,NN,TRUE,TRUE,CVAE,69,0.5,0,,0.971,0.01,[0],0
liver,NN,TRUE,TRUE,CVAE,69,0.6,0,,0.972,0.003,[0],0
liver,NN,TRUE,TRUE,CVAE,69,0.7,0,,0.973,0.025,[0],0
liver,NN,TRUE,TRUE,CVAE,69,0.8,0,,0.974,0.001,[0],0
liver,NN,TRUE,TRUE,CVAE,69,0.9,0,,0.975,0.008,[0],0
liver,NN,TRUE,TRUE,CVAE,69,1,0,,0.975,0.003,[0],0
liver,NN,TRUE,TRUE,CVAE,7,0.01,0,,0.703,0,[0],1
liver,NN,TRUE,TRUE,CVAE,7,0.05,0,,0.997,0,[0],1
liver,NN,TRUE,TRUE,CVAE,7,0.1,0,,0.999,0,[0],1
liver,NN,TRUE,TRUE,CVAE,7,0.2,0,,0.953,0.001,[0],1
liver,NN,TRUE,TRUE,CVAE,7,0.3,0,,0.912,0.001,[0],1
liver,NN,TRUE,TRUE,CVAE,7,0.4,0,,0.908,0.001,[0],1
liver,NN,TRUE,TRUE,CVAE,7,0.5,0,,0.913,0.006,[0],1
liver,NN,TRUE,TRUE,CVAE,7,0.6,0,,0.928,0,[0],1
liver,NN,TRUE,TRUE,CVAE,7,0.7,0,,0.938,0.002,[0],1
liver,NN,TRUE,TRUE,CVAE,7,0.8,0,,0.948,0.002,[0],1
liver,NN,TRUE,TRUE,CVAE,7,0.9,0,,0.951,0.001,[0],1
liver,NN,TRUE,TRUE,CVAE,7,1,0,,0.955,0.004,[0],1
liver,NN,TRUE,TRUE,CVAE,70,0.01,0,,0.894,0.001,[0],1
liver,NN,TRUE,TRUE,CVAE,70,0.05,0,,0.998,0.001,[0],1
liver,NN,TRUE,TRUE,CVAE,70,0.1,0,,0.994,0.001,[0],1
liver,NN,TRUE,TRUE,CVAE,70,0.2,0,,0.981,0,[0],1
liver,NN,TRUE,TRUE,CVAE,70,0.3,0,,0.977,0.001,[0],1
liver,NN,TRUE,TRUE,CVAE,70,0.4,0,,0.976,0,[0],1
liver,NN,TRUE,TRUE,CVAE,70,0.5,0,,0.977,0.001,[0],1
liver,NN,TRUE,TRUE,CVAE,70,0.6,0,,0.977,0.003,[0],1
liver,NN,TRUE,TRUE,CVAE,70,0.7,0,,0.978,0,[0],1
liver,NN,TRUE,TRUE,CVAE,70,0.8,0,,0.979,0.002,[0],1
liver,NN,TRUE,TRUE,CVAE,70,0.9,0,,0.978,0.044,[0],1
liver,NN,TRUE,TRUE,CVAE,70,1,0,,0.978,0.001,[0],1
liver,NN,TRUE,TRUE,CVAE,71,0.01,0,,0.23,0,[0],0
liver,NN,TRUE,TRUE,CVAE,71,0.05,0,,0.944,0,[0],0
liver,NN,TRUE,TRUE,CVAE,71,0.1,0,,0.987,0,[0],0
liver,NN,TRUE,TRUE,CVAE,71,0.2,0,,0.973,0,[0],0
liver,NN,TRUE,TRUE,CVAE,71,0.3,0,,0.962,0,[0],0
liver,NN,TRUE,TRUE,CVAE,71,0.4,0,,0.972,0,[0],0
liver,NN,TRUE,TRUE,CVAE,71,0.5,0,,0.985,0.005,[0],0
liver,NN,TRUE,TRUE,CVAE,71,0.6,0,,0.994,0.002,[0],0
liver,NN,TRUE,TRUE,CVAE,71,0.7,0,,0.996,0,[0],0
liver,NN,TRUE,TRUE,CVAE,71,0.8,0,,0.996,0.002,[0],0
liver,NN,TRUE,TRUE,CVAE,71,0.9,0,,0.996,0.049,[0],0
liver,NN,TRUE,TRUE,CVAE,71,1,0,,0.995,0.001,[0],0
liver,NN,TRUE,TRUE,CVAE,72,0.01,0,,0.796,0.002,[0],0
liver,NN,TRUE,TRUE,CVAE,72,0.05,0,,0.997,0.002,[0],0
liver,NN,TRUE,TRUE,CVAE,72,0.1,0,,0.997,0,[0],0
liver,NN,TRUE,TRUE,CVAE,72,0.2,0,,0.997,0.001,[0],0
liver,NN,TRUE,TRUE,CVAE,72,0.3,0,,0.998,0.002,[0],0
liver,NN,TRUE,TRUE,CVAE,72,0.4,0,,0.998,0.003,[0],0
liver,NN,TRUE,TRUE,CVAE,72,0.5,0,,0.997,0.007,[0],0
liver,NN,TRUE,TRUE,CVAE,72,0.6,0,,0.996,0,[0],0
liver,NN,TRUE,TRUE,CVAE,72,0.7,0,,0.994,0,[0],0
liver,NN,TRUE,TRUE,CVAE,72,0.8,0,,0.993,0.001,[0],0
liver,NN,TRUE,TRUE,CVAE,72,0.9,0,,0.992,0.065,[0],0
liver,NN,TRUE,TRUE,CVAE,72,1,0,,0.991,0.006,[0],0
liver,NN,TRUE,TRUE,CVAE,73,0.01,0,,0.782,0.001,[1],0
liver,NN,TRUE,TRUE,CVAE,73,0.05,0,,0.998,0.001,[1],0
liver,NN,TRUE,TRUE,CVAE,73,0.1,0,,0.981,0.001,[1],0
liver,NN,TRUE,TRUE,CVAE,73,0.2,0,,0.919,0.003,[1],0
liver,NN,TRUE,TRUE,CVAE,73,0.3,0,,0.909,0.001,[1],0
liver,NN,TRUE,TRUE,CVAE,73,0.4,0,,0.92,0,[1],0
liver,NN,TRUE,TRUE,CVAE,73,0.5,0,,0.931,0.012,[1],0
liver,NN,TRUE,TRUE,CVAE,73,0.6,0,,0.944,0.005,[1],0
liver,NN,TRUE,TRUE,CVAE,73,0.7,0,,0.951,0.007,[1],0
liver,NN,TRUE,TRUE,CVAE,73,0.8,0,,0.957,0.005,[1],0
liver,NN,TRUE,TRUE,CVAE,73,0.9,0,,0.96,0.029,[1],0
liver,NN,TRUE,TRUE,CVAE,73,1,0,,0.962,0.048,[1],0
liver,NN,TRUE,TRUE,CVAE,74,0.01,0,,0.679,0.002,[0],0
liver,NN,TRUE,TRUE,CVAE,74,0.05,0,,0.994,0.003,[0],0
liver,NN,TRUE,TRUE,CVAE,74,0.1,0,,0.99,0.001,[0],0
liver,NN,TRUE,TRUE,CVAE,74,0.2,0,,0.995,0.001,[0],0
liver,NN,TRUE,TRUE,CVAE,74,0.3,0,,0.998,0.001,[0],0
liver,NN,TRUE,TRUE,CVAE,74,0.4,0,,0.998,0.001,[0],0
