dataset,target_model,auto_encoder_weighting,auto_encoder_sampling,auto_encoder,instance_no,noise_std,kernel_width,jaccard_values,score,mse,predict_label,label
liver,NN,TRUE,TRUE,CVAE,13,0.7,0,,0.883,0,[1],0
liver,NN,TRUE,TRUE,CVAE,13,0.8,0,,0.891,0,[1],0
liver,NN,TRUE,TRUE,CVAE,13,0.9,0,,0.896,0.002,[1],0
liver,NN,TRUE,TRUE,CVAE,13,1,0,,0.907,0.001,[1],0
liver,NN,TRUE,TRUE,CVAE,14,0.01,0,,0.408,0,[0],0
liver,NN,TRUE,TRUE,CVAE,14,0.05,0,,0.981,0,[0],0
liver,NN,TRUE,TRUE,CVAE,14,0.1,0,,0.988,0,[0],0
liver,NN,TRUE,TRUE,CVAE,14,0.2,0,,0.974,0,[0],0
liver,NN,TRUE,TRUE,CVAE,14,0.3,0,,0.985,0,[0],0
liver,NN,TRUE,TRUE,CVAE,14,0.4,0,,0.994,0,[0],0
liver,NN,TRUE,TRUE,CVAE,14,0.5,0,,0.997,0,[0],0
liver,NN,TRUE,TRUE,CVAE,14,0.6,0,,0.997,0,[0],0
liver,NN,TRUE,TRUE,CVAE,14,0.7,0,,0.997,0,[0],0
liver,NN,TRUE,TRUE,CVAE,14,0.8,0,,0.996,0.001,[0],0
liver,NN,TRUE,TRUE,CVAE,14,0.9,0,,0.995,0.005,[0],0
liver,NN,TRUE,TRUE,CVAE,14,1,0,,0.995,0.016,[0],0
liver,NN,TRUE,TRUE,CVAE,15,0.01,0,,0.894,0.024,[0],0
liver,NN,TRUE,TRUE,CVAE,15,0.05,0,,0.996,0.021,[0],0
liver,NN,TRUE,TRUE,CVAE,15,0.1,0,,0.996,0.045,[0],0
liver,NN,TRUE,TRUE,CVAE,15,0.2,0,,0.998,0.017,[0],0
liver,NN,TRUE,TRUE,CVAE,15,0.3,0,,0.994,0.017,[0],0
liver,NN,TRUE,TRUE,CVAE,15,0.4,0,,0.99,0.05,[0],0
liver,NN,TRUE,TRUE,CVAE,15,0.5,0,,0.989,0,[0],0
liver,NN,TRUE,TRUE,CVAE,15,0.6,0,,0.987,0,[0],0
liver,NN,TRUE,TRUE,CVAE,15,0.7,0,,0.987,0.078,[0],0
liver,NN,TRUE,TRUE,CVAE,15,0.8,0,,0.985,0.104,[0],0
liver,NN,TRUE,TRUE,CVAE,15,0.9,0,,0.985,0,[0],0
liver,NN,TRUE,TRUE,CVAE,15,1,0,,0.985,0.022,[0],0
liver,NN,TRUE,TRUE,CVAE,16,0.01,0,,0.432,0.004,[0],0
liver,NN,TRUE,TRUE,CVAE,16,0.05,0,,0.967,0.004,[0],0
liver,NN,TRUE,TRUE,CVAE,16,0.1,0,,0.818,0.004,[0],0
liver,NN,TRUE,TRUE,CVAE,16,0.2,0,,0.856,0.003,[0],0
liver,NN,TRUE,TRUE,CVAE,16,0.3,0,,0.908,0.005,[0],0
liver,NN,TRUE,TRUE,CVAE,16,0.4,0,,0.91,0.005,[0],0
liver,NN,TRUE,TRUE,CVAE,16,0.5,0,,0.9,0.004,[0],0
liver,NN,TRUE,TRUE,CVAE,16,0.6,0,,0.9,0.005,[0],0
liver,NN,TRUE,TRUE,CVAE,16,0.7,0,,0.897,0.002,[0],0
liver,NN,TRUE,TRUE,CVAE,16,0.8,0,,0.906,0.006,[0],0
liver,NN,TRUE,TRUE,CVAE,16,0.9,0,,0.916,0.006,[0],0
liver,NN,TRUE,TRUE,CVAE,16,1,0,,0.925,0.007,[0],0
liver,NN,TRUE,TRUE,CVAE,17,0.01,0,,0.897,0,[0],0
liver,NN,TRUE,TRUE,CVAE,17,0.05,0,,0.999,0.001,[0],0
liver,NN,TRUE,TRUE,CVAE,17,0.1,0,,0.997,0.001,[0],0
liver,NN,TRUE,TRUE,CVAE,17,0.2,0,,0.998,0.003,[0],0
liver,NN,TRUE,TRUE,CVAE,17,0.3,0,,0.996,0.018,[0],0
liver,NN,TRUE,TRUE,CVAE,17,0.4,0,,0.993,0.001,[0],0
liver,NN,TRUE,TRUE,CVAE,17,0.5,0,,0.991,0,[0],0
liver,NN,TRUE,TRUE,CVAE,17,0.6,0,,0.99,0.006,[0],0
liver,NN,TRUE,TRUE,CVAE,17,0.7,0,,0.988,0.016,[0],0
liver,NN,TRUE,TRUE,CVAE,17,0.8,0,,0.987,0.021,[0],0
liver,NN,TRUE,TRUE,CVAE,17,0.9,0,,0.986,0.032,[0],0
liver,NN,TRUE,TRUE,CVAE,17,1,0,,0.986,0.011,[0],0
liver,NN,TRUE,TRUE,CVAE,18,0.01,0,,0.904,0.019,[0],0
liver,NN,TRUE,TRUE,CVAE,18,0.05,0,,0.996,0.02,[0],0
liver,NN,TRUE,TRUE,CVAE,18,0.1,0,,0.997,0.026,[0],0
liver,NN,TRUE,TRUE,CVAE,18,0.2,0,,0.995,0.014,[0],0
liver,NN,TRUE,TRUE,CVAE,18,0.3,0,,0.99,0.059,[0],0
liver,NN,TRUE,TRUE,CVAE,18,0.4,0,,0.987,0.043,[0],0
liver,NN,TRUE,TRUE,CVAE,18,0.5,0,,0.986,0.022,[0],0
liver,NN,TRUE,TRUE,CVAE,18,0.6,0,,0.983,0.025,[0],0
liver,NN,TRUE,TRUE,CVAE,18,0.7,0,,0.983,0.008,[0],0
liver,NN,TRUE,TRUE,CVAE,18,0.8,0,,0.983,0.041,[0],0
liver,NN,TRUE,TRUE,CVAE,18,0.9,0,,0.982,0.003,[0],0
liver,NN,TRUE,TRUE,CVAE,18,1,0,,0.981,0.023,[0],0
liver,NN,TRUE,TRUE,CVAE,19,0.01,0,,0.495,0.006,[0],0
liver,NN,TRUE,TRUE,CVAE,19,0.05,0,,0.988,0.005,[0],0
liver,NN,TRUE,TRUE,CVAE,19,0.1,0,,0.989,0.005,[0],0
liver,NN,TRUE,TRUE,CVAE,19,0.2,0,,0.982,0.007,[0],0
liver,NN,TRUE,TRUE,CVAE,19,0.3,0,,0.993,0.003,[0],0
liver,NN,TRUE,TRUE,CVAE,19,0.4,0,,0.997,0.006,[0],0
liver,NN,TRUE,TRUE,CVAE,19,0.5,0,,0.998,0.006,[0],0
liver,NN,TRUE,TRUE,CVAE,19,0.6,0,,0.998,0.008,[0],0
liver,NN,TRUE,TRUE,CVAE,19,0.7,0,,0.997,0.008,[0],0
liver,NN,TRUE,TRUE,CVAE,19,0.8,0,,0.997,0.008,[0],0
liver,NN,TRUE,TRUE,CVAE,19,0.9,0,,0.995,0.007,[0],0
liver,NN,TRUE,TRUE,CVAE,19,1,0,,0.994,0.005,[0],0
liver,NN,TRUE,TRUE,CVAE,2,0.01,0,,0.748,0.005,[0],0
liver,NN,TRUE,TRUE,CVAE,2,0.05,0,,0.996,0.003,[0],0
liver,NN,TRUE,TRUE,CVAE,2,0.1,0,,0.994,0.005,[0],0
liver,NN,TRUE,TRUE,CVAE,2,0.2,0,,0.997,0.006,[0],0
liver,NN,TRUE,TRUE,CVAE,2,0.3,0,,0.998,0.003,[0],0
liver,NN,TRUE,TRUE,CVAE,2,0.4,0,,0.998,0.014,[0],0
liver,NN,TRUE,TRUE,CVAE,2,0.5,0,,0.997,0.006,[0],0
liver,NN,TRUE,TRUE,CVAE,2,0.6,0,,0.997,0.002,[0],0
liver,NN,TRUE,TRUE,CVAE,2,0.7,0,,0.996,0,[0],0
liver,NN,TRUE,TRUE,CVAE,2,0.8,0,,0.994,0.003,[0],0
liver,NN,TRUE,TRUE,CVAE,2,0.9,0,,0.993,0,[0],0
liver,NN,TRUE,TRUE,CVAE,2,1,0,,0.992,0.027,[0],0
liver,NN,TRUE,TRUE,CVAE,20,0.01,0,,0.451,0.021,[0],0
liver,NN,TRUE,TRUE,CVAE,20,0.05,0,,0.94,0.021,[0],0
liver,NN,TRUE,TRUE,CVAE,20,0.1,0,,0.81,0.021,[0],0
liver,NN,TRUE,TRUE,CVAE,20,0.2,0,,0.871,0.018,[0],0
liver,NN,TRUE,TRUE,CVAE,20,0.3,0,,0.919,0.013,[0],0
liver,NN,TRUE,TRUE,CVAE,20,0.4,0,,0.904,0.021,[0],0
liver,NN,TRUE,TRUE,CVAE,20,0.5,0,,0.906,0.022,[0],0
liver,NN,TRUE,TRUE,CVAE,20,0.6,0,,0.894,0.022,[0],0
liver,NN,TRUE,TRUE,CVAE,20,0.7,0,,0.902,0.001,[0],0
liver,NN,TRUE,TRUE,CVAE,20,0.8,0,,0.912,0.025,[0],0
liver,NN,TRUE,TRUE,CVAE,20,0.9,0,,0.918,0.026,[0],0
liver,NN,TRUE,TRUE,CVAE,20,1,0,,0.927,0.008,[0],0
liver,NN,TRUE,TRUE,CVAE,21,0.01,0,,0.905,0.002,[0],0
liver,NN,TRUE,TRUE,CVAE,21,0.05,0,,0.994,0.004,[0],0
liver,NN,TRUE,TRUE,CVAE,21,0.1,0,,0.996,0,[0],0
liver,NN,TRUE,TRUE,CVAE,21,0.2,0,,0.996,0,[0],0
liver,NN,TRUE,TRUE,CVAE,21,0.3,0,,0.991,0,[0],0
liver,NN,TRUE,TRUE,CVAE,21,0.4,0,,0.988,0.008,[0],0
liver,NN,TRUE,TRUE,CVAE,21,0.5,0,,0.985,0.005,[0],0
liver,NN,TRUE,TRUE,CVAE,21,0.6,0,,0.985,0.007,[0],0
liver,NN,TRUE,TRUE,CVAE,21,0.7,0,,0.984,0.03,[0],0
liver,NN,TRUE,TRUE,CVAE,21,0.8,0,,0.983,0.01,[0],0
liver,NN,TRUE,TRUE,CVAE,21,0.9,0,,0.983,0.074,[0],0
liver,NN,TRUE,TRUE,CVAE,21,1,0,,0.982,0.048,[0],0
liver,NN,TRUE,TRUE,CVAE,22,0.01,0,,0.894,0.018,[0],0
liver,NN,TRUE,TRUE,CVAE,22,0.05,0,,0.999,0.022,[0],0
liver,NN,TRUE,TRUE,CVAE,22,0.1,0,,0.998,0.043,[0],0
liver,NN,TRUE,TRUE,CVAE,22,0.2,0,,0.998,0.037,[0],0
liver,NN,TRUE,TRUE,CVAE,22,0.3,0,,0.997,0,[0],0
liver,NN,TRUE,TRUE,CVAE,22,0.4,0,,0.994,0.036,[0],0
liver,NN,TRUE,TRUE,CVAE,22,0.5,0,,0.992,0.047,[0],0
liver,NN,TRUE,TRUE,CVAE,22,0.6,0,,0.99,0.001,[0],0
liver,NN,TRUE,TRUE,CVAE,22,0.7,0,,0.989,0.001,[0],0
liver,NN,TRUE,TRUE,CVAE,22,0.8,0,,0.988,0.001,[0],0
liver,NN,TRUE,TRUE,CVAE,22,0.9,0,,0.987,0.001,[0],0
liver,NN,TRUE,TRUE,CVAE,22,1,0,,0.986,0,[0],0
liver,NN,TRUE,TRUE,CVAE,23,0.01,0,,0.897,0.007,[0],0
liver,NN,TRUE,TRUE,CVAE,23,0.05,0,,0.993,0.01,[0],0
liver,NN,TRUE,TRUE,CVAE,23,0.1,0,,0.997,0.003,[0],0
liver,NN,TRUE,TRUE,CVAE,23,0.2,0,,0.991,0.017,[0],0
liver,NN,TRUE,TRUE,CVAE,23,0.3,0,,0.985,0.005,[0],0
liver,NN,TRUE,TRUE,CVAE,23,0.4,0,,0.982,0.013,[0],0
liver,NN,TRUE,TRUE,CVAE,23,0.5,0,,0.981,0,[0],0
liver,NN,TRUE,TRUE,CVAE,23,0.6,0,,0.981,0.006,[0],0
liver,NN,TRUE,TRUE,CVAE,23,0.7,0,,0.98,0,[0],0
liver,NN,TRUE,TRUE,CVAE,23,0.8,0,,0.981,0,[0],0
liver,NN,TRUE,TRUE,CVAE,23,0.9,0,,0.98,0.012,[0],0
liver,NN,TRUE,TRUE,CVAE,23,1,0,,0.981,0.01,[0],0
liver,NN,TRUE,TRUE,CVAE,24,0.01,0,,0.894,0.001,[0],0
liver,NN,TRUE,TRUE,CVAE,24,0.05,0,,0.999,0.001,[0],0
liver,NN,TRUE,TRUE,CVAE,24,0.1,0,,0.998,0,[0],0
liver,NN,TRUE,TRUE,CVAE,24,0.2,0,,0.998,0.003,[0],0
liver,NN,TRUE,TRUE,CVAE,24,0.3,0,,0.997,0,[0],0
liver,NN,TRUE,TRUE,CVAE,24,0.4,0,,0.994,0.016,[0],0
liver,NN,TRUE,TRUE,CVAE,24,0.5,0,,0.991,0.011,[0],0
liver,NN,TRUE,TRUE,CVAE,24,0.6,0,,0.989,0.019,[0],0
liver,NN,TRUE,TRUE,CVAE,24,0.7,0,,0.988,0.008,[0],0
liver,NN,TRUE,TRUE,CVAE,24,0.8,0,,0.988,0.02,[0],0
liver,NN,TRUE,TRUE,CVAE,24,0.9,0,,0.987,0.042,[0],0
liver,NN,TRUE,TRUE,CVAE,24,1,0,,0.986,0.003,[0],0
liver,NN,TRUE,TRUE,CVAE,25,0.01,0,,0.811,0.004,[0],0
liver,NN,TRUE,TRUE,CVAE,25,0.05,0,,0.998,0.005,[0],0
liver,NN,TRUE,TRUE,CVAE,25,0.1,0,,0.998,0.01,[0],0
liver,NN,TRUE,TRUE,CVAE,25,0.2,0,,0.998,0.002,[0],0
liver,NN,TRUE,TRUE,CVAE,25,0.3,0,,0.998,0.002,[0],0
liver,NN,TRUE,TRUE,CVAE,25,0.4,0,,0.998,0,[0],0
liver,NN,TRUE,TRUE,CVAE,25,0.5,0,,0.997,0.025,[0],0
liver,NN,TRUE,TRUE,CVAE,25,0.6,0,,0.995,0.006,[0],0
liver,NN,TRUE,TRUE,CVAE,25,0.7,0,,0.994,0.015,[0],0
liver,NN,TRUE,TRUE,CVAE,25,0.8,0,,0.993,0.01,[0],0
liver,NN,TRUE,TRUE,CVAE,25,0.9,0,,0.992,0.02,[0],0
liver,NN,TRUE,TRUE,CVAE,25,1,0,,0.991,0.024,[0],0
liver,NN,TRUE,TRUE,CVAE,26,0.01,0,,0.595,0,[0],0
liver,NN,TRUE,TRUE,CVAE,26,0.05,0,,0.992,0,[0],0
liver,NN,TRUE,TRUE,CVAE,26,0.1,0,,0.989,0,[0],0
liver,NN,TRUE,TRUE,CVAE,26,0.2,0,,0.988,0,[0],0
liver,NN,TRUE,TRUE,CVAE,26,0.3,0,,0.997,0.001,[0],0
liver,NN,TRUE,TRUE,CVAE,26,0.4,0,,0.998,0,[0],0
liver,NN,TRUE,TRUE,CVAE,26,0.5,0,,0.998,0.01,[0],0
liver,NN,TRUE,TRUE,CVAE,26,0.6,0,,0.998,0,[0],0
liver,NN,TRUE,TRUE,CVAE,26,0.7,0,,0.997,0.002,[0],0
liver,NN,TRUE,TRUE,CVAE,26,0.8,0,,0.996,0.002,[0],0
liver,NN,TRUE,TRUE,CVAE,26,0.9,0,,0.995,0.002,[0],0
liver,NN,TRUE,TRUE,CVAE,26,1,0,,0.993,0.002,[0],0
liver,NN,TRUE,TRUE,CVAE,27,0.01,0,,0.674,0,[0],1
liver,NN,TRUE,TRUE,CVAE,27,0.05,0,,0.994,0,[0],1
liver,NN,TRUE,TRUE,CVAE,27,0.1,0,,0.99,0,[0],1
liver,NN,TRUE,TRUE,CVAE,27,0.2,0,,0.994,0.001,[0],1
liver,NN,TRUE,TRUE,CVAE,27,0.3,0,,0.997,0.001,[0],1
liver,NN,TRUE,TRUE,CVAE,27,0.4,0,,0.998,0.002,[0],1
liver,NN,TRUE,TRUE,CVAE,27,0.5,0,,0.998,0.001,[0],1
liver,NN,TRUE,TRUE,CVAE,27,0.6,0,,0.997,0.002,[0],1
liver,NN,TRUE,TRUE,CVAE,27,0.7,0,,0.996,0,[0],1
liver,NN,TRUE,TRUE,CVAE,27,0.8,0,,0.995,0.002,[0],1
liver,NN,TRUE,TRUE,CVAE,27,0.9,0,,0.994,0.003,[0],1
liver,NN,TRUE,TRUE,CVAE,27,1,0,,0.993,0,[0],1
liver,NN,TRUE,TRUE,CVAE,28,0.01,0,,0.884,0.001,[0],0
liver,NN,TRUE,TRUE,CVAE,28,0.05,0,,0.998,0,[0],0
liver,NN,TRUE,TRUE,CVAE,28,0.1,0,,0.991,0,[0],0
liver,NN,TRUE,TRUE,CVAE,28,0.2,0,,0.975,0.002,[0],0
liver,NN,TRUE,TRUE,CVAE,28,0.3,0,,0.972,0.004,[0],0
liver,NN,TRUE,TRUE,CVAE,28,0.4,0,,0.973,0.022,[0],0
liver,NN,TRUE,TRUE,CVAE,28,0.5,0,,0.974,0.011,[0],0
liver,NN,TRUE,TRUE,CVAE,28,0.6,0,,0.975,0.023,[0],0
liver,NN,TRUE,TRUE,CVAE,28,0.7,0,,0.976,0.003,[0],0
liver,NN,TRUE,TRUE,CVAE,28,0.8,0,,0.976,0.01,[0],0
liver,NN,TRUE,TRUE,CVAE,28,0.9,0,,0.977,0.004,[0],0
liver,NN,TRUE,TRUE,CVAE,28,1,0,,0.977,0.017,[0],0
liver,NN,TRUE,TRUE,CVAE,29,0.01,0,,0.827,0.003,[0],1
liver,NN,TRUE,TRUE,CVAE,29,0.05,0,,0.992,0.003,[0],1
liver,NN,TRUE,TRUE,CVAE,29,0.1,0,,0.931,0.003,[0],1
liver,NN,TRUE,TRUE,CVAE,29,0.2,0,,0.906,0.002,[0],1
liver,NN,TRUE,TRUE,CVAE,29,0.3,0,,0.918,0.006,[0],1
liver,NN,TRUE,TRUE,CVAE,29,0.4,0,,0.933,0.004,[0],1
liver,NN,TRUE,TRUE,CVAE,29,0.5,0,,0.946,0.009,[0],1
liver,NN,TRUE,TRUE,CVAE,29,0.6,0,,0.955,0.049,[0],1
liver,NN,TRUE,TRUE,CVAE,29,0.7,0,,0.96,0.009,[0],1
liver,NN,TRUE,TRUE,CVAE,29,0.8,0,,0.963,0.021,[0],1
liver,NN,TRUE,TRUE,CVAE,29,0.9,0,,0.966,0.013,[0],1
liver,NN,TRUE,TRUE,CVAE,29,1,0,,0.967,0.001,[0],1
liver,NN,TRUE,TRUE,CVAE,3,0.01,0,,0.437,0,[0],0
liver,NN,TRUE,TRUE,CVAE,3,0.05,0,,0.962,0,[0],0
liver,NN,TRUE,TRUE,CVAE,3,0.1,0,,0.811,0,[0],0
liver,NN,TRUE,TRUE,CVAE,3,0.2,0,,0.859,0,[0],0
liver,NN,TRUE,TRUE,CVAE,3,0.3,0,,0.927,0,[0],0
liver,NN,TRUE,TRUE,CVAE,3,0.4,0,,0.908,0,[0],0
liver,NN,TRUE,TRUE,CVAE,3,0.5,0,,0.898,0.004,[0],0
liver,NN,TRUE,TRUE,CVAE,3,0.6,0,,0.891,0,[0],0
liver,NN,TRUE,TRUE,CVAE,3,0.7,0,,0.894,0.009,[0],0
liver,NN,TRUE,TRUE,CVAE,3,0.8,0,,0.905,0,[0],0
liver,NN,TRUE,TRUE,CVAE,3,0.9,0,,0.916,0.006,[0],0
liver,NN,TRUE,TRUE,CVAE,3,1,0,,0.926,0.007,[0],0
liver,NN,TRUE,TRUE,CVAE,30,0.01,0,,0.734,0.001,[0],0
liver,NN,TRUE,TRUE,CVAE,30,0.05,0,,0.995,0,[0],0
liver,NN,TRUE,TRUE,CVAE,30,0.1,0,,0.992,0,[0],0
liver,NN,TRUE,TRUE,CVAE,30,0.2,0,,0.997,0.002,[0],0
liver,NN,TRUE,TRUE,CVAE,30,0.3,0,,0.997,0,[0],0
liver,NN,TRUE,TRUE,CVAE,30,0.4,0,,0.998,0.009,[0],0
liver,NN,TRUE,TRUE,CVAE,30,0.5,0,,0.998,0.002,[0],0
liver,NN,TRUE,TRUE,CVAE,30,0.6,0,,0.997,0.008,[0],0
liver,NN,TRUE,TRUE,CVAE,30,0.7,0,,0.995,0.012,[0],0
liver,NN,TRUE,TRUE,CVAE,30,0.8,0,,0.994,0.001,[0],0
liver,NN,TRUE,TRUE,CVAE,30,0.9,0,,0.993,0.001,[0],0
liver,NN,TRUE,TRUE,CVAE,30,1,0,,0.992,0.041,[0],0
liver,NN,TRUE,TRUE,CVAE,31,0.01,0,,0.74,0.001,[0],0
liver,NN,TRUE,TRUE,CVAE,31,0.05,0,,0.996,0.001,[0],0
liver,NN,TRUE,TRUE,CVAE,31,0.1,0,,0.997,0.001,[0],0
liver,NN,TRUE,TRUE,CVAE,31,0.2,0,,0.936,0.002,[0],0
liver,NN,TRUE,TRUE,CVAE,31,0.3,0,,0.909,0,[0],0
liver,NN,TRUE,TRUE,CVAE,31,0.4,0,,0.909,0.001,[0],0
liver,NN,TRUE,TRUE,CVAE,31,0.5,0,,0.917,0,[0],0
liver,NN,TRUE,TRUE,CVAE,31,0.6,0,,0.933,0.001,[0],0
liver,NN,TRUE,TRUE,CVAE,31,0.7,0,,0.945,0,[0],0
liver,NN,TRUE,TRUE,CVAE,31,0.8,0,,0.951,0.006,[0],0
liver,NN,TRUE,TRUE,CVAE,31,0.9,0,,0.958,0.005,[0],0
liver,NN,TRUE,TRUE,CVAE,31,1,0,,0.961,0.004,[0],0
liver,NN,TRUE,TRUE,CVAE,32,0.01,0,,0.906,0.002,[0],0
liver,NN,TRUE,TRUE,CVAE,32,0.05,0,,0.995,0.004,[0],0
liver,NN,TRUE,TRUE,CVAE,32,0.1,0,,0.997,0.011,[0],0
liver,NN,TRUE,TRUE,CVAE,32,0.2,0,,0.992,0,[0],0
liver,NN,TRUE,TRUE,CVAE,32,0.3,0,,0.987,0.007,[0],0
liver,NN,TRUE,TRUE,CVAE,32,0.4,0,,0.984,0,[0],0
liver,NN,TRUE,TRUE,CVAE,32,0.5,0,,0.983,0.012,[0],0
liver,NN,TRUE,TRUE,CVAE,32,0.6,0,,0.982,0.008,[0],0
liver,NN,TRUE,TRUE,CVAE,32,0.7,0,,0.982,0.003,[0],0
liver,NN,TRUE,TRUE,CVAE,32,0.8,0,,0.981,0.029,[0],0
liver,NN,TRUE,TRUE,CVAE,32,0.9,0,,0.982,0.006,[0],0
liver,NN,TRUE,TRUE,CVAE,32,1,0,,0.981,0.007,[0],0
liver,NN,TRUE,TRUE,CVAE,33,0.01,0,,0.902,0,[0],0
liver,NN,TRUE,TRUE,CVAE,33,0.05,0,,0.997,0,[0],0
liver,NN,TRUE,TRUE,CVAE,33,0.1,0,,0.997,0,[0],0
liver,NN,TRUE,TRUE,CVAE,33,0.2,0,,0.995,0.012,[0],0
liver,NN,TRUE,TRUE,CVAE,33,0.3,0,,0.989,0.001,[0],0
liver,NN,TRUE,TRUE,CVAE,33,0.4,0,,0.986,0.002,[0],0
liver,NN,TRUE,TRUE,CVAE,33,0.5,0,,0.985,0.007,[0],0
liver,NN,TRUE,TRUE,CVAE,33,0.6,0,,0.984,0,[0],0
liver,NN,TRUE,TRUE,CVAE,33,0.7,0,,0.983,0.023,[0],0
liver,NN,TRUE,TRUE,CVAE,33,0.8,0,,0.982,0,[0],0
liver,NN,TRUE,TRUE,CVAE,33,0.9,0,,0.982,0.025,[0],0
liver,NN,TRUE,TRUE,CVAE,33,1,0,,0.981,0.007,[0],0
liver,NN,TRUE,TRUE,CVAE,34,0.01,0,,0.893,0,[0],1
liver,NN,TRUE,TRUE,CVAE,34,0.05,0,,0.998,0,[0],1
liver,NN,TRUE,TRUE,CVAE,34,0.1,0,,0.993,0,[0],1
liver,NN,TRUE,TRUE,CVAE,34,0.2,0,,0.977,0,[0],1
liver,NN,TRUE,TRUE,CVAE,34,0.3,0,,0.974,0,[0],1
liver,NN,TRUE,TRUE,CVAE,34,0.4,0,,0.975,0.007,[0],1
liver,NN,TRUE,TRUE,CVAE,34,0.5,0,,0.975,0.01,[0],1
liver,NN,TRUE,TRUE,CVAE,34,0.6,0,,0.976,0.001,[0],1
liver,NN,TRUE,TRUE,CVAE,34,0.7,0,,0.976,0.004,[0],1
liver,NN,TRUE,TRUE,CVAE,34,0.8,0,,0.977,0.06,[0],1
liver,NN,TRUE,TRUE,CVAE,34,0.9,0,,0.977,0,[0],1
liver,NN,TRUE,TRUE,CVAE,34,1,0,,0.977,0.054,[0],1
liver,NN,TRUE,TRUE,CVAE,35,0.01,0,,0.48,0.113,[0],0
liver,NN,TRUE,TRUE,CVAE,35,0.05,0,,0.828,0.113,[0],0
liver,NN,TRUE,TRUE,CVAE,35,0.1,0,,0.824,0.113,[0],0
liver,NN,TRUE,TRUE,CVAE,35,0.2,0,,0.894,0.114,[0],0
liver,NN,TRUE,TRUE,CVAE,35,0.3,0,,0.921,0.11,[0],0
liver,NN,TRUE,TRUE,CVAE,35,0.4,0,,0.9,0.116,[0],0
liver,NN,TRUE,TRUE,CVAE,35,0.5,0,,0.901,0.082,[0],0
liver,NN,TRUE,TRUE,CVAE,35,0.6,0,,0.9,0.119,[0],0
liver,NN,TRUE,TRUE,CVAE,35,0.7,0,,0.9,0.091,[0],0
liver,NN,TRUE,TRUE,CVAE,35,0.8,0,,0.911,0.12,[0],0
liver,NN,TRUE,TRUE,CVAE,35,0.9,0,,0.921,0.128,[0],0
liver,NN,TRUE,TRUE,CVAE,35,1,0,,0.931,0.13,[0],0
liver,NN,TRUE,TRUE,CVAE,36,0.01,0,,0.899,0.05,[0],0
liver,NN,TRUE,TRUE,CVAE,36,0.05,0,,0.996,0.048,[0],0
liver,NN,TRUE,TRUE,CVAE,36,0.1,0,,0.995,0.041,[0],0
liver,NN,TRUE,TRUE,CVAE,36,0.2,0,,0.986,0.053,[0],0
liver,NN,TRUE,TRUE,CVAE,36,0.3,0,,0.98,0.077,[0],0
liver,NN,TRUE,TRUE,CVAE,36,0.4,0,,0.978,0.006,[0],0
liver,NN,TRUE,TRUE,CVAE,36,0.5,0,,0.979,0.001,[0],0
liver,NN,TRUE,TRUE,CVAE,36,0.6,0,,0.979,0.001,[0],0
liver,NN,TRUE,TRUE,CVAE,36,0.7,0,,0.979,0.006,[0],0
liver,NN,TRUE,TRUE,CVAE,36,0.8,0,,0.979,0.123,[0],0
liver,NN,TRUE,TRUE,CVAE,36,0.9,0,,0.979,0.004,[0],0
liver,NN,TRUE,TRUE,CVAE,36,1,0,,0.979,0,[0],0
liver,NN,TRUE,TRUE,CVAE,37,0.01,0,,0.899,0,[0],0
liver,NN,TRUE,TRUE,CVAE,37,0.05,0,,0.997,0,[0],0
liver,NN,TRUE,TRUE,CVAE,37,0.1,0,,0.996,0,[0],0
liver,NN,TRUE,TRUE,CVAE,37,0.2,0,,0.997,0.004,[0],0
liver,NN,TRUE,TRUE,CVAE,37,0.3,0,,0.995,0.004,[0],0
liver,NN,TRUE,TRUE,CVAE,37,0.4,0,,0.991,0,[0],0
liver,NN,TRUE,TRUE,CVAE,37,0.5,0,,0.99,0.005,[0],0
liver,NN,TRUE,TRUE,CVAE,37,0.6,0,,0.988,0.002,[0],0
liver,NN,TRUE,TRUE,CVAE,37,0.7,0,,0.986,0.002,[0],0
liver,NN,TRUE,TRUE,CVAE,37,0.8,0,,0.986,0.018,[0],0
liver,NN,TRUE,TRUE,CVAE,37,0.9,0,,0.985,0.01,[0],0
liver,NN,TRUE,TRUE,CVAE,37,1,0,,0.985,0.039,[0],0
liver,NN,TRUE,TRUE,CVAE,38,0.01,0,,0.77,0.004,[0],0
liver,NN,TRUE,TRUE,CVAE,38,0.05,0,,0.998,0.004,[0],0
liver,NN,TRUE,TRUE,CVAE,38,0.1,0,,0.993,0.002,[0],0
liver,NN,TRUE,TRUE,CVAE,38,0.2,0,,0.924,0,[0],0
liver,NN,TRUE,TRUE,CVAE,38,0.3,0,,0.906,0.01,[0],0
liver,NN,TRUE,TRUE,CVAE,38,0.4,0,,0.912,0.001,[0],0
liver,NN,TRUE,TRUE,CVAE,38,0.5,0,,0.927,0,[0],0
liver,NN,TRUE,TRUE,CVAE,38,0.6,0,,0.941,0.007,[0],0
liver,NN,TRUE,TRUE,CVAE,38,0.7,0,,0.949,0.013,[0],0
liver,NN,TRUE,TRUE,CVAE,38,0.8,0,,0.954,0.005,[0],0
liver,NN,TRUE,TRUE,CVAE,38,0.9,0,,0.96,0.011,[0],0
liver,NN,TRUE,TRUE,CVAE,38,1,0,,0.963,0.056,[0],0
