dataset,target_model,auto_encoder_weighting,auto_encoder_sampling,auto_encoder,instance_no,noise_std,kernel_width,jaccard_values,score,mse,predict_label,label
liver,NN,TRUE,TRUE,VAE,6,0.7,0,,0.973,0.003,[0],1
liver,NN,TRUE,TRUE,VAE,6,0.8,0,,0.974,0.003,[0],1
liver,NN,TRUE,TRUE,VAE,6,0.9,0,,0.974,0.077,[0],1
liver,NN,TRUE,TRUE,VAE,6,1,0,,0.975,0.004,[0],1
liver,NN,TRUE,TRUE,VAE,60,0.01,0,,0.806,0.007,[0],0
liver,NN,TRUE,TRUE,VAE,60,0.05,0,,0.997,0.007,[0],0
liver,NN,TRUE,TRUE,VAE,60,0.1,0,,0.997,0.006,[0],0
liver,NN,TRUE,TRUE,VAE,60,0.2,0,,0.998,0.008,[0],0
liver,NN,TRUE,TRUE,VAE,60,0.3,0,,0.998,0.005,[0],0
liver,NN,TRUE,TRUE,VAE,60,0.4,0,,0.998,0.002,[0],0
liver,NN,TRUE,TRUE,VAE,60,0.5,0,,0.996,0.023,[0],0
liver,NN,TRUE,TRUE,VAE,60,0.6,0,,0.994,0.001,[0],0
liver,NN,TRUE,TRUE,VAE,60,0.7,0,,0.993,0.015,[0],0
liver,NN,TRUE,TRUE,VAE,60,0.8,0,,0.992,0.01,[0],0
liver,NN,TRUE,TRUE,VAE,60,0.9,0,,0.99,0.02,[0],0
liver,NN,TRUE,TRUE,VAE,60,1,0,,0.989,0.034,[0],0
liver,NN,TRUE,TRUE,VAE,61,0.01,0,,0.72,0.014,[0],0
liver,NN,TRUE,TRUE,VAE,61,0.05,0,,0.997,0.015,[0],0
liver,NN,TRUE,TRUE,VAE,61,0.1,0,,0.998,0.013,[0],0
liver,NN,TRUE,TRUE,VAE,61,0.2,0,,0.966,0.007,[0],0
liver,NN,TRUE,TRUE,VAE,61,0.3,0,,0.921,0.016,[0],0
liver,NN,TRUE,TRUE,VAE,61,0.4,0,,0.917,0.019,[0],0
liver,NN,TRUE,TRUE,VAE,61,0.5,0,,0.917,0.02,[0],0
liver,NN,TRUE,TRUE,VAE,61,0.6,0,,0.921,0.017,[0],0
liver,NN,TRUE,TRUE,VAE,61,0.7,0,,0.934,0.003,[0],0
liver,NN,TRUE,TRUE,VAE,61,0.8,0,,0.943,0.007,[0],0
liver,NN,TRUE,TRUE,VAE,61,0.9,0,,0.95,0.005,[0],0
liver,NN,TRUE,TRUE,VAE,61,1,0,,0.951,0.024,[0],0
liver,NN,TRUE,TRUE,VAE,62,0.01,0,,0.344,0.009,[0],1
liver,NN,TRUE,TRUE,VAE,62,0.05,0,,0.975,0.009,[0],1
liver,NN,TRUE,TRUE,VAE,62,0.1,0,,0.98,0.009,[0],1
liver,NN,TRUE,TRUE,VAE,62,0.2,0,,0.81,0.009,[0],1
liver,NN,TRUE,TRUE,VAE,62,0.3,0,,0.89,0.008,[0],1
liver,NN,TRUE,TRUE,VAE,62,0.4,0,,0.893,0.009,[0],1
liver,NN,TRUE,TRUE,VAE,62,0.5,0,,0.903,0.007,[0],1
liver,NN,TRUE,TRUE,VAE,62,0.6,0,,0.899,0.004,[0],1
liver,NN,TRUE,TRUE,VAE,62,0.7,0,,0.896,0.002,[0],1
liver,NN,TRUE,TRUE,VAE,62,0.8,0,,0.897,0.006,[0],1
liver,NN,TRUE,TRUE,VAE,62,0.9,0,,0.908,0.01,[0],1
liver,NN,TRUE,TRUE,VAE,62,1,0,,0.91,0.007,[0],1
liver,NN,TRUE,TRUE,VAE,63,0.01,0,,0.602,0.003,[0],0
liver,NN,TRUE,TRUE,VAE,63,0.05,0,,0.992,0.003,[0],0
liver,NN,TRUE,TRUE,VAE,63,0.1,0,,0.989,0.003,[0],0
liver,NN,TRUE,TRUE,VAE,63,0.2,0,,0.99,0.005,[0],0
liver,NN,TRUE,TRUE,VAE,63,0.3,0,,0.997,0.003,[0],0
liver,NN,TRUE,TRUE,VAE,63,0.4,0,,0.998,0.005,[0],0
liver,NN,TRUE,TRUE,VAE,63,0.5,0,,0.998,0.004,[0],0
liver,NN,TRUE,TRUE,VAE,63,0.6,0,,0.997,0.003,[0],0
liver,NN,TRUE,TRUE,VAE,63,0.7,0,,0.996,0.005,[0],0
liver,NN,TRUE,TRUE,VAE,63,0.8,0,,0.994,0.001,[0],0
liver,NN,TRUE,TRUE,VAE,63,0.9,0,,0.993,0.003,[0],0
liver,NN,TRUE,TRUE,VAE,63,1,0,,0.993,0.002,[0],0
liver,NN,TRUE,TRUE,VAE,64,0.01,0,,0.628,0,[1],0
liver,NN,TRUE,TRUE,VAE,64,0.05,0,,0.993,0,[1],0
liver,NN,TRUE,TRUE,VAE,64,0.1,0,,0.978,0,[1],0
liver,NN,TRUE,TRUE,VAE,64,0.2,0,,0.962,0,[1],0
liver,NN,TRUE,TRUE,VAE,64,0.3,0,,0.937,0,[1],0
liver,NN,TRUE,TRUE,VAE,64,0.4,0,,0.921,0,[1],0
liver,NN,TRUE,TRUE,VAE,64,0.5,0,,0.913,0.001,[1],0
liver,NN,TRUE,TRUE,VAE,64,0.6,0,,0.915,0,[1],0
liver,NN,TRUE,TRUE,VAE,64,0.7,0,,0.924,0.001,[1],0
liver,NN,TRUE,TRUE,VAE,64,0.8,0,,0.928,0.002,[1],0
liver,NN,TRUE,TRUE,VAE,64,0.9,0,,0.938,0,[1],0
liver,NN,TRUE,TRUE,VAE,64,1,0,,0.945,0,[1],0
liver,NN,TRUE,TRUE,VAE,65,0.01,0,,0.873,0.006,[0],0
liver,NN,TRUE,TRUE,VAE,65,0.05,0,,0.997,0.009,[0],0
liver,NN,TRUE,TRUE,VAE,65,0.1,0,,0.999,0.007,[0],0
liver,NN,TRUE,TRUE,VAE,65,0.2,0,,0.998,0.002,[0],0
liver,NN,TRUE,TRUE,VAE,65,0.3,0,,0.998,0.023,[0],0
liver,NN,TRUE,TRUE,VAE,65,0.4,0,,0.996,0.001,[0],0
liver,NN,TRUE,TRUE,VAE,65,0.5,0,,0.993,0.027,[0],0
liver,NN,TRUE,TRUE,VAE,65,0.6,0,,0.991,0.034,[0],0
liver,NN,TRUE,TRUE,VAE,65,0.7,0,,0.99,0.003,[0],0
liver,NN,TRUE,TRUE,VAE,65,0.8,0,,0.988,0.038,[0],0
liver,NN,TRUE,TRUE,VAE,65,0.9,0,,0.988,0.015,[0],0
liver,NN,TRUE,TRUE,VAE,65,1,0,,0.986,0.05,[0],0
liver,NN,TRUE,TRUE,VAE,66,0.01,0,,0.911,0,[0],0
liver,NN,TRUE,TRUE,VAE,66,0.05,0,,0.997,0,[0],0
liver,NN,TRUE,TRUE,VAE,66,0.1,0,,0.996,0,[0],0
liver,NN,TRUE,TRUE,VAE,66,0.2,0,,0.991,0.001,[0],0
liver,NN,TRUE,TRUE,VAE,66,0.3,0,,0.986,0.002,[0],0
liver,NN,TRUE,TRUE,VAE,66,0.4,0,,0.983,0.001,[0],0
liver,NN,TRUE,TRUE,VAE,66,0.5,0,,0.98,0.06,[0],0
liver,NN,TRUE,TRUE,VAE,66,0.6,0,,0.981,0.023,[0],0
liver,NN,TRUE,TRUE,VAE,66,0.7,0,,0.98,0.001,[0],0
liver,NN,TRUE,TRUE,VAE,66,0.8,0,,0.979,0.034,[0],0
liver,NN,TRUE,TRUE,VAE,66,0.9,0,,0.979,0,[0],0
liver,NN,TRUE,TRUE,VAE,66,1,0,,0.979,0.037,[0],0
liver,NN,TRUE,TRUE,VAE,67,0.01,0,,0.906,0.013,[0],0
liver,NN,TRUE,TRUE,VAE,67,0.05,0,,0.993,0.009,[0],0
liver,NN,TRUE,TRUE,VAE,67,0.1,0,,0.995,0.022,[0],0
liver,NN,TRUE,TRUE,VAE,67,0.2,0,,0.994,0.007,[0],0
liver,NN,TRUE,TRUE,VAE,67,0.3,0,,0.99,0.048,[0],0
liver,NN,TRUE,TRUE,VAE,67,0.4,0,,0.986,0.006,[0],0
liver,NN,TRUE,TRUE,VAE,67,0.5,0,,0.984,0.001,[0],0
liver,NN,TRUE,TRUE,VAE,67,0.6,0,,0.983,0.094,[0],0
liver,NN,TRUE,TRUE,VAE,67,0.7,0,,0.982,0,[0],0
liver,NN,TRUE,TRUE,VAE,67,0.8,0,,0.981,0.008,[0],0
liver,NN,TRUE,TRUE,VAE,67,0.9,0,,0.982,0.013,[0],0
liver,NN,TRUE,TRUE,VAE,67,1,0,,0.981,0.031,[0],0
liver,NN,TRUE,TRUE,VAE,68,0.01,0,,0.82,0.008,[0],0
liver,NN,TRUE,TRUE,VAE,68,0.05,0,,0.998,0.008,[0],0
liver,NN,TRUE,TRUE,VAE,68,0.1,0,,0.978,0.007,[0],0
liver,NN,TRUE,TRUE,VAE,68,0.2,0,,0.911,0.006,[0],0
liver,NN,TRUE,TRUE,VAE,68,0.3,0,,0.908,0.009,[0],0
liver,NN,TRUE,TRUE,VAE,68,0.4,0,,0.922,0.005,[0],0
liver,NN,TRUE,TRUE,VAE,68,0.5,0,,0.934,0.015,[0],0
liver,NN,TRUE,TRUE,VAE,68,0.6,0,,0.948,0.001,[0],0
liver,NN,TRUE,TRUE,VAE,68,0.7,0,,0.955,0.019,[0],0
liver,NN,TRUE,TRUE,VAE,68,0.8,0,,0.957,0.005,[0],0
liver,NN,TRUE,TRUE,VAE,68,0.9,0,,0.96,0.016,[0],0
liver,NN,TRUE,TRUE,VAE,68,1,0,,0.965,0.016,[0],0
liver,NN,TRUE,TRUE,VAE,69,0.01,0,,0.904,0.007,[0],0
liver,NN,TRUE,TRUE,VAE,69,0.05,0,,0.993,0.006,[0],0
liver,NN,TRUE,TRUE,VAE,69,0.1,0,,0.971,0.012,[0],0
liver,NN,TRUE,TRUE,VAE,69,0.2,0,,0.956,0.007,[0],0
liver,NN,TRUE,TRUE,VAE,69,0.3,0,,0.96,0.019,[0],0
liver,NN,TRUE,TRUE,VAE,69,0.4,0,,0.963,0.001,[0],0
liver,NN,TRUE,TRUE,VAE,69,0.5,0,,0.968,0,[0],0
liver,NN,TRUE,TRUE,VAE,69,0.6,0,,0.97,0,[0],0
liver,NN,TRUE,TRUE,VAE,69,0.7,0,,0.972,0.012,[0],0
liver,NN,TRUE,TRUE,VAE,69,0.8,0,,0.972,0.039,[0],0
liver,NN,TRUE,TRUE,VAE,69,0.9,0,,0.974,0.024,[0],0
liver,NN,TRUE,TRUE,VAE,69,1,0,,0.974,0.026,[0],0
liver,NN,TRUE,TRUE,VAE,7,0.01,0,,0.73,0,[0],1
liver,NN,TRUE,TRUE,VAE,7,0.05,0,,0.997,0,[0],1
liver,NN,TRUE,TRUE,VAE,7,0.1,0,,0.998,0,[0],1
liver,NN,TRUE,TRUE,VAE,7,0.2,0,,0.963,0,[0],1
liver,NN,TRUE,TRUE,VAE,7,0.3,0,,0.925,0.001,[0],1
liver,NN,TRUE,TRUE,VAE,7,0.4,0,,0.913,0,[0],1
liver,NN,TRUE,TRUE,VAE,7,0.5,0,,0.913,0.003,[0],1
liver,NN,TRUE,TRUE,VAE,7,0.6,0,,0.925,0.002,[0],1
liver,NN,TRUE,TRUE,VAE,7,0.7,0,,0.934,0.021,[0],1
liver,NN,TRUE,TRUE,VAE,7,0.8,0,,0.945,0.003,[0],1
liver,NN,TRUE,TRUE,VAE,7,0.9,0,,0.95,0.004,[0],1
liver,NN,TRUE,TRUE,VAE,7,1,0,,0.953,0.072,[0],1
liver,NN,TRUE,TRUE,VAE,70,0.01,0,,0.9,0.002,[0],1
liver,NN,TRUE,TRUE,VAE,70,0.05,0,,0.998,0.001,[0],1
liver,NN,TRUE,TRUE,VAE,70,0.1,0,,0.985,0,[0],1
liver,NN,TRUE,TRUE,VAE,70,0.2,0,,0.97,0.008,[0],1
liver,NN,TRUE,TRUE,VAE,70,0.3,0,,0.968,0,[0],1
liver,NN,TRUE,TRUE,VAE,70,0.4,0,,0.97,0.01,[0],1
liver,NN,TRUE,TRUE,VAE,70,0.5,0,,0.97,0,[0],1
liver,NN,TRUE,TRUE,VAE,70,0.6,0,,0.973,0.033,[0],1
liver,NN,TRUE,TRUE,VAE,70,0.7,0,,0.973,0.01,[0],1
liver,NN,TRUE,TRUE,VAE,70,0.8,0,,0.975,0.01,[0],1
liver,NN,TRUE,TRUE,VAE,70,0.9,0,,0.975,0.018,[0],1
liver,NN,TRUE,TRUE,VAE,70,1,0,,0.975,0.024,[0],1
liver,NN,TRUE,TRUE,VAE,71,0.01,0,,0.27,0,[0],0
liver,NN,TRUE,TRUE,VAE,71,0.05,0,,0.955,0,[0],0
liver,NN,TRUE,TRUE,VAE,71,0.1,0,,0.988,0,[0],0
liver,NN,TRUE,TRUE,VAE,71,0.2,0,,0.97,0,[0],0
liver,NN,TRUE,TRUE,VAE,71,0.3,0,,0.966,0,[0],0
liver,NN,TRUE,TRUE,VAE,71,0.4,0,,0.979,0,[0],0
liver,NN,TRUE,TRUE,VAE,71,0.5,0,,0.99,0,[0],0
liver,NN,TRUE,TRUE,VAE,71,0.6,0,,0.996,0.018,[0],0
liver,NN,TRUE,TRUE,VAE,71,0.7,0,,0.996,0,[0],0
liver,NN,TRUE,TRUE,VAE,71,0.8,0,,0.996,0,[0],0
liver,NN,TRUE,TRUE,VAE,71,0.9,0,,0.995,0.005,[0],0
liver,NN,TRUE,TRUE,VAE,71,1,0,,0.995,0,[0],0
liver,NN,TRUE,TRUE,VAE,72,0.01,0,,0.846,0,[0],0
liver,NN,TRUE,TRUE,VAE,72,0.05,0,,0.998,0.001,[0],0
liver,NN,TRUE,TRUE,VAE,72,0.1,0,,0.999,0.001,[0],0
liver,NN,TRUE,TRUE,VAE,72,0.2,0,,0.998,0,[0],0
liver,NN,TRUE,TRUE,VAE,72,0.3,0,,0.998,0,[0],0
liver,NN,TRUE,TRUE,VAE,72,0.4,0,,0.997,0.001,[0],0
liver,NN,TRUE,TRUE,VAE,72,0.5,0,,0.995,0.001,[0],0
liver,NN,TRUE,TRUE,VAE,72,0.6,0,,0.994,0.002,[0],0
liver,NN,TRUE,TRUE,VAE,72,0.7,0,,0.992,0,[0],0
liver,NN,TRUE,TRUE,VAE,72,0.8,0,,0.991,0.004,[0],0
liver,NN,TRUE,TRUE,VAE,72,0.9,0,,0.989,0.048,[0],0
liver,NN,TRUE,TRUE,VAE,72,1,0,,0.989,0.026,[0],0
liver,NN,TRUE,TRUE,VAE,73,0.01,0,,0.834,0.002,[1],0
liver,NN,TRUE,TRUE,VAE,73,0.05,0,,0.998,0.001,[1],0
liver,NN,TRUE,TRUE,VAE,73,0.1,0,,0.958,0.002,[1],0
liver,NN,TRUE,TRUE,VAE,73,0.2,0,,0.905,0,[1],0
liver,NN,TRUE,TRUE,VAE,73,0.3,0,,0.912,0.007,[1],0
liver,NN,TRUE,TRUE,VAE,73,0.4,0,,0.926,0.011,[1],0
liver,NN,TRUE,TRUE,VAE,73,0.5,0,,0.939,0,[1],0
liver,NN,TRUE,TRUE,VAE,73,0.6,0,,0.95,0.001,[1],0
liver,NN,TRUE,TRUE,VAE,73,0.7,0,,0.956,0,[1],0
liver,NN,TRUE,TRUE,VAE,73,0.8,0,,0.959,0.001,[1],0
liver,NN,TRUE,TRUE,VAE,73,0.9,0,,0.963,0.115,[1],0
liver,NN,TRUE,TRUE,VAE,73,1,0,,0.964,0,[1],0
liver,NN,TRUE,TRUE,VAE,74,0.01,0,,0.695,0.002,[0],0
liver,NN,TRUE,TRUE,VAE,74,0.05,0,,0.994,0.003,[0],0
liver,NN,TRUE,TRUE,VAE,74,0.1,0,,0.991,0.003,[0],0
liver,NN,TRUE,TRUE,VAE,74,0.2,0,,0.996,0.004,[0],0
liver,NN,TRUE,TRUE,VAE,74,0.3,0,,0.998,0.001,[0],0
liver,NN,TRUE,TRUE,VAE,74,0.4,0,,0.998,0,[0],0
liver,NN,TRUE,TRUE,VAE,74,0.5,0,,0.998,0.001,[0],0
liver,NN,TRUE,TRUE,VAE,74,0.6,0,,0.997,0.001,[0],0
liver,NN,TRUE,TRUE,VAE,74,0.7,0,,0.995,0,[0],0
liver,NN,TRUE,TRUE,VAE,74,0.8,0,,0.994,0.001,[0],0
liver,NN,TRUE,TRUE,VAE,74,0.9,0,,0.993,0,[0],0
liver,NN,TRUE,TRUE,VAE,74,1,0,,0.992,0,[0],0
liver,NN,TRUE,TRUE,VAE,75,0.01,0,,0.882,0.004,[0],0
liver,NN,TRUE,TRUE,VAE,75,0.05,0,,0.962,0.002,[0],0
liver,NN,TRUE,TRUE,VAE,75,0.1,0,,0.945,0.006,[0],0
liver,NN,TRUE,TRUE,VAE,75,0.2,0,,0.937,0.005,[0],0
liver,NN,TRUE,TRUE,VAE,75,0.3,0,,0.947,0.003,[0],0
liver,NN,TRUE,TRUE,VAE,75,0.4,0,,0.955,0.006,[0],0
liver,NN,TRUE,TRUE,VAE,75,0.5,0,,0.961,0.01,[0],0
liver,NN,TRUE,TRUE,VAE,75,0.6,0,,0.966,0.004,[0],0
liver,NN,TRUE,TRUE,VAE,75,0.7,0,,0.968,0,[0],0
liver,NN,TRUE,TRUE,VAE,75,0.8,0,,0.97,0.002,[0],0
liver,NN,TRUE,TRUE,VAE,75,0.9,0,,0.971,0,[0],0
liver,NN,TRUE,TRUE,VAE,75,1,0,,0.972,0.019,[0],0
liver,NN,TRUE,TRUE,VAE,76,0.01,0,,0.729,0,[0],0
liver,NN,TRUE,TRUE,VAE,76,0.05,0,,0.997,0,[0],0
liver,NN,TRUE,TRUE,VAE,76,0.1,0,,0.999,0,[0],0
liver,NN,TRUE,TRUE,VAE,76,0.2,0,,0.957,0.001,[0],0
liver,NN,TRUE,TRUE,VAE,76,0.3,0,,0.918,0.001,[0],0
liver,NN,TRUE,TRUE,VAE,76,0.4,0,,0.911,0.001,[0],0
liver,NN,TRUE,TRUE,VAE,76,0.5,0,,0.915,0.001,[0],0
liver,NN,TRUE,TRUE,VAE,76,0.6,0,,0.93,0.001,[0],0
liver,NN,TRUE,TRUE,VAE,76,0.7,0,,0.937,0,[0],0
liver,NN,TRUE,TRUE,VAE,76,0.8,0,,0.944,0.034,[0],0
liver,NN,TRUE,TRUE,VAE,76,0.9,0,,0.951,0.002,[0],0
liver,NN,TRUE,TRUE,VAE,76,1,0,,0.956,0.002,[0],0
liver,NN,TRUE,TRUE,VAE,77,0.01,0,,0.552,0.001,[0],1
liver,NN,TRUE,TRUE,VAE,77,0.05,0,,0.912,0.001,[0],1
liver,NN,TRUE,TRUE,VAE,77,0.1,0,,0.91,0.001,[0],1
liver,NN,TRUE,TRUE,VAE,77,0.2,0,,0.944,0.001,[0],1
liver,NN,TRUE,TRUE,VAE,77,0.3,0,,0.937,0.001,[0],1
liver,NN,TRUE,TRUE,VAE,77,0.4,0,,0.908,0,[0],1
liver,NN,TRUE,TRUE,VAE,77,0.5,0,,0.905,0.009,[0],1
liver,NN,TRUE,TRUE,VAE,77,0.6,0,,0.905,0.001,[0],1
liver,NN,TRUE,TRUE,VAE,77,0.7,0,,0.914,0.001,[0],1
liver,NN,TRUE,TRUE,VAE,77,0.8,0,,0.919,0,[0],1
liver,NN,TRUE,TRUE,VAE,77,0.9,0,,0.929,0,[0],1
liver,NN,TRUE,TRUE,VAE,77,1,0,,0.936,0.003,[0],1
liver,NN,TRUE,TRUE,VAE,78,0.01,0,,0.577,0,[1],1
liver,NN,TRUE,TRUE,VAE,78,0.05,0,,0.974,0,[1],1
liver,NN,TRUE,TRUE,VAE,78,0.1,0,,0.95,0,[1],1
liver,NN,TRUE,TRUE,VAE,78,0.2,0,,0.953,0,[1],1
liver,NN,TRUE,TRUE,VAE,78,0.3,0,,0.945,0,[1],1
liver,NN,TRUE,TRUE,VAE,78,0.4,0,,0.918,0,[1],1
liver,NN,TRUE,TRUE,VAE,78,0.5,0,,0.908,0,[1],1
liver,NN,TRUE,TRUE,VAE,78,0.6,0,,0.911,0.022,[1],1
liver,NN,TRUE,TRUE,VAE,78,0.7,0,,0.917,0,[1],1
liver,NN,TRUE,TRUE,VAE,78,0.8,0,,0.927,0,[1],1
liver,NN,TRUE,TRUE,VAE,78,0.9,0,,0.936,0,[1],1
liver,NN,TRUE,TRUE,VAE,78,1,0,,0.941,0,[1],1
liver,NN,TRUE,TRUE,VAE,79,0.01,0,,0.723,0.003,[0],0
liver,NN,TRUE,TRUE,VAE,79,0.05,0,,0.995,0.002,[0],0
liver,NN,TRUE,TRUE,VAE,79,0.1,0,,0.992,0.001,[0],0
liver,NN,TRUE,TRUE,VAE,79,0.2,0,,0.997,0.002,[0],0
liver,NN,TRUE,TRUE,VAE,79,0.3,0,,0.998,0.007,[0],0
liver,NN,TRUE,TRUE,VAE,79,0.4,0,,0.998,0.003,[0],0
liver,NN,TRUE,TRUE,VAE,79,0.5,0,,0.998,0.057,[0],0
liver,NN,TRUE,TRUE,VAE,79,0.6,0,,0.996,0.001,[0],0
liver,NN,TRUE,TRUE,VAE,79,0.7,0,,0.994,0,[0],0
liver,NN,TRUE,TRUE,VAE,79,0.8,0,,0.993,0.001,[0],0
liver,NN,TRUE,TRUE,VAE,79,0.9,0,,0.992,0.017,[0],0
liver,NN,TRUE,TRUE,VAE,79,1,0,,0.991,0.045,[0],0
liver,NN,TRUE,TRUE,VAE,8,0.01,0,,0.454,0.001,[0],1
liver,NN,TRUE,TRUE,VAE,8,0.05,0,,0.95,0.001,[0],1
liver,NN,TRUE,TRUE,VAE,8,0.1,0,,0.817,0.001,[0],1
liver,NN,TRUE,TRUE,VAE,8,0.2,0,,0.883,0.001,[0],1
liver,NN,TRUE,TRUE,VAE,8,0.3,0,,0.931,0.001,[0],1
liver,NN,TRUE,TRUE,VAE,8,0.4,0,,0.914,0.001,[0],1
liver,NN,TRUE,TRUE,VAE,8,0.5,0,,0.897,0.002,[0],1
liver,NN,TRUE,TRUE,VAE,8,0.6,0,,0.902,0.002,[0],1
liver,NN,TRUE,TRUE,VAE,8,0.7,0,,0.905,0.002,[0],1
liver,NN,TRUE,TRUE,VAE,8,0.8,0,,0.911,0.001,[0],1
liver,NN,TRUE,TRUE,VAE,8,0.9,0,,0.919,0,[0],1
liver,NN,TRUE,TRUE,VAE,8,1,0,,0.929,0.001,[0],1
liver,NN,TRUE,TRUE,VAE,80,0.01,0,,0.901,0.01,[0],0
liver,NN,TRUE,TRUE,VAE,80,0.05,0,,0.992,0.011,[0],0
liver,NN,TRUE,TRUE,VAE,80,0.1,0,,0.971,0.007,[0],0
liver,NN,TRUE,TRUE,VAE,80,0.2,0,,0.955,0,[0],0
liver,NN,TRUE,TRUE,VAE,80,0.3,0,,0.96,0,[0],0
liver,NN,TRUE,TRUE,VAE,80,0.4,0,,0.965,0.011,[0],0
liver,NN,TRUE,TRUE,VAE,80,0.5,0,,0.968,0,[0],0
liver,NN,TRUE,TRUE,VAE,80,0.6,0,,0.969,0.001,[0],0
liver,NN,TRUE,TRUE,VAE,80,0.7,0,,0.971,0.011,[0],0
liver,NN,TRUE,TRUE,VAE,80,0.8,0,,0.972,0.017,[0],0
liver,NN,TRUE,TRUE,VAE,80,0.9,0,,0.973,0.013,[0],0
liver,NN,TRUE,TRUE,VAE,80,1,0,,0.974,0.026,[0],0
liver,NN,TRUE,TRUE,VAE,81,0.01,0,,0.915,0.029,[0],0
liver,NN,TRUE,TRUE,VAE,81,0.05,0,,0.995,0.022,[0],0
liver,NN,TRUE,TRUE,VAE,81,0.1,0,,0.996,0.024,[0],0
liver,NN,TRUE,TRUE,VAE,81,0.2,0,,0.987,0.034,[0],0
liver,NN,TRUE,TRUE,VAE,81,0.3,0,,0.981,0.038,[0],0
liver,NN,TRUE,TRUE,VAE,81,0.4,0,,0.979,0.008,[0],0
liver,NN,TRUE,TRUE,VAE,81,0.5,0,,0.978,0.08,[0],0
liver,NN,TRUE,TRUE,VAE,81,0.6,0,,0.978,0.018,[0],0
liver,NN,TRUE,TRUE,VAE,81,0.7,0,,0.978,0.002,[0],0
liver,NN,TRUE,TRUE,VAE,81,0.8,0,,0.978,0.061,[0],0
liver,NN,TRUE,TRUE,VAE,81,0.9,0,,0.978,0.04,[0],0
liver,NN,TRUE,TRUE,VAE,81,1,0,,0.977,0.108,[0],0
liver,NN,TRUE,TRUE,VAE,82,0.01,0,,0.558,0.002,[0],1
liver,NN,TRUE,TRUE,VAE,82,0.05,0,,0.943,0.002,[0],1
liver,NN,TRUE,TRUE,VAE,82,0.1,0,,0.924,0.001,[0],1
liver,NN,TRUE,TRUE,VAE,82,0.2,0,,0.941,0.002,[0],1
liver,NN,TRUE,TRUE,VAE,82,0.3,0,,0.93,0.001,[0],1
liver,NN,TRUE,TRUE,VAE,82,0.4,0,,0.917,0.002,[0],1
liver,NN,TRUE,TRUE,VAE,82,0.5,0,,0.905,0.003,[0],1
liver,NN,TRUE,TRUE,VAE,82,0.6,0,,0.909,0.012,[0],1
liver,NN,TRUE,TRUE,VAE,82,0.7,0,,0.913,0.003,[0],1
liver,NN,TRUE,TRUE,VAE,82,0.8,0,,0.921,0.003,[0],1
liver,NN,TRUE,TRUE,VAE,82,0.9,0,,0.931,0.037,[0],1
liver,NN,TRUE,TRUE,VAE,82,1,0,,0.938,0.001,[0],1
liver,NN,TRUE,TRUE,VAE,83,0.01,0,,0.201,0,[0],0
liver,NN,TRUE,TRUE,VAE,83,0.05,0,,0.93,0,[0],0
liver,NN,TRUE,TRUE,VAE,83,0.1,0,,0.986,0,[0],0
liver,NN,TRUE,TRUE,VAE,83,0.2,0,,0.973,0,[0],0
liver,NN,TRUE,TRUE,VAE,83,0.3,0,,0.958,0,[0],0
liver,NN,TRUE,TRUE,VAE,83,0.4,0,,0.961,0,[0],0
liver,NN,TRUE,TRUE,VAE,83,0.5,0,,0.978,0,[0],0
liver,NN,TRUE,TRUE,VAE,83,0.6,0,,0.991,0,[0],0
liver,NN,TRUE,TRUE,VAE,83,0.7,0,,0.995,0,[0],0
liver,NN,TRUE,TRUE,VAE,83,0.8,0,,0.996,0,[0],0
liver,NN,TRUE,TRUE,VAE,83,0.9,0,,0.996,0,[0],0
liver,NN,TRUE,TRUE,VAE,83,1,0,,0.995,0,[0],0
liver,NN,TRUE,TRUE,VAE,84,0.01,0,,0.706,0.021,[0],0
liver,NN,TRUE,TRUE,VAE,84,0.05,0,,0.997,0.021,[0],0
liver,NN,TRUE,TRUE,VAE,84,0.1,0,,0.998,0.021,[0],0
liver,NN,TRUE,TRUE,VAE,84,0.2,0,,0.967,0.018,[0],0
liver,NN,TRUE,TRUE,VAE,84,0.3,0,,0.924,0.014,[0],0
liver,NN,TRUE,TRUE,VAE,84,0.4,0,,0.91,0.026,[0],0
liver,NN,TRUE,TRUE,VAE,84,0.5,0,,0.913,0.024,[0],0
liver,NN,TRUE,TRUE,VAE,84,0.6,0,,0.921,0.031,[0],0
liver,NN,TRUE,TRUE,VAE,84,0.7,0,,0.933,0.019,[0],0
liver,NN,TRUE,TRUE,VAE,84,0.8,0,,0.945,0.014,[0],0
liver,NN,TRUE,TRUE,VAE,84,0.9,0,,0.949,0.005,[0],0
liver,NN,TRUE,TRUE,VAE,84,1,0,,0.953,0.011,[0],0
liver,NN,TRUE,TRUE,VAE,85,0.01,0,,0.604,0.003,[0],0
liver,NN,TRUE,TRUE,VAE,85,0.05,0,,0.992,0.003,[0],0
liver,NN,TRUE,TRUE,VAE,85,0.1,0,,0.989,0.004,[0],0
liver,NN,TRUE,TRUE,VAE,85,0.2,0,,0.99,0.001,[0],0
liver,NN,TRUE,TRUE,VAE,85,0.3,0,,0.997,0.004,[0],0
liver,NN,TRUE,TRUE,VAE,85,0.4,0,,0.998,0.003,[0],0
liver,NN,TRUE,TRUE,VAE,85,0.5,0,,0.998,0.003,[0],0
liver,NN,TRUE,TRUE,VAE,85,0.6,0,,0.997,0.007,[0],0
