dataset,target_model,auto_encoder_weighting,auto_encoder_sampling,auto_encoder,instance_no,noise_std,kernel_width,jaccard_values,R2,mse,predict_label,label
wine,NN,TRUE,TRUE,VAE,42,0.01,0,,0.805,0,[0],2
wine,NN,TRUE,TRUE,VAE,42,0.05,0,,0.994,0,[0],2
wine,NN,TRUE,TRUE,VAE,42,0.1,0,,0.992,0.001,[0],2
wine,NN,TRUE,TRUE,VAE,42,0.2,0,,0.983,0.001,[0],2
wine,NN,TRUE,TRUE,VAE,42,0.3,0,,0.968,0.003,[0],2
wine,NN,TRUE,TRUE,VAE,42,0.4,0,,0.945,0.001,[0],2
wine,NN,TRUE,TRUE,VAE,42,0.5,0,,0.924,0.004,[0],2
wine,NN,TRUE,TRUE,VAE,42,0.6,0,,0.907,0.007,[0],2
wine,NN,TRUE,TRUE,VAE,42,0.7,0,,0.882,0,[0],2
wine,NN,TRUE,TRUE,VAE,42,0.8,0,,0.866,0.006,[0],2
wine,NN,TRUE,TRUE,VAE,42,0.9,0,,0.839,0,[0],2
wine,NN,TRUE,TRUE,VAE,42,1,0,,0.843,0.006,[0],2
wine,NN,TRUE,TRUE,VAE,43,0.01,0,,0.687,0.037,[0],0
wine,NN,TRUE,TRUE,VAE,43,0.05,0,,0.841,0.038,[0],0
wine,NN,TRUE,TRUE,VAE,43,0.1,0,,0.828,0.039,[0],0
wine,NN,TRUE,TRUE,VAE,43,0.2,0,,0.849,0.047,[0],0
wine,NN,TRUE,TRUE,VAE,43,0.3,0,,0.789,0.044,[0],0
wine,NN,TRUE,TRUE,VAE,43,0.4,0,,0.768,0.051,[0],0
wine,NN,TRUE,TRUE,VAE,43,0.5,0,,0.801,0.077,[0],0
wine,NN,TRUE,TRUE,VAE,43,0.6,0,,0.821,0.072,[0],0
wine,NN,TRUE,TRUE,VAE,43,0.7,0,,0.855,0.072,[0],0
wine,NN,TRUE,TRUE,VAE,43,0.8,0,,0.87,0.147,[0],0
wine,NN,TRUE,TRUE,VAE,43,0.9,0,,0.879,0.064,[0],0
wine,NN,TRUE,TRUE,VAE,43,1,0,,0.887,0.04,[0],0
wine,NN,TRUE,TRUE,VAE,44,0.01,0,,0.806,0.217,[1],1
wine,NN,TRUE,TRUE,VAE,44,0.05,0,,0.998,0.219,[1],1
wine,NN,TRUE,TRUE,VAE,44,0.1,0,,0.997,0.227,[1],1
wine,NN,TRUE,TRUE,VAE,44,0.2,0,,0.988,0.217,[1],1
wine,NN,TRUE,TRUE,VAE,44,0.3,0,,0.975,0.253,[1],1
wine,NN,TRUE,TRUE,VAE,44,0.4,0,,0.95,0.199,[1],1
wine,NN,TRUE,TRUE,VAE,44,0.5,0,,0.93,0.194,[1],1
wine,NN,TRUE,TRUE,VAE,44,0.6,0,,0.926,0.194,[1],1
wine,NN,TRUE,TRUE,VAE,44,0.7,0,,0.928,0.175,[1],1
wine,NN,TRUE,TRUE,VAE,44,0.8,0,,0.927,0.296,[1],1
wine,NN,TRUE,TRUE,VAE,44,0.9,0,,0.93,0.02,[1],1
wine,NN,TRUE,TRUE,VAE,44,1,0,,0.936,0.264,[1],1
wine,NN,TRUE,TRUE,VAE,45,0.01,0,,0.618,0.007,[0],1
wine,NN,TRUE,TRUE,VAE,45,0.05,0,,0.945,0.007,[0],1
wine,NN,TRUE,TRUE,VAE,45,0.1,0,,0.909,0.008,[0],1
wine,NN,TRUE,TRUE,VAE,45,0.2,0,,0.932,0.01,[0],1
wine,NN,TRUE,TRUE,VAE,45,0.3,0,,0.883,0.026,[0],1
wine,NN,TRUE,TRUE,VAE,45,0.4,0,,0.873,0.02,[0],1
wine,NN,TRUE,TRUE,VAE,45,0.5,0,,0.872,0.004,[0],1
wine,NN,TRUE,TRUE,VAE,45,0.6,0,,0.867,0.003,[0],1
wine,NN,TRUE,TRUE,VAE,45,0.7,0,,0.881,0.036,[0],1
wine,NN,TRUE,TRUE,VAE,45,0.8,0,,0.882,0.023,[0],1
wine,NN,TRUE,TRUE,VAE,45,0.9,0,,0.88,0.001,[0],1
wine,NN,TRUE,TRUE,VAE,45,1,0,,0.904,0.038,[0],1
wine,NN,TRUE,TRUE,VAE,46,0.01,0,,0.574,0.001,[0],0
wine,NN,TRUE,TRUE,VAE,46,0.05,0,,0.963,0.001,[0],0
wine,NN,TRUE,TRUE,VAE,46,0.1,0,,0.79,0,[0],0
wine,NN,TRUE,TRUE,VAE,46,0.2,0,,0.874,0.001,[0],0
wine,NN,TRUE,TRUE,VAE,46,0.3,0,,0.933,0.001,[0],0
wine,NN,TRUE,TRUE,VAE,46,0.4,0,,0.945,0,[0],0
wine,NN,TRUE,TRUE,VAE,46,0.5,0,,0.951,0.014,[0],0
wine,NN,TRUE,TRUE,VAE,46,0.6,0,,0.953,0,[0],0
wine,NN,TRUE,TRUE,VAE,46,0.7,0,,0.953,0.007,[0],0
wine,NN,TRUE,TRUE,VAE,46,0.8,0,,0.947,0.013,[0],0
wine,NN,TRUE,TRUE,VAE,46,0.9,0,,0.947,0.011,[0],0
wine,NN,TRUE,TRUE,VAE,46,1,0,,0.943,0.015,[0],0
wine,NN,TRUE,TRUE,VAE,47,0.01,0,,0.874,0.055,[1],2
wine,NN,TRUE,TRUE,VAE,47,0.05,0,,0.997,0.051,[1],2
wine,NN,TRUE,TRUE,VAE,47,0.1,0,,0.99,0.045,[1],2
wine,NN,TRUE,TRUE,VAE,47,0.2,0,,0.969,0.056,[1],2
wine,NN,TRUE,TRUE,VAE,47,0.3,0,,0.97,0.033,[1],2
wine,NN,TRUE,TRUE,VAE,47,0.4,0,,0.967,0.032,[1],2
wine,NN,TRUE,TRUE,VAE,47,0.5,0,,0.957,0.049,[1],2
wine,NN,TRUE,TRUE,VAE,47,0.6,0,,0.949,0.021,[1],2
wine,NN,TRUE,TRUE,VAE,47,0.7,0,,0.942,0.001,[1],2
wine,NN,TRUE,TRUE,VAE,47,0.8,0,,0.943,0.072,[1],2
wine,NN,TRUE,TRUE,VAE,47,0.9,0,,0.947,0.028,[1],2
wine,NN,TRUE,TRUE,VAE,47,1,0,,0.945,0.069,[1],2
wine,NN,TRUE,TRUE,VAE,48,0.01,0,,0.861,0.165,[1],0
wine,NN,TRUE,TRUE,VAE,48,0.05,0,,0.998,0.163,[1],0
wine,NN,TRUE,TRUE,VAE,48,0.1,0,,0.998,0.148,[1],0
wine,NN,TRUE,TRUE,VAE,48,0.2,0,,0.98,0.175,[1],0
wine,NN,TRUE,TRUE,VAE,48,0.3,0,,0.968,0.162,[1],0
wine,NN,TRUE,TRUE,VAE,48,0.4,0,,0.962,0.071,[1],0
wine,NN,TRUE,TRUE,VAE,48,0.5,0,,0.954,0.213,[1],0
wine,NN,TRUE,TRUE,VAE,48,0.6,0,,0.942,0.105,[1],0
wine,NN,TRUE,TRUE,VAE,48,0.7,0,,0.934,0.113,[1],0
wine,NN,TRUE,TRUE,VAE,48,0.8,0,,0.935,0.162,[1],0
wine,NN,TRUE,TRUE,VAE,48,0.9,0,,0.937,0.188,[1],0
wine,NN,TRUE,TRUE,VAE,48,1,0,,0.936,0.172,[1],0
wine,NN,TRUE,TRUE,VAE,49,0.01,0,,0.789,0.001,[0],2
wine,NN,TRUE,TRUE,VAE,49,0.05,0,,0.992,0,[0],2
wine,NN,TRUE,TRUE,VAE,49,0.1,0,,0.994,0,[0],2
wine,NN,TRUE,TRUE,VAE,49,0.2,0,,0.989,0.001,[0],2
wine,NN,TRUE,TRUE,VAE,49,0.3,0,,0.991,0.006,[0],2
wine,NN,TRUE,TRUE,VAE,49,0.4,0,,0.989,0.006,[0],2
wine,NN,TRUE,TRUE,VAE,49,0.5,0,,0.986,0.001,[0],2
wine,NN,TRUE,TRUE,VAE,49,0.6,0,,0.978,0.008,[0],2
wine,NN,TRUE,TRUE,VAE,49,0.7,0,,0.974,0,[0],2
wine,NN,TRUE,TRUE,VAE,49,0.8,0,,0.968,0.001,[0],2
wine,NN,TRUE,TRUE,VAE,49,0.9,0,,0.964,0.004,[0],2
wine,NN,TRUE,TRUE,VAE,49,1,0,,0.958,0.008,[0],2
wine,NN,TRUE,TRUE,VAE,5,0.01,0,,0.768,0.002,[0],1
wine,NN,TRUE,TRUE,VAE,5,0.05,0,,0.894,0.002,[0],1
wine,NN,TRUE,TRUE,VAE,5,0.1,0,,0.944,0.001,[0],1
wine,NN,TRUE,TRUE,VAE,5,0.2,0,,0.966,0.002,[0],1
wine,NN,TRUE,TRUE,VAE,5,0.3,0,,0.935,0.004,[0],1
wine,NN,TRUE,TRUE,VAE,5,0.4,0,,0.883,0.004,[0],1
wine,NN,TRUE,TRUE,VAE,5,0.5,0,,0.816,0,[0],1
wine,NN,TRUE,TRUE,VAE,5,0.6,0,,0.775,0.003,[0],1
wine,NN,TRUE,TRUE,VAE,5,0.7,0,,0.771,0.005,[0],1
wine,NN,TRUE,TRUE,VAE,5,0.8,0,,0.756,0,[0],1
wine,NN,TRUE,TRUE,VAE,5,0.9,0,,0.758,0.002,[0],1
wine,NN,TRUE,TRUE,VAE,5,1,0,,0.623,0.021,[0],1
wine,NN,TRUE,TRUE,VAE,50,0.01,0,,0.811,0.092,[1],1
wine,NN,TRUE,TRUE,VAE,50,0.05,0,,0.999,0.093,[1],1
wine,NN,TRUE,TRUE,VAE,50,0.1,0,,0.998,0.088,[1],1
wine,NN,TRUE,TRUE,VAE,50,0.2,0,,0.994,0.088,[1],1
wine,NN,TRUE,TRUE,VAE,50,0.3,0,,0.983,0.1,[1],1
wine,NN,TRUE,TRUE,VAE,50,0.4,0,,0.979,0.103,[1],1
wine,NN,TRUE,TRUE,VAE,50,0.5,0,,0.971,0.051,[1],1
wine,NN,TRUE,TRUE,VAE,50,0.6,0,,0.963,0.084,[1],1
wine,NN,TRUE,TRUE,VAE,50,0.7,0,,0.955,0.087,[1],1
wine,NN,TRUE,TRUE,VAE,50,0.8,0,,0.953,0.001,[1],1
wine,NN,TRUE,TRUE,VAE,50,0.9,0,,0.948,0.084,[1],1
wine,NN,TRUE,TRUE,VAE,50,1,0,,0.944,0.114,[1],1
wine,NN,TRUE,TRUE,VAE,51,0.01,0,,0.457,0.087,[1],0
wine,NN,TRUE,TRUE,VAE,51,0.05,0,,0.982,0.073,[1],0
wine,NN,TRUE,TRUE,VAE,51,0.1,0,,0.842,0.105,[1],0
wine,NN,TRUE,TRUE,VAE,51,0.2,0,,0.613,0.06,[1],0
wine,NN,TRUE,TRUE,VAE,51,0.3,0,,0.745,0.015,[1],0
wine,NN,TRUE,TRUE,VAE,51,0.4,0,,0.823,0.024,[1],0
wine,NN,TRUE,TRUE,VAE,51,0.5,0,,0.86,0.066,[1],0
wine,NN,TRUE,TRUE,VAE,51,0.6,0,,0.891,0.034,[1],0
wine,NN,TRUE,TRUE,VAE,51,0.7,0,,0.907,0.001,[1],0
wine,NN,TRUE,TRUE,VAE,51,0.8,0,,0.915,0.017,[1],0
wine,NN,TRUE,TRUE,VAE,51,0.9,0,,0.92,0.065,[1],0
wine,NN,TRUE,TRUE,VAE,51,1,0,,0.929,0.174,[1],0
wine,NN,TRUE,TRUE,VAE,52,0.01,0,,0.736,0.001,[2],0
wine,NN,TRUE,TRUE,VAE,52,0.05,0,,0.989,0,[2],0
wine,NN,TRUE,TRUE,VAE,52,0.1,0,,0.957,0.001,[2],0
wine,NN,TRUE,TRUE,VAE,52,0.2,0,,0.965,0.001,[2],0
wine,NN,TRUE,TRUE,VAE,52,0.3,0,,0.974,0.001,[2],0
wine,NN,TRUE,TRUE,VAE,52,0.4,0,,0.985,0.001,[2],0
wine,NN,TRUE,TRUE,VAE,52,0.5,0,,0.987,0,[2],0
wine,NN,TRUE,TRUE,VAE,52,0.6,0,,0.985,0,[2],0
wine,NN,TRUE,TRUE,VAE,52,0.7,0,,0.988,0,[2],0
wine,NN,TRUE,TRUE,VAE,52,0.8,0,,0.981,0.008,[2],0
wine,NN,TRUE,TRUE,VAE,52,0.9,0,,0.986,0.003,[2],0
wine,NN,TRUE,TRUE,VAE,52,1,0,,0.987,0.002,[2],0
wine,NN,TRUE,TRUE,VAE,53,0.01,0,,0.857,0.155,[2],2
wine,NN,TRUE,TRUE,VAE,53,0.05,0,,0.997,0.159,[2],2
wine,NN,TRUE,TRUE,VAE,53,0.1,0,,0.995,0.128,[2],2
wine,NN,TRUE,TRUE,VAE,53,0.2,0,,0.995,0.144,[2],2
wine,NN,TRUE,TRUE,VAE,53,0.3,0,,0.99,0.139,[2],2
wine,NN,TRUE,TRUE,VAE,53,0.4,0,,0.987,0.149,[2],2
wine,NN,TRUE,TRUE,VAE,53,0.5,0,,0.983,0.084,[2],2
wine,NN,TRUE,TRUE,VAE,53,0.6,0,,0.981,0.151,[2],2
wine,NN,TRUE,TRUE,VAE,53,0.7,0,,0.977,0.239,[2],2
wine,NN,TRUE,TRUE,VAE,53,0.8,0,,0.974,0.186,[2],2
wine,NN,TRUE,TRUE,VAE,53,0.9,0,,0.973,0.08,[2],2
wine,NN,TRUE,TRUE,VAE,53,1,0,,0.968,0.141,[2],2
wine,NN,TRUE,TRUE,VAE,54,0.01,0,,0.789,0.028,[0],0
wine,NN,TRUE,TRUE,VAE,54,0.05,0,,0.997,0.031,[0],0
wine,NN,TRUE,TRUE,VAE,54,0.1,0,,0.99,0.028,[0],0
wine,NN,TRUE,TRUE,VAE,54,0.2,0,,0.982,0.027,[0],0
wine,NN,TRUE,TRUE,VAE,54,0.3,0,,0.98,0.016,[0],0
wine,NN,TRUE,TRUE,VAE,54,0.4,0,,0.979,0.022,[0],0
wine,NN,TRUE,TRUE,VAE,54,0.5,0,,0.972,0.037,[0],0
wine,NN,TRUE,TRUE,VAE,54,0.6,0,,0.949,0.041,[0],0
wine,NN,TRUE,TRUE,VAE,54,0.7,0,,0.928,0.032,[0],0
wine,NN,TRUE,TRUE,VAE,54,0.8,0,,0.905,0.04,[0],0
wine,NN,TRUE,TRUE,VAE,54,0.9,0,,0.895,0.047,[0],0
wine,NN,TRUE,TRUE,VAE,54,1,0,,0.869,0.012,[0],0
wine,NN,TRUE,TRUE,VAE,55,0.01,0,,0.752,0.007,[2],2
wine,NN,TRUE,TRUE,VAE,55,0.05,0,,0.998,0.006,[2],2
wine,NN,TRUE,TRUE,VAE,55,0.1,0,,0.998,0.013,[2],2
wine,NN,TRUE,TRUE,VAE,55,0.2,0,,0.995,0.024,[2],2
wine,NN,TRUE,TRUE,VAE,55,0.3,0,,0.993,0.014,[2],2
wine,NN,TRUE,TRUE,VAE,55,0.4,0,,0.992,0.023,[2],2
wine,NN,TRUE,TRUE,VAE,55,0.5,0,,0.992,0.006,[2],2
wine,NN,TRUE,TRUE,VAE,55,0.6,0,,0.992,0.001,[2],2
wine,NN,TRUE,TRUE,VAE,55,0.7,0,,0.991,0.042,[2],2
wine,NN,TRUE,TRUE,VAE,55,0.8,0,,0.99,0.013,[2],2
wine,NN,TRUE,TRUE,VAE,55,0.9,0,,0.989,0.012,[2],2
wine,NN,TRUE,TRUE,VAE,55,1,0,,0.989,0.109,[2],2
wine,NN,TRUE,TRUE,VAE,56,0.01,0,,0.666,0.008,[1],0
wine,NN,TRUE,TRUE,VAE,56,0.05,0,,0.961,0.01,[1],0
wine,NN,TRUE,TRUE,VAE,56,0.1,0,,0.925,0.009,[1],0
wine,NN,TRUE,TRUE,VAE,56,0.2,0,,0.94,0.012,[1],0
wine,NN,TRUE,TRUE,VAE,56,0.3,0,,0.954,0.002,[1],0
wine,NN,TRUE,TRUE,VAE,56,0.4,0,,0.961,0.002,[1],0
wine,NN,TRUE,TRUE,VAE,56,0.5,0,,0.963,0.002,[1],0
wine,NN,TRUE,TRUE,VAE,56,0.6,0,,0.961,0.021,[1],0
wine,NN,TRUE,TRUE,VAE,56,0.7,0,,0.962,0.001,[1],0
wine,NN,TRUE,TRUE,VAE,56,0.8,0,,0.964,0,[1],0
wine,NN,TRUE,TRUE,VAE,56,0.9,0,,0.962,0.02,[1],0
wine,NN,TRUE,TRUE,VAE,56,1,0,,0.963,0.004,[1],0
wine,NN,TRUE,TRUE,VAE,57,0.01,0,,0.77,0.081,[1],0
wine,NN,TRUE,TRUE,VAE,57,0.05,0,,0.997,0.077,[1],0
wine,NN,TRUE,TRUE,VAE,57,0.1,0,,0.993,0.079,[1],0
wine,NN,TRUE,TRUE,VAE,57,0.2,0,,0.987,0.075,[1],0
wine,NN,TRUE,TRUE,VAE,57,0.3,0,,0.981,0.074,[1],0
wine,NN,TRUE,TRUE,VAE,57,0.4,0,,0.973,0.064,[1],0
wine,NN,TRUE,TRUE,VAE,57,0.5,0,,0.959,0.051,[1],0
wine,NN,TRUE,TRUE,VAE,57,0.6,0,,0.948,0.058,[1],0
wine,NN,TRUE,TRUE,VAE,57,0.7,0,,0.95,0.073,[1],0
wine,NN,TRUE,TRUE,VAE,57,0.8,0,,0.949,0.094,[1],0
wine,NN,TRUE,TRUE,VAE,57,0.9,0,,0.946,0.058,[1],0
wine,NN,TRUE,TRUE,VAE,57,1,0,,0.948,0.078,[1],0
wine,NN,TRUE,TRUE,VAE,58,0.01,0,,0.793,0.001,[0],2
wine,NN,TRUE,TRUE,VAE,58,0.05,0,,0.997,0.001,[0],2
wine,NN,TRUE,TRUE,VAE,58,0.1,0,,0.996,0.001,[0],2
wine,NN,TRUE,TRUE,VAE,58,0.2,0,,0.99,0,[0],2
wine,NN,TRUE,TRUE,VAE,58,0.3,0,,0.984,0.002,[0],2
wine,NN,TRUE,TRUE,VAE,58,0.4,0,,0.988,0.003,[0],2
wine,NN,TRUE,TRUE,VAE,58,0.5,0,,0.984,0.003,[0],2
wine,NN,TRUE,TRUE,VAE,58,0.6,0,,0.975,0.009,[0],2
wine,NN,TRUE,TRUE,VAE,58,0.7,0,,0.969,0,[0],2
wine,NN,TRUE,TRUE,VAE,58,0.8,0,,0.966,0.001,[0],2
wine,NN,TRUE,TRUE,VAE,58,0.9,0,,0.961,0.005,[0],2
wine,NN,TRUE,TRUE,VAE,58,1,0,,0.955,0.002,[0],2
wine,NN,TRUE,TRUE,VAE,59,0.01,0,,0.533,0.036,[0],1
wine,NN,TRUE,TRUE,VAE,59,0.05,0,,0.971,0.028,[0],1
wine,NN,TRUE,TRUE,VAE,59,0.1,0,,0.86,0.029,[0],1
wine,NN,TRUE,TRUE,VAE,59,0.2,0,,0.728,0.011,[0],1
wine,NN,TRUE,TRUE,VAE,59,0.3,0,,0.79,0.039,[0],1
wine,NN,TRUE,TRUE,VAE,59,0.4,0,,0.855,0.042,[0],1
wine,NN,TRUE,TRUE,VAE,59,0.5,0,,0.882,0.04,[0],1
wine,NN,TRUE,TRUE,VAE,59,0.6,0,,0.889,0.039,[0],1
wine,NN,TRUE,TRUE,VAE,59,0.7,0,,0.896,0.001,[0],1
wine,NN,TRUE,TRUE,VAE,59,0.8,0,,0.901,0.003,[0],1
wine,NN,TRUE,TRUE,VAE,59,0.9,0,,0.908,0.019,[0],1
wine,NN,TRUE,TRUE,VAE,59,1,0,,0.906,0.034,[0],1
wine,NN,TRUE,TRUE,VAE,6,0.01,0,,0.604,0.01,[1],1
wine,NN,TRUE,TRUE,VAE,6,0.05,0,,0.967,0.009,[1],1
wine,NN,TRUE,TRUE,VAE,6,0.1,0,,0.862,0.005,[1],1
wine,NN,TRUE,TRUE,VAE,6,0.2,0,,0.801,0.006,[1],1
wine,NN,TRUE,TRUE,VAE,6,0.3,0,,0.78,0.004,[1],1
wine,NN,TRUE,TRUE,VAE,6,0.4,0,,0.815,0.014,[1],1
wine,NN,TRUE,TRUE,VAE,6,0.5,0,,0.857,0.018,[1],1
wine,NN,TRUE,TRUE,VAE,6,0.6,0,,0.878,0.013,[1],1
wine,NN,TRUE,TRUE,VAE,6,0.7,0,,0.9,0,[1],1
wine,NN,TRUE,TRUE,VAE,6,0.8,0,,0.911,0,[1],1
wine,NN,TRUE,TRUE,VAE,6,0.9,0,,0.921,0.001,[1],1
wine,NN,TRUE,TRUE,VAE,6,1,0,,0.934,0.049,[1],1
wine,NN,TRUE,TRUE,VAE,60,0.01,0,,0.777,0.049,[0],2
wine,NN,TRUE,TRUE,VAE,60,0.05,0,,0.863,0.05,[0],2
wine,NN,TRUE,TRUE,VAE,60,0.1,0,,0.822,0.048,[0],2
wine,NN,TRUE,TRUE,VAE,60,0.2,0,,0.936,0.051,[0],2
wine,NN,TRUE,TRUE,VAE,60,0.3,0,,0.965,0.042,[0],2
wine,NN,TRUE,TRUE,VAE,60,0.4,0,,0.979,0.048,[0],2
wine,NN,TRUE,TRUE,VAE,60,0.5,0,,0.978,0.04,[0],2
wine,NN,TRUE,TRUE,VAE,60,0.6,0,,0.981,0.052,[0],2
wine,NN,TRUE,TRUE,VAE,60,0.7,0,,0.979,0.047,[0],2
wine,NN,TRUE,TRUE,VAE,60,0.8,0,,0.965,0.013,[0],2
wine,NN,TRUE,TRUE,VAE,60,0.9,0,,0.955,0.027,[0],2
wine,NN,TRUE,TRUE,VAE,60,1,0,,0.946,0.034,[0],2
wine,NN,TRUE,TRUE,VAE,61,0.01,0,,0.9,0.005,[1],1
wine,NN,TRUE,TRUE,VAE,61,0.05,0,,0.996,0.004,[1],1
wine,NN,TRUE,TRUE,VAE,61,0.1,0,,0.943,0.007,[1],1
wine,NN,TRUE,TRUE,VAE,61,0.2,0,,0.894,0.007,[1],1
wine,NN,TRUE,TRUE,VAE,61,0.3,0,,0.921,0.002,[1],1
wine,NN,TRUE,TRUE,VAE,61,0.4,0,,0.94,0.013,[1],1
wine,NN,TRUE,TRUE,VAE,61,0.5,0,,0.952,0.004,[1],1
wine,NN,TRUE,TRUE,VAE,61,0.6,0,,0.955,0,[1],1
wine,NN,TRUE,TRUE,VAE,61,0.7,0,,0.96,0.014,[1],1
wine,NN,TRUE,TRUE,VAE,61,0.8,0,,0.963,0.173,[1],1
wine,NN,TRUE,TRUE,VAE,61,0.9,0,,0.965,0,[1],1
wine,NN,TRUE,TRUE,VAE,61,1,0,,0.966,0,[1],1
wine,NN,TRUE,TRUE,VAE,62,0.01,0,,0.825,0.01,[1],1
wine,NN,TRUE,TRUE,VAE,62,0.05,0,,0.948,0.009,[1],1
wine,NN,TRUE,TRUE,VAE,62,0.1,0,,0.915,0.008,[1],1
wine,NN,TRUE,TRUE,VAE,62,0.2,0,,0.895,0.017,[1],1
wine,NN,TRUE,TRUE,VAE,62,0.3,0,,0.943,0.008,[1],1
wine,NN,TRUE,TRUE,VAE,62,0.4,0,,0.958,0.044,[1],1
wine,NN,TRUE,TRUE,VAE,62,0.5,0,,0.964,0.041,[1],1
wine,NN,TRUE,TRUE,VAE,62,0.6,0,,0.965,0.003,[1],1
wine,NN,TRUE,TRUE,VAE,62,0.7,0,,0.967,0.034,[1],1
wine,NN,TRUE,TRUE,VAE,62,0.8,0,,0.967,0.006,[1],1
wine,NN,TRUE,TRUE,VAE,62,0.9,0,,0.965,0.041,[1],1
wine,NN,TRUE,TRUE,VAE,62,1,0,,0.966,0.034,[1],1
wine,NN,TRUE,TRUE,VAE,63,0.01,0,,0.737,0.01,[1],1
wine,NN,TRUE,TRUE,VAE,63,0.05,0,,0.989,0.012,[1],1
wine,NN,TRUE,TRUE,VAE,63,0.1,0,,0.969,0.014,[1],1
wine,NN,TRUE,TRUE,VAE,63,0.2,0,,0.974,0.003,[1],1
wine,NN,TRUE,TRUE,VAE,63,0.3,0,,0.973,0.013,[1],1
wine,NN,TRUE,TRUE,VAE,63,0.4,0,,0.973,0.037,[1],1
wine,NN,TRUE,TRUE,VAE,63,0.5,0,,0.971,0.04,[1],1
wine,NN,TRUE,TRUE,VAE,63,0.6,0,,0.969,0.017,[1],1
wine,NN,TRUE,TRUE,VAE,63,0.7,0,,0.969,0.003,[1],1
wine,NN,TRUE,TRUE,VAE,63,0.8,0,,0.965,0.008,[1],1
wine,NN,TRUE,TRUE,VAE,63,0.9,0,,0.967,0.098,[1],1
wine,NN,TRUE,TRUE,VAE,63,1,0,,0.964,0.242,[1],1
wine,NN,TRUE,TRUE,VAE,64,0.01,0,,0.786,0,[0],2
wine,NN,TRUE,TRUE,VAE,64,0.05,0,,0.998,0,[0],2
wine,NN,TRUE,TRUE,VAE,64,0.1,0,,0.998,0,[0],2
wine,NN,TRUE,TRUE,VAE,64,0.2,0,,0.993,0,[0],2
wine,NN,TRUE,TRUE,VAE,64,0.3,0,,0.984,0,[0],2
wine,NN,TRUE,TRUE,VAE,64,0.4,0,,0.987,0.014,[0],2
wine,NN,TRUE,TRUE,VAE,64,0.5,0,,0.983,0,[0],2
wine,NN,TRUE,TRUE,VAE,64,0.6,0,,0.974,0,[0],2
wine,NN,TRUE,TRUE,VAE,64,0.7,0,,0.967,0,[0],2
wine,NN,TRUE,TRUE,VAE,64,0.8,0,,0.962,0.012,[0],2
wine,NN,TRUE,TRUE,VAE,64,0.9,0,,0.957,0.002,[0],2
wine,NN,TRUE,TRUE,VAE,64,1,0,,0.951,0,[0],2
wine,NN,TRUE,TRUE,VAE,65,0.01,0,,0.199,0.009,[1],0
wine,NN,TRUE,TRUE,VAE,65,0.05,0,,0.921,0.009,[1],0
wine,NN,TRUE,TRUE,VAE,65,0.1,0,,0.975,0.005,[1],0
wine,NN,TRUE,TRUE,VAE,65,0.2,0,,0.969,0.01,[1],0
wine,NN,TRUE,TRUE,VAE,65,0.3,0,,0.949,0.013,[1],0
wine,NN,TRUE,TRUE,VAE,65,0.4,0,,0.914,0.01,[1],0
wine,NN,TRUE,TRUE,VAE,65,0.5,0,,0.906,0.009,[1],0
wine,NN,TRUE,TRUE,VAE,65,0.6,0,,0.919,0.042,[1],0
wine,NN,TRUE,TRUE,VAE,65,0.7,0,,0.925,0.07,[1],0
wine,NN,TRUE,TRUE,VAE,65,0.8,0,,0.929,0.008,[1],0
wine,NN,TRUE,TRUE,VAE,65,0.9,0,,0.939,0.022,[1],0
wine,NN,TRUE,TRUE,VAE,65,1,0,,0.943,0,[1],0
wine,NN,TRUE,TRUE,VAE,66,0.01,0,,0.8,0,[0],3
wine,NN,TRUE,TRUE,VAE,66,0.05,0,,0.99,0,[0],3
wine,NN,TRUE,TRUE,VAE,66,0.1,0,,0.986,0.001,[0],3
wine,NN,TRUE,TRUE,VAE,66,0.2,0,,0.974,0,[0],3
wine,NN,TRUE,TRUE,VAE,66,0.3,0,,0.946,0,[0],3
wine,NN,TRUE,TRUE,VAE,66,0.4,0,,0.931,0.003,[0],3
wine,NN,TRUE,TRUE,VAE,66,0.5,0,,0.895,0.003,[0],3
wine,NN,TRUE,TRUE,VAE,66,0.6,0,,0.877,0,[0],3
wine,NN,TRUE,TRUE,VAE,66,0.7,0,,0.865,0.004,[0],3
wine,NN,TRUE,TRUE,VAE,66,0.8,0,,0.839,0,[0],3
wine,NN,TRUE,TRUE,VAE,66,0.9,0,,0.781,0.001,[0],3
wine,NN,TRUE,TRUE,VAE,66,1,0,,0.823,0,[0],3
wine,NN,TRUE,TRUE,VAE,67,0.01,0,,0.804,0.039,[1],1
wine,NN,TRUE,TRUE,VAE,67,0.05,0,,0.831,0.035,[1],1
wine,NN,TRUE,TRUE,VAE,67,0.1,0,,0.898,0.047,[1],1
wine,NN,TRUE,TRUE,VAE,67,0.2,0,,0.916,0.062,[1],1
wine,NN,TRUE,TRUE,VAE,67,0.3,0,,0.92,0.083,[1],1
wine,NN,TRUE,TRUE,VAE,67,0.4,0,,0.933,0.117,[1],1
wine,NN,TRUE,TRUE,VAE,67,0.5,0,,0.942,0.112,[1],1
wine,NN,TRUE,TRUE,VAE,67,0.6,0,,0.949,0.062,[1],1
wine,NN,TRUE,TRUE,VAE,67,0.7,0,,0.956,0.059,[1],1
wine,NN,TRUE,TRUE,VAE,67,0.8,0,,0.956,0.002,[1],1
