,dataset,weighting_fn,epoch_num,latent_size,num_samples,select_percent,instance_no,predict_label,label,r2,mse,element1,element3,process_time,target_model,local_output,Active_latent_dim,L1,L2,RSS,TSS,WRSR,WRSR2,auto_encoder_latent_dim
0,MNIST,CVAE,100,10,5000,100,4,[7],7,0.813,0.274,1,0,14.2,RF,0,8,11.10765964,0.60074028,6.317119217,33.84008137,0.791302427,0.997326581,10
0,MNIST,CVAE,100,10,5000,100,5,[0],0,0.877,0.097,1,0,12.1,RF,0,8,17.31571619,0.945979446,11.7486053,95.36829506,0.786895962,0.990071894,10
0,MNIST,CVAE,100,10,5000,100,6,[6],6,0.902,0.019,1,0,15.5,RF,0.01,8,15.21102866,0.792803918,9.351929351,95.53260874,0.783195212,0.986609493,10
0,MNIST,CVAE,100,10,5000,100,7,[2],2,0.84,0.061,1,0,11.7,RF,0,9,13.86862215,0.744881691,10.40066502,65.17877966,0.788329656,0.993759099,10
0,MNIST,CVAE,100,10,5000,100,8,[7],7,0.83,0.366,1,0,12.7,RF,0,7,8.253541207,0.474329868,3.48591019,20.56400571,0.785215293,0.99062273,10
0,MNIST,CVAE,100,10,5000,100,9,[4],4,0.826,0.05,1,0,18.1,RF,0,7,9.103298891,0.490820471,5.724952594,32.86505734,0.786207398,0.990718277,10
0,MNIST,CVAE,100,10,5000,100,10,[3],3,0.896,0.059,1,0,14.1,RF,0.01,8,11.47133221,0.611563339,6.961638962,66.79068131,0.779634924,0.982299422,10
0,MNIST,CVAE,100,10,5000,100,11,[9],9,0.814,0.134,1,0,13.7,RF,0,8,10.31999792,0.567403104,6.34084128,34.11404133,0.792196586,1.000195857,10
0,MNIST,CVAE,100,10,5000,100,12,[9],9,0.824,0.198,1,0,30.5,RF,0,9,12.05565692,0.651124855,6.969371345,39.56480537,0.793602892,1.000317837,10
0,MNIST,CVAE,100,10,5000,100,13,[8],8,0.878,0.04,1,0,16.1,RF,0,8,16.05165772,0.852950645,11.05172328,90.29392006,0.775584961,0.978224805,10
0,MNIST,CVAE,100,10,5000,100,14,[2],2,0.886,0.131,1,0,15.9,RF,0,8,17.04146733,0.908064336,12.16291073,106.9479872,0.794034852,1.002196008,10
0,MNIST,CVAE,100,10,5000,100,15,[5],5,0.808,0.132,1,0,14.1,RF,0,8,15.81744423,0.837165646,8.432927409,43.89508516,0.789955194,0.996641662,10
0,MNIST,CVAE,100,10,5000,100,16,[9],9,0.797,0.265,1,0,11.4,RF,0,7,8.403237816,0.483841668,4.869471479,24.04031545,0.790901079,0.996296357,10
0,MNIST,CVAE,100,10,5000,100,17,[1],1,0.778,0.288,1,0,14.1,RF,0,6,6.909878566,0.37336656,2.755440115,12.43376054,0.800339598,1.008826776,10
0,MNIST,CVAE,100,10,5000,100,18,[7],7,0.819,0.191,1,0,17.5,RF,0,8,11.22492484,0.641799356,7.040021465,38.94993157,0.784434476,0.989336659,10
0,MNIST,CVAE,100,10,5000,100,19,[8],8,0.893,0,1,0,14.6,RF,0,8,17.4153554,0.915118267,10.32237534,96.76134667,0.774080739,0.979195083,10
0,MNIST,CVAE,100,10,5000,100,20,[0],0,0.889,0.109,1,0,23.8,RF,0,7,18.86131546,1.153303804,16.31894105,146.3824453,0.791932358,0.99994781,10
0,MNIST,CVAE,100,10,5000,100,21,[0],0,0.86,0.078,1,0,14.9,RF,0,8,14.58689347,0.819244754,14.24480297,102.0774894,0.781157068,0.987037127,10
0,MNIST,CVAE,100,10,5000,100,22,[0],0,0.863,0.069,1,0,11.3,RF,0,7,16.16915263,0.973511272,16.0110881,116.6580423,0.789188996,0.996457247,10
0,MNIST,CVAE,100,10,5000,100,23,[3],3,0.916,0.147,1,0,11.6,RF,0,8,15.72378464,0.853783464,10.31617638,122.9124281,0.78677415,0.993529176,10
0,MNIST,CVAE,100,10,5000,100,24,[6],6,0.888,0.015,1,0,12.8,RF,0,9,17.87979908,0.991213477,12.65243615,113.2457684,0.79464053,1.00321849,10
0,MNIST,CVAE,100,10,5000,100,25,[3],3,0.922,0.01,1,0,19.2,RF,0,8,16.44860177,0.915321731,11.4152043,147.1958691,0.78602605,0.991461453,10
0,MNIST,CVAE,100,10,5000,100,26,[6],6,0.881,0.449,1,0,14.6,RF,0,9,14.70920019,0.793086469,8.766530518,73.58537901,0.785522965,0.991266438,10
0,MNIST,CVAE,100,10,5000,100,27,[1],1,0.745,0.309,1,0,12.8,RF,0,7,8.291002543,0.44339169,4.149590688,16.2511464,0.803959889,1.013448842,10
0,MNIST,CVAE,100,10,5000,100,28,[6],6,0.871,0.087,1,0,15.1,RF,0,9,15.39816797,0.836116278,10.25351306,79.73119055,0.791381014,1.001792078,10
0,MNIST,CVAE,100,10,5000,100,29,[9],9,0.84,0.21,1,0,12.7,RF,0,8,11.33977407,0.630816786,6.746002819,42.14038881,0.791916747,0.997712395,10
0,MNIST,CVAE,100,10,5000,100,30,[7],7,0.782,0.374,1,0,17.1,RF,0,7,8.819902101,0.488951308,4.68464277,21.50072337,0.791891955,0.998173784,10
0,MNIST,CVAE,100,10,5000,100,31,[6],6,0.903,0.046,1,0,19.5,RF,0,9,18.68604973,1.029620089,13.21475972,135.6263681,0.793719469,0.999527993,10
0,MNIST,CVAE,100,10,5000,100,32,[0],0,0.92,0.214,1,0,20.1,RF,0,7,18.88046213,1.040524663,11.78882878,147.010662,0.789396182,0.995651142,10
0,MNIST,CVAE,100,10,5000,100,33,[8],8,0.902,0.027,1,0,15.4,RF,0,8,11.13561018,0.624999176,7.841537971,79.94086965,0.782004284,0.985717147,10
0,MNIST,CVAE,100,10,5000,100,34,[5],5,0.862,0.16,1,0,13.8,RF,0,7,15.21757949,0.827510387,10.21229572,74.07907601,0.792731818,0.99716572,10
0,MNIST,CVAE,100,10,5000,100,35,[5],5,0.794,0.059,1,0,18.7,RF,0,9,13.17666935,0.720035589,8.214655904,39.79975068,0.79288718,1.000726871,10
0,MNIST,CVAE,100,10,5000,100,36,[2],2,0.892,0.081,1,0,15.5,RF,0,9,14.70424167,0.785350996,9.8953717,91.36085267,0.786888401,0.99196784,10
0,MNIST,CVAE,100,10,5000,100,37,[9],9,0.834,0.189,1,0,22.7,RF,0,8,10.06701742,0.566073515,6.211481811,37.48713077,0.783044051,0.990254143,10
0,MNIST,CVAE,100,10,5000,100,38,[1],1,0.733,0.328,1,0,37.1,RF,0,6,6.725285415,0.368317812,2.956863185,11.05542932,0.796280221,1.008602781,10
0,MNIST,CVAE,100,10,5000,100,39,[6],6,0.887,0.145,1,0,14.3,RF,0,9,16.58677947,0.906224365,11.33867668,100.7460258,0.792507769,1.000821664,10
0,MNIST,CVAE,100,10,5000,100,40,[4],4,0.845,0.292,1,0,14,RF,0,7,9.845326301,0.543083556,6.458178768,41.60538586,0.785157281,0.992017846,10
0,MNIST,CVAE,100,10,5000,100,41,[9],9,0.82,0.272,1,0,16.2,RF,0,7,9.701081458,0.528734158,5.583019332,31.05665337,0.783415723,0.990830936,10
0,MNIST,CVAE,100,10,5000,100,42,[7],7,0.743,0.081,1,0,16.6,RF,0,8,6.119609798,0.339004067,1.910593723,7.434874351,0.780444398,0.986865474,10
0,MNIST,CVAE,100,10,5000,100,43,[7],7,0.837,0.365,1,0,12.2,RF,0,7,11.27319698,0.631968308,7.65399374,46.95837314,0.797796379,1.005091136,10
0,MNIST,CVAE,100,10,5000,100,44,[4],4,0.867,0.407,1,0,9.5,RF,0,8,14.65404928,0.797233647,9.855205696,74.14895837,0.787902459,0.994095612,10
0,MNIST,CVAE,100,10,5000,100,45,[5],5,0.818,0.253,1,0,12.5,RF,0,8,16.89243857,0.884502229,9.066253203,49.85831607,0.794448331,1.001791456,10
0,MNIST,CVAE,100,10,5000,100,46,[2],2,0.834,0.071,1,0,11.6,RF,0,8,14.5643031,0.775308861,9.527314008,57.48416708,0.786627526,0.995513094,10
0,MNIST,CVAE,100,10,5000,100,47,[7],7,0.84,0.143,1,0,28.1,RF,0,8,8.267252002,0.469826547,3.686496711,23.08687018,0.785888195,0.99236584,10
0,MNIST,CVAE,100,10,5000,100,48,[3],3,0.927,0.038,1,0,15.9,RF,0,8,18.19233631,0.990910706,12.06985064,165.9624614,0.785196685,0.992570214,10
0,MNIST,CVAE,100,10,5000,100,49,[9],9,0.824,0.047,1,0,14.5,RF,0.01,8,9.268086808,0.502752304,4.464474717,25.40799886,0.784256043,0.990537614,10
0,MNIST,CVAE,100,10,5000,100,50,[2],2,0.905,0.26,1,0,12.2,RF,0,9,16.71016367,0.900074635,11.41212531,119.8257916,0.79303819,1.000763298,10
0,MNIST,CVAE,100,10,5000,100,51,[0],0,0.883,0.223,1,0,12.5,RF,0,8,16.98936338,0.910918345,11.04187318,94.41024222,0.780694719,0.984259253,10
0,MNIST,CVAE,100,10,5000,100,52,[6],6,0.868,0.094,1,0,13.4,RF,0,7,12.67877647,0.701505095,7.902355512,59.98061109,0.787034731,0.992262511,10
0,MNIST,CVAE,100,10,5000,100,53,[8],8,0.909,0.035,1,0,11.3,RF,0,8,15.28892031,0.813609812,9.132185581,100.0219004,0.778855136,0.981959421,10
0,MNIST,CVAE,100,10,5000,100,54,[5],5,0.827,0.282,1,0,12.3,RF,0,8,15.90884567,0.856336365,10.7378804,62.17227403,0.793890456,1.00090817,10
0,MNIST,CVAE,100,10,5000,100,55,[3],3,0.927,0.264,1,0,17.8,RF,0,8,15.5057305,0.877856346,10.52960251,144.8983033,0.791121159,0.997438485,10
0,MNIST,CVAE,100,10,5000,100,56,[1],1,0.743,0.386,1,0,15.1,RF,0,7,7.068434969,0.391068795,3.553319507,13.82179659,0.794965636,1.003840761,10
0,MNIST,CVAE,100,10,5000,100,57,[4],4,0.863,0.183,1,0,14.1,RF,0,9,10.5936746,0.579113956,6.586358472,48.24368174,0.784015318,0.989401656,10
0,MNIST,CVAE,100,10,5000,100,58,[0],0,0.892,0.003,1,0,9,RF,0,7,18.09983876,1.110579792,15.38241979,142.8612057,0.792163598,0.999565105,10
0,MNIST,CVAE,100,10,5000,100,59,[7],9,0.811,0.013,1,0,14.3,RF,0.02,7,6.999731889,0.397831793,3.1125204,16.44724995,0.785781156,0.991209915,10
0,MNIST,CVAE,100,10,5000,100,60,[1],1,0.795,0.451,1,0,12.4,RF,0,7,8.375536095,0.465879068,4.031948531,19.643852,0.797892638,1.007419208,10
0,MNIST,CVAE,100,10,5000,100,61,[7],7,0.795,0.316,1,0,18.2,RF,0,8,9.855458296,0.559792233,6.211199419,30.29785801,0.79145813,0.998951408,10
0,MNIST,CVAE,100,10,5000,100,62,[5],5,0.824,0.164,1,0,15.3,RF,0,8,12.1980641,0.650827258,6.609023929,37.52573965,0.782278976,0.987318326,10
0,MNIST,CVAE,100,10,5000,100,63,[3],3,0.907,0.23,1,0,13.8,RF,0,8,14.36092941,0.777001684,8.109293768,86.75227676,0.782721562,0.988795426,10
0,MNIST,CVAE,100,10,5000,100,64,[9],9,0.753,0.392,1,0,13,RF,0,8,7.540143189,0.431084365,4.441436329,17.9906624,0.786408188,0.992498367,10
0,MNIST,CVAE,100,10,5000,100,65,[5],5,0.84,0.096,1,0,12.6,RF,0,7,12.89814119,0.673113303,7.725544358,48.21664034,0.789851232,0.996169572,10
0,MNIST,CVAE,100,10,5000,100,66,[7],7,0.838,0.403,1,0,10.9,RF,0,8,11.96121804,0.65251158,5.828059989,35.99987299,0.785683382,0.991312598,10
0,MNIST,CVAE,100,10,5000,100,67,[9],9,0.791,0.363,1,0,13.7,RF,0,7,8.049174051,0.450336147,4.013023458,19.2262759,0.785194,0.989151004,10
0,MNIST,CVAE,100,10,5000,100,68,[6],6,0.878,0.049,1,0,11.5,RF,0.02,8,16.36559478,0.8837286,10.34656283,85.06259335,0.789864104,0.99978043,10
0,MNIST,CVAE,100,10,5000,100,69,[0],0,0.868,0.058,1,0,12.7,RF,0,9,19.2497393,1.019292588,14.66019141,111.3458475,0.786357723,0.992503338,10
0,MNIST,CVAE,100,10,5000,100,70,[1],1,0.718,0.411,1,0,11.4,RF,0,6,7.351488172,0.407369776,3.487928816,12.37924138,0.797721371,1.008488625,10
0,MNIST,CVAE,100,10,5000,100,71,[7],7,0.862,0.321,1,0,11.4,RF,0,8,12.79141919,0.700040084,8.985161521,64.99376327,0.801342456,1.011018737,10
0,MNIST,CVAE,100,10,5000,100,72,[3],3,0.905,0.138,1,0,13.1,RF,0,8,11.70362374,0.65153145,6.99870534,73.46290956,0.782626765,0.989605493,10
0,MNIST,CVAE,100,10,5000,100,73,[0],0,0.894,0.207,1,0,11.8,RF,0,7,18.14991852,0.950120666,11.98372998,113.0010031,0.788420886,0.993236497,10
0,MNIST,CVAE,100,10,5000,100,74,[4],4,0.882,0.152,1,0,14.5,RF,0,9,10.46162348,0.565917102,5.752389672,48.92671562,0.785512053,0.989980125,10
0,MNIST,CVAE,100,10,5000,100,75,[3],3,0.875,0.094,1,0,11.8,RF,0,9,15.44268913,0.807576051,8.817100176,70.62421813,0.781987363,0.986075175,10
0,MNIST,CVAE,100,10,5000,100,76,[4],4,0.852,0.235,1,0,13.5,RF,0,7,10.7825104,0.591038042,5.439318164,36.64368908,0.77787307,0.980796001,10
0,MNIST,CVAE,100,10,5000,100,77,[2],3,0.894,0.011,1,0,10.7,RF,0,8,13.56115522,0.746404837,9.223559107,87.10096275,0.785654705,0.992507067,10
0,MNIST,CVAE,100,10,5000,100,78,[5],5,0.829,0.023,1,0,10.6,RF,0,9,12.68218041,0.687093297,7.068892978,41.40047208,0.79199853,0.997866898,10
0,MNIST,CVAE,100,10,5000,100,79,[6],6,0.895,0.085,1,0,11.9,RF,0,8,19.83777481,1.077941019,13.43900813,128.2860928,0.794998863,1.001997082,10
0,MNIST,CVAE,100,10,5000,100,80,[6],6,0.885,0.412,1,0,11.9,RF,0,9,18.52032739,1.003366494,14.01389819,121.3373218,0.796175242,1.002138792,10
0,MNIST,CVAE,100,10,5000,100,81,[6],6,0.896,0.129,1,0,11.6,RF,0,8,16.94193868,0.907829125,12.11648468,116.7875205,0.789661886,0.999151392,10
0,MNIST,CVAE,100,10,5000,100,82,[8],8,0.894,0.081,1,0,18.5,RF,0,8,15.33032566,0.795833662,9.333716044,87.97933724,0.775677871,0.978598,10
0,MNIST,CVAE,100,10,5000,100,83,[2],2,0.897,0.193,1,0,11.7,RF,0,9,14.01515051,0.781151633,9.03483324,87.74014215,0.783174421,0.988186991,10
0,MNIST,CVAE,100,10,5000,100,84,[7],7,0.799,0.163,1,0,12.9,RF,0,8,6.435356388,0.37774937,2.328062735,11.56478965,0.777787252,0.983761873,10
0,MNIST,CVAE,100,10,5000,100,85,[1],1,0.732,0.307,1,0,13.4,RF,0,6,6.784798056,0.3732866,2.369368622,8.835009541,0.781922251,0.987886455,10
0,MNIST,CVAE,100,10,5000,100,86,[1],1,0.776,0.116,1,0,14.7,RF,0,7,6.673647743,0.36616314,2.617049783,11.69218217,0.797092097,1.009660479,10
0,MNIST,CVAE,100,10,5000,100,87,[3],3,0.914,0.12,1,0,17.7,RF,0,7,15.81363092,0.865439135,11.73086584,136.3126483,0.785987356,0.992688206,10
0,MNIST,CVAE,100,10,5000,100,88,[8],8,0.882,0.037,1,0,9.5,RF,0,8,15.80169228,0.848345375,8.915077302,75.50141308,0.77411641,0.977025014,10
0,MNIST,CVAE,100,10,5000,100,89,[8],8,0.919,0.088,1,0,9.8,RF,0,8,14.10047283,0.771147316,8.375144312,102.7821518,0.77360128,0.975712592,10
0,MNIST,CVAE,100,10,5000,100,90,[7],7,0.844,0.295,1,0,11.3,RF,0,8,16.2497557,0.933855098,13.27797501,85.00707893,0.80943516,1.020791263,10
0,MNIST,CVAE,100,10,5000,100,91,[5],5,0.843,0.163,1,0,9.2,RF,0,7,14.45659465,0.787042973,9.778366005,62.40855957,0.791334081,0.996780431,10
0,MNIST,CVAE,100,10,5000,100,92,[1],1,0.758,0.478,1,0,11.3,RF,0,7,6.160488195,0.342201568,2.392154031,9.878846435,0.794717339,1.00372248,10
0,MNIST,CVAE,100,10,5000,100,93,[8],8,0.895,0.083,1,0,9.7,RF,0,8,16.77106445,0.888127319,10.46921541,99.72123656,0.77607265,0.979911303,10
0,MNIST,CVAE,100,10,5000,100,94,[2],2,0.878,0.344,1,0,10,RF,0,9,15.87284463,0.889943065,10.30969898,84.80769178,0.788874993,0.994612415,10
0,MNIST,CVAE,100,10,5000,100,95,[0],0,0.852,0.278,1,0,10.6,RF,0,7,12.94782452,0.793439412,12.89900607,87.09688259,0.779368886,0.985499012,10
0,MNIST,CVAE,100,10,5000,100,96,[8],8,0.871,0.094,1,0,10.4,RF,0,8,14.12908596,0.762970102,9.053315811,70.35450308,0.771381034,0.973582065,10
0,MNIST,CVAE,100,10,5000,100,97,[7],7,0.851,0.331,1,0,12,RF,0,8,12.07069657,0.68611895,8.268259958,55.50828627,0.802659067,1.011895541,10
0,MNIST,CVAE,100,10,5000,100,98,[3],3,0.909,0.348,1,0,10.1,RF,0,8,16.23942996,0.893172355,10.61670996,116.3974144,0.787795034,0.992905805,10
0,MNIST,CVAE,100,10,5000,100,99,[0],0,0.869,0.172,1,0,8,RF,0,7,18.57363417,1.012899863,15.43290085,117.9462946,0.786892128,0.992301163,10
0,MNIST,CVAE,100,10,5000,100,0,[8],8,0.749,0.002,1,0,140.3,SVM,4.94584E-07,9,45.42070681,2.403392784,59.70014052,237.5987041,0.737631653,0.931580147,10
0,MNIST,CVAE,100,10,5000,100,1,[4],4,0.829,0.044,1,0,149.7,SVM,2.96063E-08,7,51.34704357,2.851298888,127.0675705,743.880519,0.78624199,0.992113677,10
0,MNIST,CVAE,100,10,5000,100,2,[8],8,0.812,0.261,1,0,136.3,SVM,0.000226187,8,55.40166051,3.123451244,132.6066925,705.2689608,0.783974092,0.988045485,10
0,MNIST,CVAE,100,10,5000,100,3,[7],7,0.855,0.181,1,0,181.9,SVM,2.39247E-07,8,48.52005065,2.693341009,107.4206103,742.4266999,0.783282632,0.987986784,10
0,MNIST,CVAE,100,10,5000,100,4,[7],7,0.84,0.516,1,0,196.6,SVM,4.04784E-08,8,48.99195477,2.749542518,111.8505864,696.9621109,0.784994906,0.991951644,10
0,MNIST,CVAE,100,10,5000,100,5,[0],0,0.756,0,1,0,177.6,SVM,1.45635E-05,8,36.07850818,2.025735901,36.67835619,150.2270166,0.740516316,0.934782792,10
0,MNIST,CVAE,100,10,5000,100,6,[6],6,0.843,0.033,1,0,163.5,SVM,4.64145E-05,8,57.3826016,3.096717152,123.3882013,786.3888934,0.788098767,0.994298185,10
0,MNIST,CVAE,100,10,5000,100,7,[2],2,0.824,0.004,1,0,152,SVM,1.75513E-06,9,51.1251306,2.783604812,103.1351536,586.9841414,0.776258422,0.980369106,10
0,MNIST,CVAE,100,10,5000,100,8,[7],7,0.867,0.208,1,0,138.2,SVM,6.44273E-07,7,45.97993366,2.564703301,100.478928,756.6230598,0.786248648,0.992017844,10
0,MNIST,CVAE,100,10,5000,100,9,[4],4,0.831,0.436,1,0,112,SVM,0.000329948,7,47.53340617,2.629320794,109.6988987,647.9465223,0.776816751,0.979746803,10
0,MNIST,CVAE,100,10,5000,100,10,[3],3,0.877,0.097,1,0,99.3,SVM,1.34628E-05,8,41.13651614,2.386625653,85.41948584,695.2331521,0.784474846,0.990111562,10
0,MNIST,CVAE,100,10,5000,100,11,[9],9,0.808,0.628,1,0,101.6,SVM,5.91333E-06,8,59.210618,3.342722454,138.7220023,720.6434901,0.783939888,0.988086797,10
0,MNIST,CVAE,100,10,5000,100,12,[9],9,0.797,0.085,1,0,98.2,SVM,1.13151E-05,9,61.56248224,3.349656898,136.225734,670.1496522,0.783067296,0.987176032,10
0,MNIST,CVAE,100,10,5000,100,13,[8],8,0.813,0.282,1,0,97.6,SVM,1.63409E-06,8,55.28985601,2.841813943,121.2438368,648.9091713,0.770231731,0.972742751,10
0,MNIST,CVAE,100,10,5000,100,14,[2],2,0.837,0.002,1,0,97.3,SVM,7.94736E-07,8,51.18618584,2.79042429,112.8718593,690.3907467,0.779496208,0.983254729,10
0,MNIST,CVAE,100,10,5000,100,15,[5],5,0.793,0.671,1,0,99.1,SVM,1.8098E-08,8,53.40636666,2.807081738,144.1608078,696.5726782,0.784793795,0.994925084,10
0,MNIST,CVAE,100,10,5000,100,16,[9],9,0.783,0.131,1,0,103.3,SVM,2.04197E-08,7,57.70278464,3.24929851,128.0739822,591.3684241,0.764754616,0.964985782,10
0,MNIST,CVAE,100,10,5000,100,17,[1],1,0.893,0.012,1,0,92.6,SVM,6.56904E-05,6,42.03761432,2.401287766,76.79235819,714.9910754,0.782028538,0.986321798,10
0,MNIST,CVAE,100,10,5000,100,18,[7],7,0.861,0.386,1,0,99.8,SVM,1.12164E-05,8,49.2962757,2.772779934,104.8767959,755.3806272,0.788046641,0.992317829,10
0,MNIST,CVAE,100,10,5000,100,19,[8],8,0.793,0.033,1,0,94.9,SVM,1.36922E-05,8,57.76215998,2.997609321,112.5005815,543.5823762,0.767081622,0.971834128,10
0,MNIST,CVAE,100,10,5000,100,20,[0],0,0.868,0.006,1,0,107.6,SVM,6.47976E-05,7,46.91029401,2.538835034,62.82060415,477.4278991,0.765900286,0.96758374,10
0,MNIST,CVAE,100,10,5000,100,21,[0],0,0.839,0.002,1,0,98.7,SVM,1.99944E-06,8,32.4146066,1.864439465,28.31246666,175.3136374,0.741163748,0.93629644,10
0,MNIST,CVAE,100,10,5000,100,22,[0],0,0.846,0.001,1,0,91.8,SVM,3.84185E-06,7,39.87229558,2.14948863,47.9826598,311.3904094,0.749068742,0.946529927,10
0,MNIST,CVAE,100,10,5000,100,23,[3],3,0.816,0.003,1,0,101.1,SVM,5.66835E-10,8,44.34031161,2.441108296,89.828496,487.3123525,0.765077713,0.965306764,10
0,MNIST,CVAE,100,10,5000,100,24,[6],6,0.844,0.021,1,0,91.3,SVM,6.07487E-09,9,44.75608391,2.518928848,96.64922194,619.5511699,0.771238512,0.971311255,10
0,MNIST,CVAE,100,10,5000,100,25,[3],3,0.826,0.002,1,0,92.6,SVM,7.17191E-10,8,44.88292547,2.367530953,71.03258553,407.3978745,0.759532882,0.959062532,10
0,MNIST,CVAE,100,10,5000,100,26,[6],6,0.839,0.005,1,0,103.4,SVM,2.06367E-08,9,42.50067036,2.348463573,94.90201695,591.1499583,0.770432325,0.971566283,10
0,MNIST,CVAE,100,10,5000,100,27,[1],1,0.867,0.002,1,0,95.3,SVM,2.16344E-06,7,43.47741549,2.369482058,65.47777374,492.3400427,0.763399501,0.963362848,10
0,MNIST,CVAE,100,10,5000,100,28,[6],6,0.829,0,1,0,94.1,SVM,6.60716E-06,9,47.75641128,2.549409476,98.11749058,574.8418751,0.768327748,0.970305667,10
0,MNIST,CVAE,100,10,5000,100,29,[9],9,0.808,0.007,1,0,95.2,SVM,8.87967E-06,8,57.07830579,3.215332509,136.9491789,714.9252901,0.779691236,0.982457356,10
0,MNIST,CVAE,100,10,5000,100,30,[7],7,0.845,0.67,1,0,96.3,SVM,3.12327E-09,7,47.71503003,2.724323,118.0847735,761.6389915,0.787413654,0.991999726,10
0,MNIST,CVAE,100,10,5000,100,31,[6],6,0.842,0.077,1,0,92.8,SVM,8.1351E-10,9,49.07636589,2.79875202,120.7200821,765.9158438,0.784660423,0.991459032,10
0,MNIST,CVAE,100,10,5000,100,32,[0],0,0.843,0.002,1,0,97.3,SVM,1.06543E-06,7,38.32970512,2.057975386,40.35887213,257.5592861,0.745187989,0.940576116,10
0,MNIST,CVAE,100,10,5000,100,33,[8],8,0.853,0,1,0,98.3,SVM,2.49219E-07,8,45.75459526,2.538822434,76.74879779,520.4697172,0.76204061,0.962375188,10
0,MNIST,CVAE,100,10,5000,100,34,[5],5,0.77,0.091,1,0,101.4,SVM,9.26542E-09,7,56.40072018,3.165878285,137.8918186,599.6000751,0.772351181,0.974717185,10
0,MNIST,CVAE,100,10,5000,100,35,[5],5,0.801,0.255,1,0,108.3,SVM,2.17783E-06,9,54.48067261,3.105941695,135.1354669,680.6974954,0.784462382,0.990770851,10
0,MNIST,CVAE,100,10,5000,100,36,[2],2,0.79,0,1,0,104.6,SVM,1.40001E-08,9,51.18636485,2.756566426,80.1716194,381.4016391,0.766351831,0.965678032,10
0,MNIST,CVAE,100,10,5000,100,37,[9],9,0.84,0.134,1,0,101.8,SVM,2.55281E-05,8,54.50209004,2.947285827,109.8082387,686.4213568,0.774808529,0.97739569,10
0,MNIST,CVAE,100,10,5000,100,38,[1],1,0.882,0.24,1,0,102.2,SVM,6.34436E-09,6,41.3720307,2.280804632,64.08058005,543.0210296,0.767622542,0.967278246,10
0,MNIST,CVAE,100,10,5000,100,39,[6],6,0.849,0.031,1,0,99.4,SVM,7.40498E-06,9,43.82970487,2.447619881,74.33967715,492.1983592,0.766028076,0.965430032,10
0,MNIST,CVAE,100,10,5000,100,40,[4],4,0.822,0.001,1,0,93.9,SVM,5.96405E-08,7,43.21733541,2.450107199,97.15057088,545.9414684,0.777176075,0.978601518,10
0,MNIST,CVAE,100,10,5000,100,41,[9],9,0.824,0.05,1,0,95,SVM,7.82969E-06,7,51.47869464,2.903219736,124.3303179,708.0396202,0.771896805,0.9745654,10
0,MNIST,CVAE,100,10,5000,100,42,[7],7,0.84,0.383,1,0,100.8,SVM,0.000856978,8,37.08817133,2.070277309,68.75181004,430.2166692,0.770898374,0.974083816,10
0,MNIST,CVAE,100,10,5000,100,43,[7],7,0.833,0.003,1,0,95.4,SVM,1.87667E-08,7,48.93894561,2.677600528,95.10430821,570.5231339,0.775891159,0.97728378,10
0,MNIST,CVAE,100,10,5000,100,44,[4],4,0.809,0.006,1,0,97.1,SVM,3.433E-10,8,42.93184931,2.417043291,87.77204252,459.4017995,0.763137204,0.963812388,10
0,MNIST,CVAE,100,10,5000,100,45,[5],5,0.755,0.078,1,0,96.8,SVM,1.78173E-08,8,56.47688248,2.955859311,170.8116481,696.4773121,0.788182862,0.996621226,10
0,MNIST,CVAE,100,10,5000,100,46,[2],2,0.818,0.505,1,0,103.4,SVM,7.77504E-06,8,40.3490819,2.373590413,104.2100565,571.2764977,0.789085309,0.994402315,10
0,MNIST,CVAE,100,10,5000,100,47,[7],7,0.863,0.02,1,0,97,SVM,0.000145566,8,48.92142787,2.672907731,103.9877617,758.735057,0.788157187,0.992768109,10
0,MNIST,CVAE,100,10,5000,100,48,[3],3,0.812,0.225,1,0,95,SVM,2.67135E-06,8,48.63035647,2.618465934,102.9226877,547.0939566,0.769691723,0.970568007,10
0,MNIST,CVAE,100,10,5000,100,49,[9],9,0.829,0.444,1,0,99.7,SVM,0.000101518,8,60.47377429,3.387300384,126.3479061,740.0190799,0.783737195,0.989400995,10
0,MNIST,CVAE,100,10,5000,100,50,[2],2,0.813,0.023,1,0,107,SVM,1.18414E-10,9,50.40358562,2.800949507,90.42682839,482.8537893,0.768039537,0.969761697,10
0,MNIST,CVAE,100,10,5000,100,51,[0],0,0.82,0,1,0,111.5,SVM,1.07585E-06,8,25.12186143,1.487201055,17.86344205,99.2085411,0.727004308,0.918450409,10
0,MNIST,CVAE,100,10,5000,100,52,[6],6,0.837,0.354,1,0,105.1,SVM,5.54601E-06,7,45.88460741,2.680298344,114.8391485,703.5860675,0.78671919,0.993367335,10
0,MNIST,CVAE,100,10,5000,100,53,[8],8,0.791,0.02,1,0,101.3,SVM,1.53225E-06,8,59.48625151,3.139511437,155.7161911,744.7482069,0.784455819,0.990675267,10
0,MNIST,CVAE,100,10,5000,100,54,[5],5,0.797,0.003,1,0,114.3,SVM,4.98077E-06,8,48.99182954,2.613509552,150.3706575,742.2276975,0.788632824,0.996062962,10
0,MNIST,CVAE,100,10,5000,100,55,[3],3,0.824,0.014,1,0,111.4,SVM,1.29687E-09,8,44.02137283,2.36695298,77.72545463,440.8315526,0.762598213,0.963348398,10
