,dataset,weighting_fn,epoch_num,latent_size,num_samples,select_percent,instance_no,predict_label,label,r2,mse,element1,element3,process_time,target_model,local_output,Active_latent_dim,L1,L2,RSS,TSS,WRSR,auto_encoder_latent_dim
0,MNIST,VAE,100,10,5000,100,69,[0],0,0.782,0.002,1,0,170.4,NN,1.17996E-22,10,42.60293257,2.386099839,119.6542151,548.8078398,0.769925628,10
0,MNIST,VAE,100,10,5000,100,70,[1],1,0.768,0.015,1,0,106.5,NN,5.69556E-17,7,52.67098399,3.010498307,181.8294661,782.3587178,0.781236281,10
0,MNIST,VAE,100,10,5000,100,71,[7],7,0.711,0.018,1,0,95.7,NN,3.22375E-17,9,59.18177953,3.187397144,214.3873209,741.994926,0.778814486,10
0,MNIST,VAE,100,10,5000,100,72,[3],3,0.714,0.179,1,0,68.4,NN,1.18089E-21,9,59.94968916,3.205111924,216.2973502,756.9880546,0.78541181,10
0,MNIST,VAE,100,10,5000,100,73,[0],0,0.816,0.041,1,0,92.3,NN,3.47488E-22,10,51.76372324,2.73640573,150.0793218,816.7281036,0.786789212,10
0,MNIST,VAE,100,10,5000,100,74,[4],4,0.71,0.438,1,0,112.3,NN,8.5657E-07,9,61.48895005,3.256343514,214.1909359,738.1308208,0.793045733,10
0,MNIST,VAE,100,10,5000,100,75,[3],3,0.759,0.426,1,0,148.9,NN,4.54726E-26,9,52.0579921,2.757818246,149.4666818,619.1065082,0.78282462,10
0,MNIST,VAE,100,10,5000,100,76,[4],4,0.737,0.289,1,0,116.1,NN,7.75119E-15,9,56.96753082,3.099592915,210.0413736,797.3754529,0.780021036,10
0,MNIST,VAE,100,10,5000,100,77,[3],3,0.668,0.028,1,0,98.9,NN,3.61546E-15,9,47.11922658,2.622269149,177.5310181,534.2431763,0.78595894,10
0,MNIST,VAE,100,10,5000,100,78,[5],5,0.588,0.174,1,0,63.6,NN,1.44977E-11,10,49.10979804,2.686675263,138.3673134,335.761193,0.790034136,10
0,MNIST,VAE,100,10,5000,100,79,[6],6,0.752,0.473,1,0,33.1,NN,6.25378E-10,9,54.74076267,3.01058123,208.0236375,838.7852605,0.78943728,10
0,MNIST,VAE,100,10,5000,100,80,[6],6,0.74,0.044,1,0,68,NN,2.79772E-12,10,58.13774942,3.288429067,224.0891485,862.6052582,0.784655115,10
0,MNIST,VAE,100,10,5000,100,81,[6],6,0.757,0.007,1,0,62.3,NN,1.69387E-18,9,60.6168971,3.394885356,216.1415137,890.0846657,0.789476983,10
0,MNIST,VAE,100,10,5000,100,82,[8],8,0.694,0.015,1,0,30,NN,3.04178E-12,10,65.47442015,3.448342796,235.4634785,768.3301328,0.7821699,10
0,MNIST,VAE,100,10,5000,100,83,[2],2,0.734,0.005,1,0,31.8,NN,8.49504E-25,9,47.25363665,2.531000474,137.0294486,515.6151675,0.765548072,10
0,MNIST,VAE,100,10,5000,100,84,[7],7,0.653,0.448,1,0,65.6,NN,1.43649E-17,9,49.60148251,2.594152127,155.6391927,448.4525701,0.793433257,10
0,MNIST,VAE,100,10,5000,100,85,[1],1,0.753,0.355,1,0,16.6,NN,3.01693E-15,7,50.35169542,2.78045338,168.7714893,683.9686298,0.785534372,10
0,MNIST,VAE,100,10,5000,100,86,[1],1,0.739,0.04,1,0,43,NN,8.78563E-11,8,51.14752625,2.682443988,160.1276198,614.4906043,0.791797432,10
0,MNIST,VAE,100,10,5000,100,87,[3],3,0.75,0.161,1,0,69.9,NN,1.77757E-18,9,53.70388469,2.920928673,189.5166714,758.9137182,0.781661272,10
0,MNIST,VAE,100,10,5000,100,88,[8],8,0.697,0.008,1,0,88.2,NN,4.65151E-22,9,60.9169334,3.265113861,238.2292177,785.0032024,0.792132211,10
0,MNIST,VAE,100,10,5000,100,89,[8],8,0.711,0.399,1,0,32.1,NN,3.56876E-15,9,62.61161343,3.479535119,221.7658866,768.6757121,0.788236645,10
0,MNIST,VAE,100,10,5000,100,90,[7],7,0.756,0.122,1,0,28.3,NN,1.74971E-26,9,55.21181532,2.949299272,181.1811615,742.3049942,0.777661137,10
0,MNIST,VAE,100,10,5000,100,91,[5],5,0.744,0.811,1,0,49.8,NN,4.30935E-13,8,52.5277328,3.081846238,206.1175131,803.6049451,0.781174197,10
0,MNIST,VAE,100,10,5000,100,92,[1],1,0.752,0.043,1,0,54.6,NN,3.77093E-19,7,58.89384172,3.230823655,192.3954862,774.5122407,0.79015684,10
0,MNIST,VAE,100,10,5000,100,93,[8],8,0.659,0.194,1,0,18.8,NN,2.81342E-09,9,61.40054206,3.379099751,255.7093865,750.2415393,0.794234515,10
0,MNIST,VAE,100,10,5000,100,94,[2],2,0.735,0.001,1,0,62,NN,2.24905E-19,9,47.47491934,2.563254775,124.8079027,470.8791034,0.761192071,10
0,MNIST,VAE,100,10,5000,100,95,[0],0,0.828,0.24,1,0,25.7,NN,1.22607E-13,10,42.59986496,2.406499275,143.7775845,836.6982232,0.788025641,10
0,MNIST,VAE,100,10,5000,100,96,[8],8,0.688,0.193,1,0,17.7,NN,3.25813E-14,9,66.97828782,3.52773519,250.5180207,802.2842506,0.786188863,10
0,MNIST,VAE,100,10,5000,100,97,[7],7,0.764,0.473,1,0,27.6,NN,7.46301E-24,9,56.58562065,2.964385793,181.1529379,768.6297271,0.782502101,10
0,MNIST,VAE,100,10,5000,100,98,[3],3,0.791,0.008,1,0,24.5,NN,2.31832E-23,8,47.28279138,2.63785775,136.0302642,650.2090592,0.77041712,10
0,MNIST,VAE,100,10,5000,100,99,[0],0,0.792,0.868,1,0,34.6,NN,1.81355E-17,9,50.47642022,2.675769931,150.9985379,724.442828,0.777599506,10
0,MNIST,VAE,100,10,5000,100,0,[8],8,0.898,0.029,1,0,154.6,RF,0,10,15.7883303,0.873312105,11.08736351,108.7809108,0.768203693,10
0,MNIST,VAE,100,10,5000,100,1,[4],4,0.801,0.278,1,0,130.2,RF,0,9,11.65585686,0.631676003,8.053616701,40.5288953,0.782185343,10
0,MNIST,VAE,100,10,5000,100,2,[8],8,0.789,0.001,1,0,129,RF,0,9,16.49237001,0.888962933,12.59453664,59.58906241,0.785068158,10
0,MNIST,VAE,100,10,5000,100,3,[7],7,0.793,0.293,1,0,135.3,RF,0,9,14.27529137,0.775262422,11.33425611,54.80153555,0.799214254,10
0,MNIST,VAE,100,10,5000,100,4,[7],7,0.745,0.247,1,0,109.2,RF,0,9,10.89034466,0.597361649,7.863011114,30.77863142,0.803721011,10
0,MNIST,VAE,100,10,5000,100,5,[0],0,0.927,0.213,1,0,88.4,RF,0,9,19.35382707,1.030609302,15.25723702,208.4122413,0.789240326,10
0,MNIST,VAE,100,10,5000,100,6,[6],6,0.884,0.015,1,0,132.9,RF,0.01,9,13.26028827,0.692557964,8.920627572,76.92450186,0.783065616,10
0,MNIST,VAE,100,10,5000,100,7,[2],2,0.888,0.211,1,0,89.9,RF,0,9,16.61188322,0.860862354,11.83762969,105.765193,0.779765925,10
0,MNIST,VAE,100,10,5000,100,8,[7],7,0.722,0.319,1,0,124.3,RF,0,9,9.978058319,0.534273279,6.579249141,23.62878081,0.796297902,10
0,MNIST,VAE,100,10,5000,100,9,[4],4,0.816,0.153,1,0,130.9,RF,0,9,12.61231148,0.675740117,8.585358019,46.73869017,0.793981598,10
0,MNIST,VAE,100,10,5000,100,10,[3],3,0.848,0.002,1,0,113.7,RF,0.01,8,11.22495957,0.599501405,6.74404341,44.46118005,0.782303447,10
0,MNIST,VAE,100,10,5000,100,11,[9],9,0.732,0.128,1,0,125,RF,0,9,10.79933426,0.576045128,8.318694265,31.02264263,0.802126596,10
0,MNIST,VAE,100,10,5000,100,12,[9],9,0.745,0.11,1,0,151.9,RF,0,9,11.22196455,0.596773229,7.076770322,27.73113332,0.795235018,10
0,MNIST,VAE,100,10,5000,100,13,[8],8,0.887,0.013,1,0,126.2,RF,0,9,20.12651216,1.116162608,16.984314,150.0297268,0.779208355,10
0,MNIST,VAE,100,10,5000,100,14,[2],2,0.906,0.169,1,0,111.7,RF,0,9,19.8738273,1.066048228,17.80645211,189.2174724,0.789568426,10
0,MNIST,VAE,100,10,5000,100,15,[5],5,0.849,0.322,1,0,116.6,RF,0,9,14.61739903,0.82100755,8.9721923,59.57841168,0.788788375,10
0,MNIST,VAE,100,10,5000,100,16,[9],9,0.776,0.337,1,0,161,RF,0,9,10.6211565,0.570045069,7.824436486,34.99024071,0.793439155,10
0,MNIST,VAE,100,10,5000,100,17,[1],1,0.768,0.294,1,0,139.6,RF,0,7,7.794790524,0.461458835,4.293747398,18.47691981,0.815067991,10
0,MNIST,VAE,100,10,5000,100,18,[7],7,0.814,0.219,1,0,58.1,RF,0,9,14.52645362,0.793156599,9.72421556,52.15597796,0.798065645,10
0,MNIST,VAE,100,10,5000,100,19,[8],8,0.891,0.066,1,0,120.9,RF,0,9,18.87726437,1.005584824,14.46641216,133.3243068,0.77540972,10
0,MNIST,VAE,100,10,5000,100,20,[0],0,0.906,0.316,1,0,156.9,RF,0,9,20.12092561,1.100487033,20.16615718,214.059875,0.790071433,10
0,MNIST,VAE,100,10,5000,100,21,[0],0,0.927,0.243,1,0,110.9,RF,0,10,17.90760099,0.963914974,18.42650505,251.1440361,0.789433539,10
0,MNIST,VAE,100,10,5000,100,22,[0],0,0.931,0.091,1,0,138.8,RF,0,9,19.76052192,1.066427605,22.32975134,323.5058624,0.792180849,10
0,MNIST,VAE,100,10,5000,100,23,[3],3,0.892,0.174,1,0,78.5,RF,0,8,16.1000464,0.905687229,11.58485978,107.3868748,0.785527866,10
0,MNIST,VAE,100,10,5000,100,24,[6],6,0.876,0.105,1,0,152.2,RF,0,10,18.53704251,1.012619221,13.68316627,110.3158113,0.798689653,10
0,MNIST,VAE,100,10,5000,100,25,[3],3,0.907,0.234,1,0,65.2,RF,0,8,14.18586512,0.785262266,11.72199416,125.6527436,0.781654061,10
0,MNIST,VAE,100,10,5000,100,26,[6],6,0.883,0.292,1,0,101,RF,0,10,17.35470308,0.917652773,12.02097733,102.7577512,0.795771644,10
0,MNIST,VAE,100,10,5000,100,27,[1],1,0.714,0.373,1,0,105.2,RF,0,8,8.216777817,0.459096029,5.139856489,17.99251623,0.816227078,10
0,MNIST,VAE,100,10,5000,100,28,[6],6,0.862,0.19,1,0,99.4,RF,0,9,15.12913702,0.814435696,11.03607479,79.82156316,0.795457492,10
0,MNIST,VAE,100,10,5000,100,29,[9],9,0.794,0.2,1,0,116.7,RF,0,9,12.21610702,0.65563867,8.589752226,41.69049516,0.796517162,10
0,MNIST,VAE,100,10,5000,100,30,[7],7,0.743,0.368,1,0,59.6,RF,0,9,12.24195186,0.675305147,9.727119531,37.81527655,0.805120366,10
0,MNIST,VAE,100,10,5000,100,31,[6],6,0.877,0.314,1,0,79.3,RF,0,10,15.67067138,0.843491237,11.71965114,95.07313329,0.792353823,10
0,MNIST,VAE,100,10,5000,100,32,[0],0,0.94,0,1,0,82.5,RF,0,9,19.50243332,0.997401687,14.50246257,241.1282745,0.785854972,10
0,MNIST,VAE,100,10,5000,100,33,[8],8,0.891,0.185,1,0,81.8,RF,0,8,14.02740062,0.770570574,10.73854582,98.20740061,0.780266574,10
0,MNIST,VAE,100,10,5000,100,34,[5],5,0.817,0.13,1,0,73.7,RF,0,9,14.31232788,0.788941585,10.96043268,59.72997607,0.79753944,10
0,MNIST,VAE,100,10,5000,100,35,[5],5,0.799,0.13,1,0,66.6,RF,0,9,12.39830899,0.665028579,6.81577663,33.86955538,0.789270322,10
0,MNIST,VAE,100,10,5000,100,36,[2],2,0.899,0.162,1,0,71.4,RF,0,9,15.65609151,0.826189234,12.07052476,119.876648,0.783514818,10
0,MNIST,VAE,100,10,5000,100,37,[9],9,0.794,0.257,1,0,113.9,RF,0,9,11.52944418,0.599476117,7.175542203,34.80337042,0.794913419,10
0,MNIST,VAE,100,10,5000,100,38,[1],1,0.728,0.464,1,0,130.3,RF,0,7,7.76758852,0.434055645,4.58703617,16.8902906,0.815640279,10
0,MNIST,VAE,100,10,5000,100,39,[6],6,0.881,0.207,1,0,111,RF,0,9,15.04671602,0.808180617,10.99147993,92.42778126,0.796976379,10
0,MNIST,VAE,100,10,5000,100,40,[4],4,0.85,0.303,1,0,118.2,RF,0,9,12.85633639,0.692335633,9.373047606,62.62273272,0.783661038,10
0,MNIST,VAE,100,10,5000,100,41,[9],9,0.774,0.219,1,0,77.8,RF,0,9,10.26009707,0.542788399,7.089882074,31.427924,0.794147841,10
0,MNIST,VAE,100,10,5000,100,42,[7],7,0.591,0.056,1,0,133.4,RF,0,9,4.279594815,0.239883542,2.148768459,5.253449364,0.77575539,10
0,MNIST,VAE,100,10,5000,100,43,[7],7,0.759,0.312,1,0,114.8,RF,0,9,13.22357718,0.733566057,12.88920464,53.45362283,0.802892641,10
0,MNIST,VAE,100,10,5000,100,44,[4],4,0.869,0.37,1,0,90.4,RF,0,9,15.37974693,0.821471257,10.50962172,79.97838739,0.788173379,10
0,MNIST,VAE,100,10,5000,100,45,[5],5,0.769,0.209,1,0,100.7,RF,0,9,13.55252143,0.722287729,8.310920415,35.94902773,0.79216791,10
0,MNIST,VAE,100,10,5000,100,46,[2],2,0.891,0.039,1,0,91.4,RF,0,8,17.08652296,0.95187267,14.76564604,135.079979,0.787825546,10
0,MNIST,VAE,100,10,5000,100,47,[7],7,0.814,0.171,1,0,149.9,RF,0,9,12.70503017,0.67870556,7.868044017,42.29591766,0.790739532,10
0,MNIST,VAE,100,10,5000,100,48,[3],3,0.909,0.186,1,0,141.4,RF,0,9,16.26600392,0.868591038,12.22857295,134.0202001,0.783267287,10
0,MNIST,VAE,100,10,5000,100,49,[9],9,0.774,0.035,1,0,109.4,RF,0.01,9,8.650557136,0.466686786,5.82078941,25.79888214,0.796919426,10
0,MNIST,VAE,100,10,5000,100,50,[2],2,0.908,0.385,1,0,152.2,RF,0,9,19.19695282,1.023125806,16.32815209,178.4253205,0.789086011,10
0,MNIST,VAE,100,10,5000,100,51,[0],0,0.937,0.292,1,0,104.7,RF,0,9,18.38534361,0.993389413,16.48917734,262.9920153,0.789206532,10
0,MNIST,VAE,100,10,5000,100,52,[6],6,0.81,0.088,1,0,101.2,RF,0,8,11.48217029,0.609055213,7.514795791,39.5327357,0.792650933,10
0,MNIST,VAE,100,10,5000,100,53,[8],8,0.894,0.011,1,0,93.5,RF,0,9,14.74848771,0.787316484,11.05137251,104.0321636,0.77309959,10
0,MNIST,VAE,100,10,5000,100,54,[5],5,0.802,0.351,1,0,137.4,RF,0,9,13.82691571,0.750901555,9.599184269,48.49330219,0.795964439,10
0,MNIST,VAE,100,10,5000,100,55,[3],3,0.903,0.32,1,0,66.8,RF,0,8,14.63294995,0.834657281,11.68299964,120.3194623,0.785899639,10
0,MNIST,VAE,100,10,5000,100,56,[1],1,0.714,0.469,1,0,120.5,RF,0,7,9.415934012,0.517662174,6.129177217,21.4603359,0.81940007,10
0,MNIST,VAE,100,10,5000,100,57,[4],4,0.838,0.129,1,0,101.6,RF,0,9,11.91557174,0.648749129,8.758740023,54.08006465,0.787027251,10
0,MNIST,VAE,100,10,5000,100,58,[0],0,0.893,0.13,1,0,89.7,RF,0,9,19.15624559,1.005426807,13.87304529,129.9524127,0.785321021,10
0,MNIST,VAE,100,10,5000,100,59,[7],9,0.673,0.017,1,0,116.8,RF,0.02,9,6.114835258,0.341492312,3.603556872,11.03584438,0.782535976,10
0,MNIST,VAE,100,10,5000,100,60,[1],1,0.718,0.466,1,0,111.6,RF,0,8,8.465260663,0.470233203,4.891557133,17.34871596,0.821065588,10
0,MNIST,VAE,100,10,5000,100,61,[7],7,0.752,0.403,1,0,146.5,RF,0,9,12.19333294,0.678910658,9.176684482,37.00545525,0.799439242,10
0,MNIST,VAE,100,10,5000,100,62,[5],5,0.86,0.217,1,0,76,RF,0,9,15.32845742,0.838448085,9.035278308,64.3522485,0.792251491,10
0,MNIST,VAE,100,10,5000,100,63,[3],3,0.893,0.267,1,0,132.8,RF,0,9,14.90560643,0.840219829,9.741824988,90.96331348,0.788069087,10
0,MNIST,VAE,100,10,5000,100,64,[9],9,0.801,0.267,1,0,99.8,RF,0,9,11.07448637,0.5899552,7.187603991,36.15529568,0.794010956,10
0,MNIST,VAE,100,10,5000,100,65,[5],5,0.813,0.105,1,0,96.3,RF,0,8,12.82000086,0.690069982,8.828432743,47.28496529,0.795838827,10
0,MNIST,VAE,100,10,5000,100,66,[7],7,0.807,0.331,1,0,133.9,RF,0,9,11.13133572,0.653474455,7.613688231,39.351303,0.790926592,10
0,MNIST,VAE,100,10,5000,100,67,[9],9,0.783,0.282,1,0,132.3,RF,0,9,11.01325227,0.591973393,7.58626374,34.98063763,0.795481275,10
0,MNIST,VAE,100,10,5000,100,68,[6],6,0.831,0.1,1,0,100.9,RF,0.02,8,11.25800567,0.593244352,7.436474492,44.05371916,0.788816968,10
0,MNIST,VAE,100,10,5000,100,69,[0],0,0.93,0.038,1,0,68.7,RF,0,10,19.71545623,1.083682563,17.87459306,254.6586459,0.79614115,10
0,MNIST,VAE,100,10,5000,100,70,[1],1,0.718,0.477,1,0,85.9,RF,0,7,10.41007443,0.569720516,7.043567546,24.96905524,0.822334596,10
0,MNIST,VAE,100,10,5000,100,71,[7],7,0.813,0.287,1,0,75.7,RF,0,9,15.17165252,0.830111056,14.010021,74.83919512,0.805866203,10
0,MNIST,VAE,100,10,5000,100,72,[3],3,0.903,0.236,1,0,95.6,RF,0,9,14.58730173,0.825391148,9.514987841,98.57785912,0.788855419,10
0,MNIST,VAE,100,10,5000,100,73,[0],0,0.935,0.223,1,0,139.3,RF,0,10,18.96702557,0.999479313,14.97221657,229.8044623,0.790931763,10
0,MNIST,VAE,100,10,5000,100,74,[4],4,0.859,0.14,1,0,65.8,RF,0,9,12.6149095,0.656434033,6.42651497,45.44025188,0.790181323,10
0,MNIST,VAE,100,10,5000,100,75,[3],3,0.855,0.03,1,0,55.8,RF,0,9,12.56707767,0.66236699,7.321653369,50.58438116,0.783218921,10
0,MNIST,VAE,100,10,5000,100,76,[4],4,0.82,0.369,1,0,95.7,RF,0,9,12.27798938,0.655863104,8.038858804,44.5578989,0.785692339,10
0,MNIST,VAE,100,10,5000,100,77,[2],3,0.895,0.007,1,0,70.4,RF,0,9,17.69024021,0.961156309,12.78686462,121.2778007,0.788480807,10
0,MNIST,VAE,100,10,5000,100,78,[5],5,0.723,0.021,1,0,57.9,RF,0,10,8.793526921,0.470700338,4.21554512,15.23685988,0.786376897,10
0,MNIST,VAE,100,10,5000,100,79,[6],6,0.844,0.326,1,0,130.3,RF,0,9,14.81407496,0.788638708,11.15348553,71.55311984,0.793721407,10
0,MNIST,VAE,100,10,5000,100,80,[6],6,0.879,0.152,1,0,62.9,RF,0,10,16.55128845,0.879493497,11.82592495,97.51141341,0.788712793,10
0,MNIST,VAE,100,10,5000,100,81,[6],6,0.885,0.202,1,0,102.3,RF,0,9,14.71880589,0.789384857,10.42323896,90.38931306,0.793776328,10
0,MNIST,VAE,100,10,5000,100,82,[8],8,0.908,0.009,1,0,80.6,RF,0,10,15.04561607,0.8246773,11.38788844,123.916401,0.770773264,10
0,MNIST,VAE,100,10,5000,100,83,[2],2,0.91,0.356,1,0,60,RF,0,9,17.03774951,0.914365156,13.21172979,147.6011179,0.783538055,10
0,MNIST,VAE,100,10,5000,100,84,[7],7,0.721,0.117,1,0,88.2,RF,0,9,7.541219806,0.403453884,3.567817194,12.7753127,0.783172483,10
0,MNIST,VAE,100,10,5000,100,85,[1],1,0.757,0.405,1,0,97.7,RF,0,7,6.56077075,0.354262239,2.620538222,10.79057436,0.795978724,10
0,MNIST,VAE,100,10,5000,100,86,[1],1,0.731,0.15,1,0,33.8,RF,0,8,6.82197549,0.395880222,3.275746302,12.19312445,0.804149735,10
0,MNIST,VAE,100,10,5000,100,87,[3],3,0.891,0.28,1,0,86.7,RF,0,9,15.16912038,0.848377395,10.83141373,99.55278849,0.785150101,10
0,MNIST,VAE,100,10,5000,100,88,[8],8,0.891,0.193,1,0,49,RF,0,9,17.79815376,0.973486194,12.82035716,118.0273585,0.779365391,10
0,MNIST,VAE,100,10,5000,100,89,[8],8,0.91,0.062,1,0,75.2,RF,0,9,17.87234152,0.949648097,11.28717234,125.4340816,0.777507664,10
0,MNIST,VAE,100,10,5000,100,90,[7],7,0.825,0.454,1,0,64.4,RF,0,9,15.84925219,0.866595335,14.00546757,80.01806252,0.803394644,10
0,MNIST,VAE,100,10,5000,100,91,[5],5,0.833,0.34,1,0,24.3,RF,0,8,13.8575912,0.777024972,9.94544512,59.5224938,0.793128086,10
0,MNIST,VAE,100,10,5000,100,92,[1],1,0.766,0.409,1,0,93,RF,0,7,7.400875665,0.435369788,3.629772138,15.49503838,0.807350898,10
0,MNIST,VAE,100,10,5000,100,93,[8],8,0.893,0.027,1,0,89.8,RF,0,9,20.20637035,1.063535391,14.88058667,138.6770772,0.777409497,10
0,MNIST,VAE,100,10,5000,100,94,[2],2,0.903,0.047,1,0,41.3,RF,0,9,19.16213475,1.001533212,14.78063756,152.953587,0.781998103,10
0,MNIST,VAE,100,10,5000,100,95,[0],0,0.929,0.294,1,0,68.7,RF,0,10,18.79564561,1.035385688,20.67765026,290.1695128,0.7868543,10
0,MNIST,VAE,100,10,5000,100,96,[8],8,0.885,0.017,1,0,88.4,RF,0,9,17.19112856,0.958062352,12.88697816,112.1164299,0.778245052,10
0,MNIST,VAE,100,10,5000,100,97,[7],7,0.807,0.491,1,0,55.6,RF,0,9,15.72826768,0.850106676,12.58378476,65.12469873,0.806226135,10
0,MNIST,VAE,100,10,5000,100,98,[3],3,0.91,0.24,1,0,60.3,RF,0,8,15.02926846,0.802028712,11.04438354,123.3864928,0.784317921,10
0,MNIST,VAE,100,10,5000,100,99,[0],0,0.934,0.226,1,0,28.6,RF,0,9,19.16107273,1.038274641,18.97778345,286.2744098,0.788778852,10
0,MNIST,VAE,100,10,5000,100,0,[8],8,0.776,0.005,1,0,794.2,SVM,4.94584E-07,10,51.68123775,2.856252637,155.8251026,694.795896,0.77606518,10
0,MNIST,VAE,100,10,5000,100,1,[4],4,0.788,0.031,1,0,368.8,SVM,2.96063E-08,9,48.24023949,2.625038392,157.5370827,744.3924543,0.788105011,10
0,MNIST,VAE,100,10,5000,100,2,[8],8,0.601,0.17,1,0,455,SVM,0.000226187,9,56.08071014,2.979187691,149.6422228,374.830036,0.792556032,10
0,MNIST,VAE,100,10,5000,100,3,[7],7,0.807,0.109,1,0,850.3,SVM,2.39247E-07,9,53.82120155,2.868317356,151.077246,783.218992,0.784342164,10
0,MNIST,VAE,100,10,5000,100,4,[7],7,0.816,1.11,1,0,377.8,SVM,4.04784E-08,9,45.11203162,2.439372254,137.0087044,743.3825539,0.785512574,10
0,MNIST,VAE,100,10,5000,100,5,[0],0,0.845,0.002,1,0,316,SVM,1.45635E-05,9,50.66024716,2.734233288,127.0401514,819.7772371,0.791601464,10
0,MNIST,VAE,100,10,5000,100,6,[6],6,0.832,0.25,1,0,277.4,SVM,4.64145E-05,9,51.81221751,2.844886619,131.9868752,783.6468715,0.784968868,10
0,MNIST,VAE,100,10,5000,100,7,[2],2,0.811,0.058,1,0,272.8,SVM,1.75513E-06,9,51.51180591,2.784631407,140.8526167,747.1725938,0.78716055,10
0,MNIST,VAE,100,10,5000,100,8,[7],7,0.808,0.42,1,0,371.2,SVM,6.44273E-07,9,48.72691912,2.690422506,140.2899385,732.3052007,0.785984221,10
0,MNIST,VAE,100,10,5000,100,9,[4],4,0.807,0.512,1,0,310.7,SVM,0.000329948,9,49.51287604,2.666349274,145.0588613,751.5238715,0.784568029,10
0,MNIST,VAE,100,10,5000,100,10,[3],3,0.795,0.219,1,0,485.6,SVM,1.34628E-05,8,42.34020361,2.188391981,99.87185472,486.9626622,0.784472473,10
0,MNIST,VAE,100,10,5000,100,11,[9],9,0.63,0.36,1,0,354.7,SVM,5.91333E-06,9,60.17650238,3.230624894,208.7964162,564.9314266,0.797414635,10
0,MNIST,VAE,100,10,5000,100,12,[9],9,0.646,0.251,1,0,271.7,SVM,1.13151E-05,9,54.10427861,2.928492317,185.5154373,524.4056976,0.800553506,10
0,MNIST,VAE,100,10,5000,100,13,[8],8,0.746,0.176,1,0,456.4,SVM,1.63409E-06,9,52.78880648,2.844509462,184.4311179,725.4092428,0.789404497,10
0,MNIST,VAE,100,10,5000,100,14,[2],2,0.804,0.049,1,0,265.4,SVM,7.94736E-07,9,53.45756316,2.974989938,150.4209711,765.7366862,0.787928736,10
0,MNIST,VAE,100,10,5000,100,15,[5],5,0.778,0.002,1,0,355.1,SVM,1.8098E-08,9,50.87341652,2.75412304,143.3756466,645.4001631,0.795037773,10
0,MNIST,VAE,100,10,5000,100,16,[9],9,0.689,0.089,1,0,303.4,SVM,2.04197E-08,9,57.70023035,3.104407052,197.6699327,635.4280662,0.790828285,10
0,MNIST,VAE,100,10,5000,100,17,[1],1,0.864,0.013,1,0,311.5,SVM,6.56904E-05,7,47.53771299,2.615909403,105.7439764,775.3709924,0.784136948,10
0,MNIST,VAE,100,10,5000,100,18,[7],7,0.84,0.004,1,0,260.3,SVM,1.12164E-05,9,49.14072784,2.571723077,126.3413037,791.0626726,0.784002928,10
0,MNIST,VAE,100,10,5000,100,19,[8],8,0.75,0.899,1,0,276.6,SVM,1.36922E-05,9,58.86714716,3.176449304,184.9060854,739.0364882,0.779752888,10
0,MNIST,VAE,100,10,5000,100,20,[0],0,0.818,0.416,1,0,360.2,SVM,6.47976E-05,9,42.47619638,2.252358565,111.2312658,610.6696903,0.792306289,10
0,MNIST,VAE,100,10,5000,100,21,[0],0,0.872,0.048,1,0,245,SVM,1.99944E-06,10,44.83557735,2.578757418,98.44499506,771.3422045,0.783183431,10
0,MNIST,VAE,100,10,5000,100,22,[0],0,0.853,0.255,1,0,283.2,SVM,3.84185E-06,9,46.47243908,2.613033253,119.1240502,809.6122293,0.785060878,10
0,MNIST,VAE,100,10,5000,100,23,[3],3,0.802,0.258,1,0,381.9,SVM,5.66835E-10,8,46.56218152,2.563220678,134.1483156,678.8506044,0.779709161,10
0,MNIST,VAE,100,10,5000,100,24,[6],6,0.809,0.834,1,0,259.1,SVM,6.07487E-09,10,50.05179745,2.81979356,139.2607661,730.0107173,0.781028169,10
0,MNIST,VAE,100,10,5000,100,25,[3],3,0.814,0.006,1,0,297.5,SVM,7.17191E-10,8,50.73013427,2.761405855,133.7830843,720.4875048,0.782764196,10
0,MNIST,VAE,100,10,5000,100,26,[6],6,0.803,0.029,1,0,280.8,SVM,2.06367E-08,10,48.20446066,2.633678102,140.4291555,713.6238047,0.779490732,10
0,MNIST,VAE,100,10,5000,100,27,[1],1,0.853,0.001,1,0,235.6,SVM,2.16344E-06,8,48.51359645,2.666507211,109.7838793,746.5164133,0.779844539,10
0,MNIST,VAE,100,10,5000,100,28,[6],6,0.815,0.004,1,0,234.5,SVM,6.60716E-06,9,50.4857861,2.849145143,145.1551332,783.3759084,0.790911942,10
0,MNIST,VAE,100,10,5000,100,29,[9],9,0.658,0.617,1,0,234.1,SVM,8.87967E-06,9,65.76132157,3.517935653,218.0534363,637.3299578,0.790534341,10
0,MNIST,VAE,100,10,5000,100,30,[7],7,0.803,0.192,1,0,173.1,SVM,3.12327E-09,9,46.43393044,2.542014946,140.3509973,713.1188736,0.7819692,10
0,MNIST,VAE,100,10,5000,100,31,[6],6,0.815,0.077,1,0,249.4,SVM,8.1351E-10,10,47.0071515,2.632443316,142.3772637,768.8784781,0.778382851,10
0,MNIST,VAE,100,10,5000,100,32,[0],0,0.825,0.489,1,0,228.7,SVM,1.06543E-06,9,51.66213887,2.784249123,128.4541921,735.9390856,0.7913345,10
