,dataset,weighting_fn,epoch_num,latent_size,num_samples,select_percent,instance_no,predict_label,label,r2,mse,element1,element3,process_time,target_model,local_output,Active_latent_dim,L1,L2,RSS,TSS,WRSR,WRSR2,Peason,spearman,Kendor,auto_encoder_latent_dim
0,MNIST,VAE,100,10,5000,100,32,[0],0,0.798,0.47,1,0,11,NN,1.38E-14,9,50.44140199,2.630839425,132.6622294,656.2028355,0.797184236,1.003590292,0.023689361,0.007209562,0.004507782,10
0,MNIST,VAE,100,10,5000,100,33,[8],8,0.694,0.281,1,0,11.5,NN,5.21E-25,8,59.44355411,3.329853585,228.3941635,746.2327471,0.790453321,0.996401452,-0.027168821,0.012941641,0.00874679,10
0,MNIST,VAE,100,10,5000,100,34,[5],5,0.722,0,1,0,10.8,NN,1.46E-22,9,51.41571738,2.83991019,205.2583198,737.385342,0.772593852,0.976395332,-0.180851442,-0.143451303,-0.096365125,10
0,MNIST,VAE,100,10,5000,100,35,[5],5,0.699,0.066,1,0,10.1,NN,4.56E-19,9,58.89915301,3.176313858,181.7241528,603.1274898,0.790483754,0.99952413,-0.003480411,0.063632936,0.042657331,10
0,MNIST,VAE,100,10,5000,100,36,[2],2,0.765,0.006,1,0,13.5,NN,2.21E-29,9,52.7204292,2.888159989,193.8567839,824.7931224,0.7867926,0.99126191,-0.067478128,-0.021109741,-0.014038168,10
0,MNIST,VAE,100,10,5000,100,37,[9],9,0.687,0.239,1,0,11.2,NN,7.35E-13,9,48.97646584,2.656440744,178.9192101,570.7801022,0.789709504,0.995992754,-0.026389929,0.033142377,0.022019604,10
0,MNIST,VAE,100,10,5000,100,38,[1],1,0.761,0.013,1,0,28.6,NN,9.6E-20,7,54.24075496,3.054908368,193.8561909,811.7090691,0.791822803,0.997098326,-0.021485476,0.057314055,0.038270054,10
0,MNIST,VAE,100,10,5000,100,39,[6],6,0.751,0.055,1,0,33.1,NN,4.38E-20,9,50.08846387,2.85089159,179.5551526,722.3328017,0.776529522,0.980332709,-0.138305574,-0.14035987,-0.093745317,10
0,MNIST,VAE,100,10,5000,100,40,[4],4,0.704,0.024,1,0,40.2,NN,4.38E-09,9,58.39906727,3.178241546,183.7503711,621.3772921,0.767685762,0.968963501,-0.196276819,-0.211261615,-0.140532747,10
0,MNIST,VAE,100,10,5000,100,41,[9],9,0.593,0.409,1,0,40.5,NN,2.43E-08,9,45.96011942,2.478993527,173.614249,426.6030157,0.788719521,0.995746079,-0.02726328,0.000874435,0.000565393,10
0,MNIST,VAE,100,10,5000,100,42,[4],7,0.732,0.158,1,0,37.8,NN,2.91E-10,9,63.22839536,3.408962923,219.7705616,818.8609181,0.785998254,0.988945451,-0.088251711,-0.023407641,-0.015980476,10
0,MNIST,VAE,100,10,5000,100,43,[7],7,0.706,0.043,1,0,45.5,NN,2.48E-23,9,53.83236476,2.94107855,172.1976975,586.1938269,0.770411843,0.972209543,-0.182859261,-0.175683862,-0.117613546,10
0,MNIST,VAE,100,10,5000,100,44,[4],4,0.743,0.001,1,0,31.2,NN,6.66E-10,9,55.33517702,3.056784635,182.9885009,711.7628555,0.77085677,0.974818913,-0.173236427,-0.164907754,-0.109921353,10
0,MNIST,VAE,100,10,5000,100,45,[5],5,0.718,0.144,1,0,26.8,NN,2.27E-22,9,53.02747573,2.874339439,210.393075,747.27987,0.794163584,1.001045424,0.008288108,0.092240926,0.061904948,10
0,MNIST,VAE,100,10,5000,100,46,[2],2,0.778,0.188,1,0,29.2,NN,5.98E-17,8,54.51031119,3.054738567,189.1832919,851.3980047,0.788825119,0.993767359,-0.047780774,0.021234312,0.014484417,10
0,MNIST,VAE,100,10,5000,100,47,[7],7,0.741,0.017,1,0,38.8,NN,7.65E-19,9,60.21372918,3.201540826,210.1293719,811.933926,0.789540468,0.995966359,-0.031525149,0.023445874,0.015709463,10
0,MNIST,VAE,100,10,5000,100,48,[3],3,0.758,0.377,1,0,36.9,NN,3.67E-19,9,55.72068587,2.999870737,189.6774555,782.2032616,0.786089128,0.992150409,-0.056343564,-0.018462046,-0.012211003,10
0,MNIST,VAE,100,10,5000,100,49,[9],9,0.528,0.227,1,0,25.9,NN,0.0000073,9,40.99062729,2.221597454,124.6959618,264.1140719,0.784720196,0.991565271,-0.042530319,-0.052765328,-0.034817043,10
0,MNIST,VAE,100,10,5000,100,50,[2],2,0.758,0.266,1,0,26.8,NN,1.6E-23,9,46.35207462,2.554833676,168.2883649,694.1288777,0.773959839,0.97690416,-0.155107667,-0.114503812,-0.076559792,10
0,MNIST,VAE,100,10,5000,100,51,[0],0,0.813,0.654,1,0,42.7,NN,6.03E-25,9,43.13701774,2.427475615,116.7150797,625.7547743,0.774213476,0.977075276,-0.122016489,-0.162714265,-0.107683541,10
0,MNIST,VAE,100,10,5000,100,52,[6],6,0.713,0.219,1,0,33.8,NN,0.000000338,8,46.51327896,2.629797689,137.7115622,480.2297787,0.790486356,0.996081978,-0.022446828,0.01772031,0.011309062,10
0,MNIST,VAE,100,10,5000,100,53,[8],8,0.682,0.001,1,0,29.5,NN,3.63E-12,9,63.25660981,3.439463032,235.6477406,741.4771638,0.788737635,0.994505108,-0.041721145,0.000408303,0.000412402,10
0,MNIST,VAE,100,10,5000,100,54,[5],5,0.746,0.429,1,0,47.3,NN,6.91E-13,9,49.00110282,2.644566908,195.2030801,767.8326582,0.792462054,1.001248705,0.009708547,0.068807425,0.045911902,10
0,MNIST,VAE,100,10,5000,100,55,[3],3,0.76,0.194,1,0,28.6,NN,8.69E-27,8,49.93738312,2.670271208,156.8852674,653.739428,0.766674184,0.970682922,-0.180757583,-0.173423522,-0.116279896,10
0,MNIST,VAE,100,10,5000,100,56,[1],1,0.772,0.036,1,0,39.1,NN,3.44E-10,7,55.58197263,3.113662117,188.6114793,826.0568228,0.782891534,0.986971317,-0.093483828,-0.028073296,-0.018359032,10
0,MNIST,VAE,100,10,5000,100,57,[8],4,0.6,0.144,1,0,31.4,NN,0.000000289,9,35.67495231,1.915168162,89.83603338,224.7291514,0.765009091,0.967857102,-0.1280347,-0.19572476,-0.131332507,10
0,MNIST,VAE,100,10,5000,100,58,[6],0,0.7,0.337,1,0,42.4,NN,0.000000312,9,45.84388455,2.432820278,127.6626254,425.1951567,0.798781775,1.008322933,0.045206638,0.024698102,0.015114063,10
0,MNIST,VAE,100,10,5000,100,59,[7],9,0.696,0.031,1,0,48,NN,6.51E-10,9,40.80741941,2.23191388,142.1146241,466.7680796,0.790547945,0.995725485,-0.024698946,-0.038441339,-0.025695059,10
0,MNIST,VAE,100,10,5000,100,60,[1],1,0.757,0.091,1,0,36.7,NN,4.53E-13,8,61.26617095,3.303304028,202.7585141,833.973287,0.782777342,0.988905619,-0.079764955,-0.00145521,-0.000513783,10
0,MNIST,VAE,100,10,5000,100,61,[7],7,0.754,0.017,1,0,27.5,NN,3.98E-24,9,51.41364648,2.749548371,157.9274009,641.1910324,0.774578604,0.975233513,-0.177157189,-0.164188421,-0.110187562,10
0,MNIST,VAE,100,10,5000,100,62,[5],5,0.723,0.024,1,0,30.3,NN,2.37E-25,9,51.35214933,2.775180578,229.9221848,831.0234122,0.790768725,0.999973977,-0.000214905,0.082338276,0.055530868,10
0,MNIST,VAE,100,10,5000,100,63,[3],3,0.699,0.012,1,0,35.4,NN,3.9E-21,9,57.0351211,3.164764948,231.7230293,771.0096695,0.78846919,0.995004724,-0.037311627,0.00291319,0.0021001,10
0,MNIST,VAE,100,10,5000,100,64,[9],9,0.708,0,1,0,33.3,NN,1.13E-14,9,55.53334818,3.003239035,208.978743,714.7200523,0.784364097,0.986295761,-0.099391043,0.004346005,0.0035007,10
0,MNIST,VAE,100,10,5000,100,65,[5],5,0.742,0.544,1,0,41.7,NN,2.41E-19,8,51.42908701,2.673369554,211.3828288,818.2480736,0.791504378,0.998445955,-0.013016583,0.065159032,0.044232847,10
0,MNIST,VAE,100,10,5000,100,66,[7],7,0.758,0.55,1,0,48.7,NN,4.54E-25,9,51.26313813,2.886256799,196.4223729,810.9643416,0.781581941,0.988508319,-0.09109346,-0.014195829,-0.009506222,10
0,MNIST,VAE,100,10,5000,100,67,[9],9,0.654,0.001,1,0,41.4,NN,7.37E-13,9,53.26452303,2.950588893,233.4986225,673.8827646,0.78544258,0.993226254,-0.048059934,0.039560019,0.027471254,10
0,MNIST,VAE,100,10,5000,100,68,[6],6,0.732,0.008,1,0,32.7,NN,0.0000215,8,53.87879492,2.94751414,180.6047516,674.6062491,0.798342693,1.007450909,0.053957591,0.097033244,0.06500084,10
0,MNIST,VAE,100,10,5000,100,69,[0],0,0.797,0.277,1,0,33.1,NN,1.18E-22,10,41.33690566,2.32496015,114.4462771,562.7953668,0.767599801,0.966752612,-0.171258139,-0.176734465,-0.118112903,10
0,MNIST,VAE,100,10,5000,100,70,[1],1,0.774,0.028,1,0,31.2,NN,5.7E-17,7,52.18267622,2.9019197,178.4295431,790.7997163,0.77752335,0.982718348,-0.121216986,-0.065012953,-0.043385957,10
0,MNIST,VAE,100,10,5000,100,71,[7],7,0.72,0.004,1,0,29.3,NN,3.22E-17,9,58.22033174,3.184469051,210.6326325,750.9220313,0.778524454,0.982116928,-0.128602007,-0.093565034,-0.062713585,10
0,MNIST,VAE,100,10,5000,100,72,[3],3,0.714,0.209,1,0,24.1,NN,1.18E-21,9,57.50083072,3.211625284,215.8303582,754.9633839,0.789159865,0.992904832,-0.051404281,-0.007044363,-0.004897299,10
0,MNIST,VAE,100,10,5000,100,73,[0],0,0.811,0.015,1,0,24.7,NN,3.47E-22,10,52.45943536,2.784043839,153.6936693,814.4370384,0.790137136,0.997929468,-0.015170647,0.018117852,0.011860132,10
0,MNIST,VAE,100,10,5000,100,74,[4],4,0.719,0.11,1,0,21.3,NN,0.000000857,9,62.33249569,3.273454114,203.6500386,724.1186492,0.791229897,1.001047525,0.006949498,0.032258079,0.021430846,10
0,MNIST,VAE,100,10,5000,100,75,[3],3,0.754,0.486,1,0,28.7,NN,4.55E-26,9,51.02594606,2.694599685,152.3492202,618.0582135,0.786501406,0.992084948,-0.048758397,-0.028235922,-0.019269375,10
0,MNIST,VAE,100,10,5000,100,76,[4],4,0.726,0.243,1,0,21.5,NN,7.75E-15,9,60.17890141,3.286114814,217.1946845,793.4354201,0.778691064,0.982254749,-0.139868964,-0.076175507,-0.050588038,10
0,MNIST,VAE,100,10,5000,100,77,[3],3,0.654,0.149,1,0,23.4,NN,3.62E-15,9,49.4050683,2.773584612,180.3853585,521.2816507,0.786733105,0.991984197,-0.049563772,0.000270102,0.0000858,10
0,MNIST,VAE,100,10,5000,100,78,[5],5,0.598,0.218,1,0,19,NN,1.45E-11,10,49.13882993,2.605224945,132.8249717,330.5485275,0.795404752,1.003507758,0.02004926,0.002520927,0.001211042,10
0,MNIST,VAE,100,10,5000,100,79,[6],6,0.748,0.029,1,0,20.4,NN,6.25E-10,9,53.59543354,2.983245157,208.9985139,828.3272973,0.78321321,0.991702374,-0.063787153,0.003369431,0.002365033,10
0,MNIST,VAE,100,10,5000,100,80,[6],6,0.746,0.203,1,0,28.1,NN,2.8E-12,10,57.14369114,3.196526442,219.6093878,864.8402676,0.787036759,0.991330358,-0.066922693,-0.033261708,-0.022153152,10
0,MNIST,VAE,100,10,5000,100,81,[6],6,0.755,0.44,1,0,21.7,NN,1.69E-18,9,60.51729718,3.376578915,217.6809975,888.577762,0.790617596,0.999469729,-0.004024323,0.011821342,0.007559672,10
0,MNIST,VAE,100,10,5000,100,82,[8],8,0.681,0.131,1,0,17.6,NN,3.04E-12,10,62.05699883,3.325058824,236.6626268,742.0958249,0.77621254,0.982050188,-0.127184251,-0.099937928,-0.066927145,10
0,MNIST,VAE,100,10,5000,100,83,[2],2,0.743,0.011,1,0,20.5,NN,8.5E-25,9,48.51109089,2.579357304,136.5265211,530.4784368,0.767970741,0.968690784,-0.178429691,-0.210962368,-0.140339365,10
0,MNIST,VAE,100,10,5000,100,84,[7],7,0.668,0.307,1,0,20.6,NN,1.44E-17,9,46.82311012,2.486335018,157.5852277,474.8632645,0.796514717,1.00660766,0.037121951,0.024446659,0.015859332,10
0,MNIST,VAE,100,10,5000,100,85,[1],1,0.757,0.002,1,0,18.3,NN,3.02E-15,7,50.39905194,2.870918722,167.910804,691.496893,0.787728276,0.994438351,-0.039263588,0.034693873,0.023122545,10
0,MNIST,VAE,100,10,5000,100,86,[1],1,0.747,0.144,1,0,21.2,NN,8.79E-11,8,49.96139712,2.694416724,157.4540038,621.3406202,0.790154548,0.99737736,-0.017016711,0.025832068,0.01684585,10
0,MNIST,VAE,100,10,5000,100,87,[3],3,0.736,0.011,1,0,14.5,NN,1.78E-18,9,50.64126059,2.765103394,197.2517415,747.8506473,0.775083237,0.979883194,-0.141677445,-0.077544937,-0.0517806,10
0,MNIST,VAE,100,10,5000,100,88,[8],8,0.679,0.005,1,0,12.8,NN,4.65E-22,9,60.70986988,3.236294438,248.4562193,774.2780321,0.791053955,0.998539524,-0.011714217,0.050354836,0.034067453,10
0,MNIST,VAE,100,10,5000,100,89,[8],8,0.717,0.416,1,0,17.2,NN,3.57E-15,9,60.93162774,3.341238352,218.4638011,772.0591022,0.785144943,0.992933942,-0.053684854,-0.00367904,-0.002413603,10
0,MNIST,VAE,100,10,5000,100,90,[7],7,0.758,0.086,1,0,13.9,NN,1.75E-26,9,53.13383634,2.897806018,181.3899309,748.9960255,0.776654629,0.980818831,-0.133010782,-0.119806703,-0.080047453,10
0,MNIST,VAE,100,10,5000,100,91,[5],5,0.741,0.329,1,0,20,NN,4.31E-13,8,56.27816533,3.144380896,208.2427368,803.5953792,0.779407428,0.983623956,-0.134942656,-0.069734712,-0.046849772,10
0,MNIST,VAE,100,10,5000,100,92,[1],1,0.757,0.143,1,0,7.7,NN,3.77E-19,7,56.29246605,3.087351699,190.9120172,786.2188477,0.791607106,0.997988631,-0.015057472,0.05468508,0.036611244,10
0,MNIST,VAE,100,10,5000,100,93,[8],8,0.648,0.688,1,0,11.5,NN,2.81E-09,9,59.52173625,3.33742429,262.341639,745.1137641,0.795523481,1.003862858,0.030126486,0.089394817,0.059961835,10
0,MNIST,VAE,100,10,5000,100,94,[2],2,0.731,0.005,1,0,14.1,NN,2.25E-19,9,47.97059463,2.566522496,124.4633134,462.5604087,0.761585808,0.959184403,-0.222476271,-0.231939637,-0.155364353,10
0,MNIST,VAE,100,10,5000,100,95,[0],0,0.825,0.038,1,0,15.5,NN,1.23E-13,10,43.13727292,2.431946752,146.4084033,838.0385566,0.792899103,1.000828955,0.005475229,0.008619022,0.005693379,10
0,MNIST,VAE,100,10,5000,100,96,[8],8,0.69,0.11,1,0,10.6,NN,3.26E-14,9,64.71503128,3.424949922,247.3807636,799.0797355,0.781056711,0.986598971,-0.104800184,-0.042441957,-0.028106022,10
0,MNIST,VAE,100,10,5000,100,97,[7],7,0.766,0,1,0,10.6,NN,7.46E-24,9,58.12022589,3.028385361,180.0053027,769.9809354,0.776065819,0.979121293,-0.144539368,-0.113978963,-0.076182123,10
0,MNIST,VAE,100,10,5000,100,98,[3],3,0.789,0.058,1,0,15.8,NN,2.32E-23,8,45.32298584,2.622746873,139.2097929,659.9094785,0.776114027,0.976408751,-0.15225942,-0.131673362,-0.088295739,10
0,MNIST,VAE,100,10,5000,100,99,[0],0,0.795,0.001,1,0,13.2,NN,1.81E-17,9,48.8679528,2.653458461,146.8599845,715.480948,0.780767667,0.98453913,-0.096381209,-0.092639573,-0.061791238,10
0,MNIST,VAE,100,10,5000,100,0,[8],8,0.895,0.092,1,0,13.5,RF,0,10,15.92050058,0.866662973,11.90188966,113.6835715,0.769329307,0.97039102,-0.160303412,-0.110694557,-0.074167236,10
0,MNIST,VAE,100,10,5000,100,1,[4],4,0.806,0.195,1,0,12.6,RF,0,9,11.49818369,0.614857759,7.689828747,39.57166638,0.780520244,0.986413518,-0.078533427,-0.074303386,-0.049374835,10
0,MNIST,VAE,100,10,5000,100,2,[8],8,0.79,0.008,1,0,12.6,RF,0,9,16.23032825,0.879139643,12.20810024,58.05876748,0.781648406,0.986724183,-0.08348661,-0.062518494,-0.0416981,10
0,MNIST,VAE,100,10,5000,100,3,[7],7,0.799,0.308,1,0,13.9,RF,0,9,14.57224657,0.792216932,10.84055145,54.06578277,0.800326384,1.01137053,0.050379231,-0.028993413,-0.020024005,10
0,MNIST,VAE,100,10,5000,100,4,[7],7,0.748,0.345,1,0,11.6,RF,0,9,10.98731625,0.609999743,7.94803442,31.56647076,0.794736921,1.003688395,0.014703806,-0.027495177,-0.018383357,10
0,MNIST,VAE,100,10,5000,100,5,[0],0,0.929,0.085,1,0,10.8,RF,0,9,17.17763342,0.95200839,14.66319749,206.0819032,0.790635033,0.995540301,-0.026412056,0.002898039,0.002045689,10
0,MNIST,VAE,100,10,5000,100,6,[6],6,0.89,0.05,1,0,7.9,RF,0.01,9,13.50749414,0.715665933,8.613130341,78.19502411,0.787882729,0.993670161,-0.036405497,-0.023501641,-0.015603601,10
0,MNIST,VAE,100,10,5000,100,7,[2],2,0.893,0.321,1,0,13.8,RF,0,9,17.29573301,0.897285681,11.91494335,111.6913974,0.780715654,0.984782818,-0.09650527,-0.085965159,-0.057521264,10
0,MNIST,VAE,100,10,5000,100,8,[7],7,0.71,0.323,1,0,12.3,RF,0,9,10.34671235,0.552902212,7.258139479,25.01104236,0.800710925,1.010548893,0.035676214,-0.040093433,-0.026967473,10
0,MNIST,VAE,100,10,5000,100,9,[4],4,0.812,0.086,1,0,10.1,RF,0,9,12.16557154,0.637885291,8.658304672,45.94901849,0.800004935,1.007070085,0.042434241,0.020431944,0.013612322,10
0,MNIST,VAE,100,10,5000,100,10,[3],3,0.826,0.099,1,0,12.2,RF,0.01,8,11.19549399,0.602199431,6.957941875,40.06677302,0.777040221,0.980402388,-0.094756011,-0.099319397,-0.066371034,10
0,MNIST,VAE,100,10,5000,100,11,[9],9,0.736,0.188,1,0,13.4,RF,0,9,10.3841371,0.561539496,7.938697638,30.11253667,0.797448622,1.007593505,0.043325624,0.039340788,0.026431206,10
0,MNIST,VAE,100,10,5000,100,12,[9],9,0.739,0.119,1,0,11.8,RF,0,9,10.61300957,0.569019618,7.172553938,27.50982165,0.799389306,1.007092851,0.041908474,0.015025831,0.009888858,10
0,MNIST,VAE,100,10,5000,100,13,[8],8,0.885,0.036,1,0,8.7,RF,0,9,20.05676118,1.09375065,17.12184079,148.9846935,0.783301561,0.987794289,-0.082569326,-0.049722804,-0.03309926,10
0,MNIST,VAE,100,10,5000,100,14,[2],2,0.907,0.046,1,0,10.4,RF,0,9,19.67600031,1.065788261,17.02833476,182.6531189,0.787290479,0.996616901,-0.023294165,-0.009521554,-0.006473695,10
0,MNIST,VAE,100,10,5000,100,15,[5],5,0.843,0.248,1,0,10,RF,0,9,14.28960728,0.805207095,9.411493279,59.89243863,0.791987783,1.002606533,0.011280859,-0.041364585,-0.027929426,10
0,MNIST,VAE,100,10,5000,100,16,[9],9,0.778,0.353,1,0,9.6,RF,0,9,10.30471659,0.551165773,7.231343691,32.62514215,0.793783139,1.00250249,0.014665836,0.000961528,0.00059892,10
0,MNIST,VAE,100,10,5000,100,17,[1],1,0.773,0.287,1,0,13.6,RF,0,7,7.642790365,0.458001719,3.949070506,17.36765056,0.809874735,1.022082236,0.070921377,-0.005996226,-0.00444809,10
0,MNIST,VAE,100,10,5000,100,18,[7],7,0.809,0.197,1,0,14.9,RF,0,9,14.85834602,0.78783355,9.788837438,51.29861036,0.80018212,1.011581512,0.05232865,-0.019022606,-0.013126305,10
0,MNIST,VAE,100,10,5000,100,19,[8],8,0.891,0.091,1,0,11.1,RF,0,9,17.9748825,0.964124378,14.17638044,130.0677524,0.775350498,0.977001037,-0.138016432,-0.096516225,-0.064643809,10
0,MNIST,VAE,100,10,5000,100,20,[0],0,0.911,0.259,1,0,14.3,RF,0,9,20.30221223,1.113349659,19.63147776,220.9380681,0.78818146,0.995501592,-0.02599209,-0.022458283,-0.015061572,10
0,MNIST,VAE,100,10,5000,100,21,[0],0,0.927,0.2,1,0,12,RF,0,10,19.30811562,1.043141757,18.4254793,251.8426568,0.790874368,0.995013057,-0.031494622,-0.021189639,-0.014087778,10
0,MNIST,VAE,100,10,5000,100,22,[0],0,0.932,0.039,1,0,18.4,RF,0,9,20.5780876,1.097369191,22.24051854,324.6984114,0.795906675,1.003390139,0.02368351,0.012588137,0.008193479,10
0,MNIST,VAE,100,10,5000,100,23,[3],3,0.899,0.227,1,0,13.8,RF,0,8,16.00050686,0.901314973,11.08872515,109.7915862,0.786257115,0.993056419,-0.044541609,-0.026736773,-0.017596959,10
0,MNIST,VAE,100,10,5000,100,24,[6],6,0.877,0.061,1,0,16.8,RF,0,10,18.58001004,1.010377887,13.12146574,106.4028405,0.797089966,1.004140341,0.024265464,0.017757781,0.012025925,10
0,MNIST,VAE,100,10,5000,100,25,[3],3,0.91,0.102,1,0,14.3,RF,0,8,14.22851428,0.803699262,11.36133497,125.8940785,0.783706678,0.991304039,-0.05541313,-0.042856529,-0.028694379,10
0,MNIST,VAE,100,10,5000,100,26,[6],6,0.88,0.179,1,0,16.2,RF,0,10,16.05927662,0.862326232,11.52507889,96.34724143,0.799738049,1.008226441,0.040167976,-0.006216294,-0.00425141,10
0,MNIST,VAE,100,10,5000,100,27,[1],1,0.722,0.401,1,0,19.1,RF,0,8,8.665252769,0.476167919,5.509663109,19.78590963,0.819058598,1.032167126,0.113377235,0.029157675,0.018923785,10
0,MNIST,VAE,100,10,5000,100,28,[6],6,0.862,0.058,1,0,22.5,RF,0,9,15.03104414,0.81701523,10.67950154,77.45676631,0.796480774,1.003007948,0.018410849,0.012960532,0.00869758,10
0,MNIST,VAE,100,10,5000,100,29,[9],9,0.787,0.369,1,0,42.1,RF,0,9,11.24713483,0.600938277,8.140014445,38.28830112,0.79745327,1.007903981,0.048801536,0.03157133,0.020830406,10
0,MNIST,VAE,100,10,5000,100,30,[7],7,0.735,0.488,1,0,55.3,RF,0,9,11.74050204,0.646286188,9.952231561,37.6094028,0.798752944,1.007175882,0.02833928,-0.008803,-0.006392478,10
0,MNIST,VAE,100,10,5000,100,31,[6],6,0.87,0.394,1,0,44.2,RF,0,10,16.13515181,0.856925195,12.54571402,96.5392738,0.796629108,1.002178246,0.012566292,-0.024892207,-0.016818404,10
0,MNIST,VAE,100,10,5000,100,32,[0],0,0.938,0.273,1,0,38.4,RF,0,9,19.17287801,1.006903006,14.59181111,236.8662332,0.787211699,0.994554794,-0.033477898,-0.046651469,-0.031307862,10
0,MNIST,VAE,100,10,5000,100,33,[8],8,0.893,0.005,1,0,47.9,RF,0,8,15.07992502,0.798083072,11.23443075,105.2173598,0.777800506,0.98105192,-0.116564697,-0.066780477,-0.044453371,10
0,MNIST,VAE,100,10,5000,100,34,[5],5,0.822,0.241,1,0,52,RF,0,9,14.18266326,0.777746279,10.68285601,60.02464697,0.796295872,1.002816622,0.016361581,-0.001020476,-0.000739988,10
0,MNIST,VAE,100,10,5000,100,35,[5],5,0.804,0.044,1,0,52.8,RF,0,9,11.96662139,0.641264668,6.874503734,35.1492705,0.784729192,0.991379001,-0.041126333,-0.067331347,-0.045141508,10
0,MNIST,VAE,100,10,5000,100,36,[2],2,0.897,0.249,1,0,42.2,RF,0,9,14.99360817,0.811153674,12.48802158,121.3669276,0.78704969,0.992471278,-0.041124801,-0.04825786,-0.032223565,10
0,MNIST,VAE,100,10,5000,100,37,[9],9,0.787,0.269,1,0,47.5,RF,0,9,11.34674737,0.604803418,7.233779422,33.89472019,0.795574331,1.004889607,0.029189971,0.015152031,0.00954959,10
0,MNIST,VAE,100,10,5000,100,38,[1],1,0.747,0.38,1,0,38,RF,0,7,8.561909849,0.471776206,4.833739869,19.13861765,0.812974304,1.024578525,0.078113041,0.02941328,0.019446289,10
0,MNIST,VAE,100,10,5000,100,39,[6],6,0.889,0.031,1,0,49.8,RF,0,9,15.21396655,0.810374941,10.9425237,98.43788623,0.792135709,0.997793968,-0.012563115,-0.016513273,-0.010795119,10
0,MNIST,VAE,100,10,5000,100,40,[4],4,0.844,0.181,1,0,32.8,RF,0,9,12.99705863,0.707226752,9.752791837,62.32376102,0.789878247,0.993838333,-0.039039886,-0.020886126,-0.013952871,10
0,MNIST,VAE,100,10,5000,100,41,[9],9,0.773,0.291,1,0,40.2,RF,0,9,10.87070783,0.582831751,7.334431614,32.35912715,0.798993834,1.007919229,0.039972745,0.030231162,0.019983677,10
0,MNIST,VAE,100,10,5000,100,42,[7],7,0.593,0.088,1,0,49.2,RF,0,9,4.162137162,0.236068686,1.941916615,4.773669326,0.779963133,0.986120374,-0.039650153,-0.063377216,-0.042422725,10
0,MNIST,VAE,100,10,5000,100,43,[7],7,0.767,0.345,1,0,44.9,RF,0,9,12.3126485,0.675744668,11.64242308,49.89301353,0.805175186,1.015248529,0.07659393,0.052988369,0.035292178,10
0,MNIST,VAE,100,10,5000,100,44,[4],4,0.864,0.144,1,0,41.1,RF,0,9,14.50137249,0.790596291,10.4875111,76.92788385,0.793576923,1.000004787,0.0000298,0.00229287,0.001258332,10
0,MNIST,VAE,100,10,5000,100,45,[5],5,0.776,0.172,1,0,53.4,RF,0,9,14.54893901,0.796073621,8.879380309,39.57477659,0.790927855,0.99712053,-0.011004913,-0.062608436,-0.041894939,10
0,MNIST,VAE,100,10,5000,100,46,[2],2,0.888,0.061,1,0,40.7,RF,0,8,17.23523126,0.969661829,14.10935201,126.1428969,0.786001331,0.992726906,-0.042583688,-0.034200204,-0.023024125,10
0,MNIST,VAE,100,10,5000,100,47,[7],7,0.815,0.134,1,0,50.8,RF,0,9,12.48459628,0.679234226,8.042735412,43.40248781,0.791072693,1.001146464,0.004259307,-0.068765508,-0.046703421,10
0,MNIST,VAE,100,10,5000,100,48,[3],3,0.907,0.011,1,0,42.9,RF,0,9,15.74183305,0.849832681,12.46091976,134.4142738,0.7877841,0.993614406,-0.041845088,-0.046698758,-0.031477335,10
0,MNIST,VAE,100,10,5000,100,49,[9],9,0.78,0.055,1,0,43.1,RF,0.01,9,9.411624066,0.503350168,5.660427311,25.77163198,0.800080363,1.007082337,0.035765211,0.002942253,0.001712503,10
0,MNIST,VAE,100,10,5000,100,50,[2],2,0.913,0.046,1,0,47.8,RF,0,9,19.27015336,1.041692526,15.84879075,182.2887187,0.790673833,0.996035353,-0.026704886,-0.00292679,-0.00175011,10
0,MNIST,VAE,100,10,5000,100,51,[0],0,0.936,0,1,0,47.1,RF,0,9,17.62150148,0.973023657,16.88488824,265.5819179,0.792506214,0.99764984,-0.015610999,0.013946909,0.009487738,10
0,MNIST,VAE,100,10,5000,100,52,[6],6,0.819,0.091,1,0,45,RF,0,8,10.7562654,0.589697306,7.190133949,39.63791998,0.792809363,0.999679541,-0.001736329,-0.014468626,-0.009716343,10
0,MNIST,VAE,100,10,5000,100,53,[8],8,0.894,0.004,1,0,47.4,RF,0,9,14.89383949,0.788930995,11.11343215,105.3112483,0.769700529,0.971354516,-0.162850686,-0.126200666,-0.084097299,10
0,MNIST,VAE,100,10,5000,100,54,[5],5,0.796,0.277,1,0,43.9,RF,0,9,13.83154791,0.733517447,9.382628896,46.07298625,0.790957148,0.997763984,-0.012167917,-0.026763353,-0.0178983,10
0,MNIST,VAE,100,10,5000,100,55,[3],3,0.905,0.131,1,0,45,RF,0,8,15.72141884,0.850254672,11.55003684,121.6604066,0.787500541,0.993849406,-0.039532622,-0.028025282,-0.018746789,10
0,MNIST,VAE,100,10,5000,100,56,[1],1,0.709,0.382,1,0,52,RF,0,7,9.173069629,0.493850881,6.095958756,20.96339481,0.820401741,1.035152366,0.124735081,0.025919694,0.016654531,10
